__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1673608242.668133,,,,-7.304288,-7.306839,2203920.000000,1673607218.732268
1673608242.668329,,,,-7.314601,-7.318234,2203921.000000,1673607218.733275
1673608242.668432,,,,-7.320852,-7.324557,2203922.000000,1673607218.734282
1673608242.668615,,,,-7.324747,-7.330808,2203923.000000,1673607218.735290
1673608242.668832,,,,-7.327150,-7.329485,2203924.000000,1673607218.736297
1673608242.668841,,,,-7.329434,-7.328716,2203925.000000,1673607218.737304
1673608242.668994,,,,-7.328857,-7.328043,2203926.000000,1673607218.738311
1673608242.670533,,,,-7.323376,-7.323668,2203927.000000,1673607218.739318
1673608242.670594,,,,-7.311789,-7.313595,2203928.000000,1673607218.740325
1673608242.670676,,,,-7.295802,-7.298449,2203929.000000,1673607218.741332
1673608242.670889,,,,-7.281305,-7.283977,2203930.000000,1673607218.742339
1673608242.670947,,,,-7.271208,-7.272894,2203931.000000,1673607218.743346
1673608242.671010,,,,-7.260126,-7.264023,2203932.000000,1673607218.744353
1673608242.671232,,,,-7.259789,-7.261331,2203933.000000,1673607218.745360
1673608242.675210,,,,-7.244451,-7.246137,2203934.000000,1673607218.746367
1673608242.675364,,,,-7.249884,-7.252700,2203935.000000,1673607218.747375
1673608242.675497,,,,-7.253442,-7.257772,2203936.000000,1673607218.748382
1673608242.677740,,,,-7.259212,-7.262100,2203937.000000,1673607218.749389
1673608242.678227,,,,-7.266905,-7.269095,2203938.000000,1673607218.750396
1673608242.678271,,,,-7.278757,-7.282246,2203939.000000,1673607218.751403
1673608242.678358,,,,-7.296282,-7.297391,2203940.000000,1673607218.752410
1673608242.691694,,,,-7.303615,-7.304099,2203941.000000,1673607218.753417
1673608242.692142,,,,-7.306451,-7.308402,2203942.000000,1673607218.754424
1673608242.692154,,,,-7.313351,-7.315181,2203943.000000,1673607218.755431
1673608242.692401,,,,-7.320299,-7.323475,2203944.000000,1673607218.756438
1673608242.694881,0.430135,2072598.000000,1673608242.633967,,,,
1673608242.694899,0.375868,2072599.000000,1673608242.634967,,,,
1673608242.695076,0.430135,2072600.000000,1673608242.635967,,,,
1673608242.697039,0.412046,2072601.000000,1673608242.636967,,,,
1673608242.697058,0.448233,2072602.000000,1673608242.637967,,,,
1673608242.697064,0.249237,2072649.000000,1673608242.684967,,,,
1673608242.697071,0.231148,2072650.000000,1673608242.685967,,,,
1673608242.697085,0.267326,2072651.000000,1673608242.686967,,,,
1673608242.697117,0.267326,2072652.000000,1673608242.687967,,,,
1673608242.697143,0.249237,2072653.000000,1673608242.688967,,,,
1673608242.697172,0.231148,2072654.000000,1673608242.689967,,,,
1673608242.697180,0.303504,2072655.000000,1673608242.690967,,,,
1673608242.697193,0.285415,2072656.000000,1673608242.691967,,,,
1673608242.697242,0.249237,2072657.000000,1673608242.692967,,,,
1673608242.697256,0.249237,2072658.000000,1673608242.693967,,,,
1673608242.697912,,,,-7.321140,-7.320326,2203945.000000,1673607218.757445
1673608242.698090,,,,-7.316212,-7.319244,2203946.000000,1673607218.758452
1673608242.698323,,,,-7.309361,-7.310734,2203947.000000,1673607218.759459
1673608242.698329,,,,-7.297581,-7.297079,2203948.000000,1673607218.760467
1673608242.700088,,,,-7.289647,-7.289386,2203949.000000,1673607218.761474
1673608242.700216,,,,-7.282267,-7.282991,2203950.000000,1673607218.762481
1673608242.700373,,,,-7.269453,-7.271428,2203951.000000,1673607218.763488
1673608242.705367,,,,-7.258226,-7.262460,2203952.000000,1673607218.764495
1673608242.705677,,,,-7.250726,-7.256715,2203953.000000,1673607218.765502
1673608242.705691,,,,-7.243393,-7.245800,2203954.000000,1673607218.766509
1673608242.705841,,,,-7.240581,-7.242411,2203955.000000,1673607218.767516
