__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1673612059.892276,,,,-8.560021,-8.564400,5854964.000000,1673606940.032043
1673612059.892316,,,,-8.578004,-8.579930,5854965.000000,1673606940.033050
1673612059.892547,,,,-8.588943,-8.591446,5854966.000000,1673606940.034057
1673612059.894164,,,,-8.587572,-8.591783,5854967.000000,1673606940.035064
1673612059.894278,,,,-8.585337,-8.584570,5854968.000000,1673606940.036071
1673612059.894318,,,,-8.577643,-8.578753,5854969.000000,1673606940.037078
1673612059.899894,,,,-8.564084,-8.567621,5854970.000000,1673606940.038085
1673612059.900599,,,,-8.554420,-8.558919,5854971.000000,1673606940.039092
1673612059.900701,,,,-8.543818,-8.551875,5854972.000000,1673606940.040099
1673612059.900910,,,,-8.540741,-8.544471,5854973.000000,1673606940.041106
1673612059.901180,,,,-8.538096,-8.539037,5854974.000000,1673606940.042113
1673612059.901603,,,,-8.530812,-8.531488,5854975.000000,1673606940.043120
1673612059.901614,,,,-8.520691,-8.523267,5854976.000000,1673606940.044127
1673612059.902154,,,,-8.505882,-8.509491,5854977.000000,1673606940.045135
1673612059.902177,,,,-8.501820,-8.506198,5854978.000000,1673606940.046142
1673612059.902503,,,,-8.509151,-8.512496,5854979.000000,1673606940.047149
1673612059.902730,,,,-8.518312,-8.521536,5854980.000000,1673606940.048156
1673612059.902997,,,,-8.530259,-8.534205,5854981.000000,1673606940.049163
1673612059.903408,,,,-8.545164,-8.546730,5854982.000000,1673606940.050170
1673612059.903805,,,,-8.546126,-8.546899,5854983.000000,1673606940.051177
1673612059.903834,,,,-8.546487,-8.550312,5854984.000000,1673606940.052184
1673612059.907106,,,,-8.559998,-8.562212,5854985.000000,1673606940.053191
1673612059.907223,,,,-8.561536,-8.565145,5854986.000000,1673606940.054198
1673612059.907744,,,,-8.564902,-8.568054,5854987.000000,1673606940.055205
1673612059.907777,,,,-8.576009,-8.578680,5854988.000000,1673606940.056212
1673612059.909069,,,,-8.577475,-8.583272,5854989.000000,1673606940.057220
1673612059.909352,,,,-8.573124,-8.578223,5854990.000000,1673606940.058227
1673612059.914382,,,,-8.565503,-8.571853,5854991.000000,1673606940.059234
1673612059.914878,,,,-8.554661,-8.559111,5854992.000000,1673606940.060241
1673612059.914895,,,,-8.547641,-8.550601,5854993.000000,1673606940.061248
1673612059.915121,,,,-8.541462,-8.547019,5854994.000000,1673606940.062255
1673612059.917478,,,,-8.533649,-8.536850,5854995.000000,1673606940.063262
1673612059.917638,,,,-8.529538,-8.529998,5854996.000000,1673606940.064269
1673612059.917732,,,,-8.499079,-8.499418,5854997.000000,1673606940.065276
1673612059.917749,,,,-8.486097,-8.484730,5854998.000000,1673606940.066283
1673612059.918038,,,,-8.492876,-8.496366,5854999.000000,1673606940.067290
1673612059.918055,,,,-8.517181,-8.518915,5855000.000000,1673606940.068297
1673612059.918067,,,,-8.540333,-8.541249,5855001.000000,1673606940.069304
1673612059.930793,,,,-8.550526,-8.555865,5855002.000000,1673606940.070312
1673612059.931459,,,,-8.564469,-8.571444,5855003.000000,1673606940.071319
1673612059.931481,,,,-8.584975,-8.590700,5855004.000000,1673606940.072326
1673612059.931628,,,,-8.595337,-8.601855,5855005.000000,1673606940.073333
1673612059.937551,4.011983,4606294.000000,1673612059.877048,,,,
1673612059.937694,4.011983,4606295.000000,1673612059.878048,,,,
1673612059.937856,4.066250,4606296.000000,1673612059.879048,,,,
1673612059.938089,,,,-8.595722,-8.599163,5855006.000000,1673606940.074340
1673612059.938096,,,,-8.578845,-8.582262,5855007.000000,1673606940.075347
