__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1673611727.038855,,,,-1.028937,-1.027065,5555404.000000,1673607119.189055
1673611727.039029,,,,-1.025307,-1.025935,5555405.000000,1673607119.190063
1673611727.039324,,,,-1.016243,-1.018987,5555406.000000,1673607119.191070
1673611727.039517,,,,-1.008935,-1.008746,5555407.000000,1673607119.192077
1673611727.041759,,,,-1.002324,-0.999899,5555408.000000,1673607119.193084
1673611727.042434,,,,-1.002925,-1.002495,5555409.000000,1673607119.194091
1673611727.042916,,,,-0.999199,-1.000476,5555410.000000,1673607119.195098
1673611727.043308,,,,-0.992131,-0.993889,5555411.000000,1673607119.196105
1673611727.043605,,,,-0.990640,-0.988600,5555412.000000,1673607119.197112
1673611727.043938,,,,-0.987010,-0.984321,5555413.000000,1673607119.198119
1673611727.043955,,,,-0.985736,-0.984273,5555414.000000,1673607119.199126
1673611727.047132,,,,-0.989006,-0.986124,5555415.000000,1673607119.200133
1673611727.047168,,,,-0.999944,-0.999346,5555416.000000,1673607119.201140
1673611727.047178,,,,-1.012661,-1.012112,5555417.000000,1673607119.202147
1673611727.047184,,,,-1.013022,-1.014083,5555418.000000,1673607119.203155
1673611727.049189,,,,-1.012036,-1.011414,5555419.000000,1673607119.204162
1673611727.049739,,,,-1.015090,-1.014900,5555420.000000,1673607119.205169
1673611727.049754,,,,-1.025715,-1.027497,5555421.000000,1673607119.206176
1673611727.050098,,,,-1.032567,-1.033604,5555422.000000,1673607119.207183
1673611727.050648,,,,-1.039635,-1.041201,5555423.000000,1673607119.208190
1673611727.050657,,,,-1.039298,-1.039974,5555424.000000,1673607119.209197
1673611727.050677,,,,-1.021460,-1.024228,5555425.000000,1673607119.210204
1673611727.062812,,,,-0.995809,-0.996341,5555426.000000,1673607119.211211
1673611727.063010,,,,-0.975591,-0.976411,5555427.000000,1673607119.212218
1673611727.063234,,,,-0.975663,-0.977830,5555428.000000,1673607119.213225
1673611727.063534,,,,-1.002925,-1.003096,5555429.000000,1673607119.214232
1673611727.063581,,,,-1.027470,-1.026656,5555430.000000,1673607119.215240
1673611727.063604,,,,-1.028624,-1.028002,5555431.000000,1673607119.216247
1673611727.063609,,,,-1.015378,-1.019372,5555432.000000,1673607119.217254
1673611727.070265,,,,-1.009440,-1.010477,5555433.000000,1673607119.218261
1673611727.070282,,,,-1.008382,-1.005452,5555434.000000,1673607119.219268
1673611727.070293,,,,-1.008358,-1.007544,5555435.000000,1673607119.220275
1673611727.077102,,,,-1.007589,-1.006510,5555436.000000,1673607119.221282
1673611727.077132,,,,-1.001338,-0.998673,5555437.000000,1673607119.222289
1673611727.077143,,,,-0.982298,-0.982782,5555438.000000,1673607119.223296
1673611727.077165,,,,-0.987491,-0.985234,5555439.000000,1673607119.224303
1673611727.077252,,,,-0.998405,-0.996726,5555440.000000,1673607119.225310
1673611727.077499,0.213059,4485148.000000,1673611727.016179,,,,
1673611727.079240,,,,-1.009536,-1.012689,5555441.000000,1673607119.226317
1673611727.079260,,,,-1.038289,-1.039686,5555442.000000,1673607119.227324
1673611727.079437,,,,-1.050814,-1.052788,5555443.000000,1673607119.228332
1673611727.080563,0.267326,4485149.000000,1673611727.017179,,,,
1673611727.080594,0.303504,4485199.000000,1673611727.067179,,,,
1673611727.080613,0.321601,4485200.000000,1673611727.068179,,,,
1673611727.080621,0.339690,4485201.000000,1673611727.069179,,,,
1673611727.080628,0.339690,4485202.000000,1673611727.070179,,,,
1673611727.080670,0.303504,4485203.000000,1673611727.071179,,,,
1673611727.080941,0.303504,4485204.000000,1673611727.072179,,,,
1673611727.080966,0.321601,4485205.000000,1673611727.073179,,,,
1673611727.080976,0.303504,4485206.000000,1673611727.074179,,,,
1673611727.080989,0.357779,4485207.000000,1673611727.075179,,,,
1673611727.081029,0.321601,4485208.000000,1673611727.076179,,,,
1673611727.084114,,,,-1.034899,-1.038147,5555444.000000,1673607119.229339
1673611727.084123,,,,-1.017133,-1.021535,5555445.000000,1673607119.230346
1673611727.084423,,,,-0.999319,-0.997687,5555446.000000,1673607119.231353
1673611727.084432,,,,-0.985904,-0.982662,5555447.000000,1673607119.232360
1673611727.086060,,,,-0.983957,-0.983431,5555448.000000,1673607119.233367
1673611727.086180,,,,-0.999127,-0.999659,5555449.000000,1673607119.234374
1673611727.086375,,,,-1.026268,-1.026079,5555450.000000,1673607119.235381
1673611727.091493,,,,-1.028720,-1.029517,5555451.000000,1673607119.236388
1673611727.091793,,,,-1.019104,-1.016607,5555452.000000,1673607119.237395
1673611727.091799,,,,-1.017397,-1.019228,5555453.000000,1673607119.238402
1673611727.091901,,,,-1.017229,-1.018771,5555454.000000,1673607119.239409
1673611727.092091,,,,-1.016219,-1.013121,5555455.000000,1673607119.240417
1673611727.092246,,,,-1.018407,-1.017929,5555456.000000,1673607119.241424
1673611727.092297,,,,-1.018215,-1.018338,5555457.000000,1673607119.242431
1673611727.093922,,,,-1.027398,-1.027810,5555458.000000,1673607119.243438
1673611727.094286,,,,-1.033481,-1.037114,5555459.000000,1673607119.244445
1673611727.094298,,,,-1.035644,-1.037354,5555460.000000,1673607119.245452
