__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1670929113.807108,,,,2.034898,2.034549,80793.000000,1670929113.786261
1670929113.807528,,,,2.028840,2.029068,80794.000000,1670929113.787268
1670929113.812703,,,,2.023527,2.024356,80795.000000,1670929113.788275
1670929113.812715,,,,2.017277,2.017360,80796.000000,1670929113.789282
1670929113.812906,,,,2.010521,2.011061,80797.000000,1670929113.790289
1670929113.813115,1.499179,61837.000000,1670929113.793357,,,,
1670929113.813127,,,,2.005304,2.006590,80798.000000,1670929113.791296
1670929113.813455,1.499179,61838.000000,1670929113.794357,,,,
1670929113.813475,1.535357,61839.000000,1670929113.795357,,,,
1670929113.813490,1.535357,61840.000000,1670929113.796357,,,,
1670929113.813499,1.535357,61841.000000,1670929113.797357,,,,
1670929113.813512,1.499179,61842.000000,1670929113.798357,,,,
1670929113.813519,1.571544,61843.000000,1670929113.799357,,,,
1670929113.813531,1.517268,61844.000000,1670929113.800357,,,,
1670929113.813553,1.535357,61845.000000,1670929113.801357,,,,
1670929113.813589,1.481090,61846.000000,1670929113.802357,,,,
1670929113.813605,1.589633,61847.000000,1670929113.803357,,,,
1670929113.813610,1.589633,61848.000000,1670929113.804357,,,,
1670929113.813626,1.571544,61849.000000,1670929113.805357,,,,
1670929113.813633,1.553446,61850.000000,1670929113.806357,,,,
1670929113.813642,1.517268,61851.000000,1670929113.807357,,,,
1670929113.813649,1.571544,61852.000000,1670929113.808357,,,,
1670929113.813660,1.481090,61853.000000,1670929113.809357,,,,
1670929113.813680,1.553446,61854.000000,1670929113.810357,,,,
1670929113.814887,,,,1.995736,1.996757,80799.000000,1670929113.792303
1670929113.815085,,,,1.982923,1.986324,80800.000000,1670929113.793310
1670929113.815460,,,,1.983836,1.985242,80801.000000,1670929113.794317
1670929113.815481,,,,1.988692,1.989786,80802.000000,1670929113.795324
1670929113.820345,,,,1.998765,2.000724,80803.000000,1670929113.796331
1670929113.820503,,,,2.018382,2.017937,80804.000000,1670929113.797338
1670929113.820820,,,,2.037855,2.038107,80805.000000,1670929113.798346
1670929113.821387,,,,2.056126,2.057652,80806.000000,1670929113.799353
1670929113.821408,,,,2.078604,2.077750,80807.000000,1670929113.800360
1670929113.821703,,,,2.083532,2.086308,80808.000000,1670929113.801367
1670929113.821951,,,,2.071752,2.075178,80809.000000,1670929113.802374
1670929113.823011,,,,2.067666,2.070971,80810.000000,1670929113.803381
1670929113.823021,,,,2.066776,2.070850,80811.000000,1670929113.804388
1670929113.823030,,,,2.057208,2.058109,80812.000000,1670929113.805395
1670929113.823259,,,,2.045909,2.044911,80813.000000,1670929113.806402
1670929113.823579,,,,2.040812,2.042314,80814.000000,1670929113.807409
1670929113.823657,,,,2.032999,2.035102,80815.000000,1670929113.808416
1670929113.827512,,,,2.019176,2.020485,80816.000000,1670929113.809423
1670929113.827700,,,,2.007300,2.008537,80817.000000,1670929113.810431
1670929113.827828,,,,2.003357,2.004811,80818.000000,1670929113.811438
1670929113.827925,,,,2.007372,2.007888,80819.000000,1670929113.812445
1670929113.830268,,,,2.006266,2.006518,80820.000000,1670929113.813452
1670929113.830286,,,,2.010281,2.010268,80821.000000,1670929113.814459
1670929113.830464,,,,2.039778,2.041882,80822.000000,1670929113.815466
1670929113.830471,,,,2.065045,2.065682,80823.000000,1670929113.816473
1670929113.830476,,,,2.066632,2.068639,80824.000000,1670929113.817480
1670929113.830489,,,,2.058867,2.060032,80825.000000,1670929113.818487
1670929113.830498,,,,2.049611,2.049935,80826.000000,1670929113.819494
1670929113.834956,,,,2.050669,2.053084,80827.000000,1670929113.820501
1670929113.835092,,,,2.060021,2.061859,80828.000000,1670929113.821508
1670929113.835397,,,,2.052111,2.052603,80829.000000,1670929113.822515
1670929113.835410,,,,2.041485,2.042266,80830.000000,1670929113.823523
1670929113.837795,,,,2.040163,2.039550,80831.000000,1670929113.824530
1670929113.838063,,,,2.062978,2.065778,80832.000000,1670929113.825537
1670929113.838081,,,,2.069060,2.070802,80833.000000,1670929113.826544
1670929113.838312,,,,2.045428,2.049478,80834.000000,1670929113.827551
1670929113.838559,,,,2.021892,2.024116,80835.000000,1670929113.828558
1670929113.838568,,,,2.007636,2.009451,80836.000000,1670929113.829565
1670929113.838908,,,,2.005256,2.007600,80837.000000,1670929113.830572
1670929113.838941,,,,1.995039,1.996757,80838.000000,1670929113.831579
1670929113.842407,,,,1.980975,1.981083,80839.000000,1670929113.832586
1670929113.842708,,,,1.984509,1.985458,80840.000000,1670929113.833593
1670929113.845447,,,,2.000063,1.999041,80841.000000,1670929113.834600
1670929113.845468,,,,2.016459,2.017168,80842.000000,1670929113.835608
1670929113.845940,,,,2.035716,2.036665,80843.000000,1670929113.836615
1670929113.846031,,,,2.051318,2.047988,80844.000000,1670929113.837622
1670929113.846062,,,,2.054443,2.054503,80845.000000,1670929113.838629
1670929113.865976,1.517268,61855.000000,1670929113.805355,,,,
1670929113.865991,1.571544,61856.000000,1670929113.806355,,,,
1670929113.866077,1.499179,61857.000000,1670929113.807355,,,,
1670929113.866085,1.553446,61858.000000,1670929113.808355,,,,
1670929113.867197,1.680078,61906.000000,1670929113.856355,,,,
1670929113.867206,1.643900,61907.000000,1670929113.857355,,,,
1670929113.867217,1.661989,61908.000000,1670929113.858355,,,,
1670929113.867222,1.625811,61909.000000,1670929113.859355,,,,
1670929113.867230,1.607722,61910.000000,1670929113.860355,,,,
1670929113.867235,1.607722,61911.000000,1670929113.861355,,,,
1670929113.867240,1.607722,61912.000000,1670929113.862355,,,,
1670929113.867259,1.625811,61913.000000,1670929113.863355,,,,
1670929113.867281,1.625811,61914.000000,1670929113.864355,,,,
1670929113.867299,1.625811,61915.000000,1670929113.865355,,,,
1670929113.869386,,,,2.056703,2.057724,80846.000000,1670929113.839636
1670929113.869561,,,,2.055285,2.054142,80847.000000,1670929113.840643
1670929113.873307,,,,2.054732,2.054888,80848.000000,1670929113.841650
1670929113.873324,,,,2.060453,2.059575,80849.000000,1670929113.842657
1670929113.873368,,,,2.061968,2.060465,80850.000000,1670929113.843664
1670929113.873544,,,,2.053025,2.055777,80851.000000,1670929113.844671
1670929113.873687,,,,2.042423,2.045151,80852.000000,1670929113.845678
1670929113.873968,,,,2.035379,2.039429,80853.000000,1670929113.846685
1670929113.873982,,,,2.035860,2.036809,80854.000000,1670929113.847692
1670929113.874016,,,,2.036942,2.036184,80855.000000,1670929113.848700
1670929113.876911,,,,2.031460,2.032842,80856.000000,1670929113.849707
1670929113.877108,,,,2.025402,2.023995,80857.000000,1670929113.850714
1670929113.877497,,,,2.021724,2.020966,80858.000000,1670929113.851721
1670929113.877506,,,,2.020979,2.017961,80859.000000,1670929113.852728
1670929113.879961,,,,2.020762,2.019235,80860.000000,1670929113.853735
1670929113.880443,,,,2.023046,2.020918,80861.000000,1670929113.854742
1670929113.880451,,,,2.026604,2.025678,80862.000000,1670929113.855749
1670929113.883209,,,,2.030523,2.028683,80863.000000,1670929113.856756
1670929113.883234,,,,2.036725,2.036136,80864.000000,1670929113.857763
1670929113.883265,,,,2.046414,2.049574,80865.000000,1670929113.858770
1670929113.883526,,,,2.052809,2.054791,80866.000000,1670929113.859777
1670929113.883777,,,,2.058458,2.058397,80867.000000,1670929113.860785
1670929113.883971,,,,2.062737,2.062917,80868.000000,1670929113.861792
1670929113.884147,,,,2.062184,2.064552,80869.000000,1670929113.862799
1670929113.884684,,,,2.061896,2.064600,80870.000000,1670929113.863806
1670929113.884704,,,,2.057737,2.060321,80871.000000,1670929113.864813
1670929113.884767,,,,2.047183,2.050079,80872.000000,1670929113.865820
