__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1673607483.706581,,,,3.155584,3.158851,1455433.000000,1673606971.720183
1673607483.707123,,,,3.154526,3.155437,1455434.000000,1673606971.721190
1673607483.707280,,,,3.150295,3.151374,1455435.000000,1673606971.722198
1673607483.709394,,,,3.148228,3.150316,1455436.000000,1673606971.723205
1673607483.710274,,,,3.151473,3.149643,1455437.000000,1673606971.724212
1673607483.710297,,,,3.146930,3.145436,1455438.000000,1673606971.725219
1673607483.710433,,,,3.139116,3.140892,1455439.000000,1673606971.726226
1673607483.710674,,,,3.140222,3.141157,1455440.000000,1673606971.727233
1673607483.710690,0.538678,1592102.000000,1673607483.649669,,,,
1673607483.711033,,,,3.147795,3.149090,1455441.000000,1673606971.728240
1673607483.711048,,,,3.148276,3.150244,1455442.000000,1673606971.729247
1673607483.712857,0.556767,1592103.000000,1673607483.650669,,,,
1673607483.712871,0.592954,1592104.000000,1673607483.651670,,,,
1673607483.712878,0.611043,1592105.000000,1673607483.652669,,,,
1673607483.712930,0.556767,1592106.000000,1673607483.653669,,,,
1673607483.712947,0.592954,1592107.000000,1673607483.654670,,,,
1673607483.712956,0.538678,1592108.000000,1673607483.655669,,,,
1673607483.713005,0.538678,1592109.000000,1673607483.656669,,,,
1673607483.713016,0.556767,1592110.000000,1673607483.657669,,,,
1673607483.713022,0.574856,1592152.000000,1673607483.699669,,,,
1673607483.713035,0.556767,1592153.000000,1673607483.700670,,,,
1673607483.713104,0.611043,1592154.000000,1673607483.701669,,,,
1673607483.713111,0.611043,1592155.000000,1673607483.702669,,,,
1673607483.713145,0.592954,1592156.000000,1673607483.703669,,,,
1673607483.713155,0.592954,1592157.000000,1673607483.704669,,,,
1673607483.713191,0.629132,1592158.000000,1673607483.705669,,,,
1673607483.713199,0.538678,1592159.000000,1673607483.706669,,,,
1673607483.713214,0.574856,1592160.000000,1673607483.707669,,,,
1673607483.713223,0.574856,1592161.000000,1673607483.708669,,,,
1673607483.713923,,,,3.145511,3.145821,1455443.000000,1673606971.730254
1673607483.714154,,,,3.146304,3.146999,1455444.000000,1673606971.731261
1673607483.714198,,,,3.158108,3.157504,1455445.000000,1673606971.732268
1673607483.716593,,,,3.176283,3.176496,1455446.000000,1673606971.733275
1673607483.716806,,,,3.185707,3.185415,1455447.000000,1673606971.734282
