__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1670925780.739094,-0.543555,745900.000000,1670925780.729649,,,,
1670925780.739103,-0.579742,745901.000000,1670925780.730649,,,,
1670925780.739110,-0.525466,745902.000000,1670925780.731648,,,,
1670925780.739115,-0.525466,745903.000000,1670925780.732648,,,,
1670925780.739177,-0.561653,745904.000000,1670925780.733649,,,,
1670925780.739183,-0.543555,745905.000000,1670925780.734648,,,,
1670925780.739201,-0.525466,745906.000000,1670925780.735648,,,,
1670925780.739208,-0.543555,745907.000000,1670925780.736649,,,,
1670925780.739210,-0.525466,745908.000000,1670925780.737648,,,,
1670925780.740848,,,,3.476906,3.477039,60589.000000,1670925780.681040
1670925780.740866,,,,3.496259,3.497930,60590.000000,1670925780.682047
1670925780.740875,,,,3.515972,3.516273,60591.000000,1670925780.683054
1670925780.743403,,,,3.530132,3.531779,60592.000000,1670925780.684061
1670925780.743418,,,,3.544172,3.545314,60593.000000,1670925780.685068
1670925780.743606,,,,3.558668,3.559281,60594.000000,1670925780.686075
1670925780.743614,,,,3.562467,3.564811,60595.000000,1670925780.687083
1670925780.743734,,,,3.563933,3.566758,60596.000000,1670925780.688090
1670925780.748509,,,,3.558596,3.559161,60597.000000,1670925780.689097
1670925780.748881,,,,3.541719,3.544977,60598.000000,1670925780.690104
1670925780.749048,,,,3.527800,3.532452,60599.000000,1670925780.691111
1670925780.749167,,,,3.514073,3.516321,60600.000000,1670925780.692118
1670925780.749188,,,,3.497869,3.499565,60601.000000,1670925780.693125
1670925780.749225,,,,3.481738,3.485814,60602.000000,1670925780.694132
1670925780.756419,,,,3.463395,3.467038,60603.000000,1670925780.695139
1670925780.756545,,,,3.455222,3.458624,60604.000000,1670925780.696146
1670925780.756582,,,,3.457746,3.460066,60605.000000,1670925780.697153
1670925780.756726,,,,3.456207,3.457542,60606.000000,1670925780.698160
1670925780.758170,,,,3.452962,3.455931,60607.000000,1670925780.699167
1670925780.758330,,,,3.457097,3.460667,60608.000000,1670925780.700175
1670925780.758362,,,,3.468925,3.473841,60609.000000,1670925780.701182
1670925780.763749,,,,3.481979,3.484539,60610.000000,1670925780.702189
1670925780.763774,,,,3.497317,3.498771,60611.000000,1670925780.703196
1670925780.763783,,,,3.515756,3.521369,60612.000000,1670925780.704203
1670925780.763833,,,,3.540349,3.545074,60613.000000,1670925780.705210
1670925780.766457,,,,3.564366,3.565508,60614.000000,1670925780.706217
1670925780.766808,,,,3.575545,3.574619,60615.000000,1670925780.707224
1670925780.766832,,,,3.575905,3.575533,60616.000000,1670925780.708231
1670925780.767086,,,,3.566241,3.565051,60617.000000,1670925780.709238
1670925780.767110,,,,3.559149,3.557839,60618.000000,1670925780.710245
1670925780.767123,,,,3.544941,3.547333,60619.000000,1670925780.711252
1670925780.767133,,,,3.524891,3.526803,60620.000000,1670925780.712260
1670925780.767162,,,,3.503110,3.502858,60621.000000,1670925780.713267
1670925780.770960,,,,3.486907,3.487761,60622.000000,1670925780.714274
1670925780.771166,,,,3.470031,3.472207,60623.000000,1670925780.715281
1670925780.771508,,,,3.456520,3.458215,60624.000000,1670925780.716288
1670925780.771778,,,,3.450654,3.453142,60625.000000,1670925780.717295
1670925780.772005,,,,3.445846,3.450738,60626.000000,1670925780.718302
1670925780.772137,,,,3.452072,3.457806,60627.000000,1670925780.719309
1670925780.773478,,,,3.463924,3.465235,60628.000000,1670925780.720316
1670925780.773495,,,,3.478012,3.478649,60629.000000,1670925780.721323
1670925780.773642,,,,3.497028,3.500310,60630.000000,1670925780.722330
1670925780.773652,,,,3.515203,3.518629,60631.000000,1670925780.723337
1670925780.773999,,,,3.526814,3.529543,60632.000000,1670925780.724344
1670925780.774029,,,,3.534988,3.538534,60633.000000,1670925780.725352
1670925780.774042,,,,3.551793,3.555411,60634.000000,1670925780.726359
1670925780.778216,,,,3.565544,3.567479,60635.000000,1670925780.727366
1670925780.778228,,,,3.570352,3.571638,60636.000000,1670925780.728373
1670925780.778483,,,,3.567227,3.568321,60637.000000,1670925780.729380
1670925780.778492,,,,3.551816,3.552262,60638.000000,1670925780.730387
1670925780.794576,,,,3.532608,3.535337,60639.000000,1670925780.731394
1670925780.794749,,,,3.516717,3.516129,60640.000000,1670925780.732401
1670925780.794803,,,,3.499456,3.499949,60641.000000,1670925780.733408
1670925780.794903,,,,3.480488,3.485188,60642.000000,1670925780.734415
1670925780.802337,,,,3.459164,3.461340,60643.000000,1670925780.735422
1670925780.802352,,,,3.446904,3.447854,60644.000000,1670925780.736429
1670925780.802373,,,,3.444812,3.447709,60645.000000,1670925780.737437
