__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1673611019.402169,,,,-0.055391,-0.054985,4857109.000000,1673606923.556182
1673611019.402383,,,,-0.057459,-0.058207,4857110.000000,1673606923.557189
1673611019.407066,,,,-0.049285,-0.051139,4857111.000000,1673606923.558196
1673611019.407524,,,,-0.029523,-0.030704,4857112.000000,1673606923.559203
1673611019.407555,,,,-0.011613,-0.011184,4857113.000000,1673606923.560210
1673611019.407568,,,,0.007114,0.006871,4857114.000000,1673606923.561217
1673611019.410074,,,,0.023726,0.022714,4857115.000000,1673606923.562224
1673611019.410092,,,,0.038824,0.036753,4857116.000000,1673606923.563231
1673611019.410193,,,,0.041564,0.039806,4857117.000000,1673606923.564239
1673611019.410372,,,,0.039858,0.038532,4857118.000000,1673606923.565246
1673611019.415756,,,,0.037766,0.038412,4857119.000000,1673606923.566253
1673611019.416340,,,,0.041252,0.041610,4857120.000000,1673606923.567260
1673611019.416375,,,,0.037429,0.035263,4857121.000000,1673606923.568267
1673611019.416388,,,,0.023221,0.022016,4857122.000000,1673606923.569274
1673611019.416396,,,,0.007427,0.005092,4857123.000000,1673606923.570281
1673611019.416413,,,,-0.007863,-0.009957,4857124.000000,1673606923.571288
1673611019.431290,,,,-0.019571,-0.020535,4857125.000000,1673606923.572295
1673611019.431425,,,,-0.031375,-0.032147,4857126.000000,1673606923.573302
1673611019.431703,,,,-0.041351,-0.042460,4857127.000000,1673606923.574309
1673611019.431822,,,,-0.046184,-0.046138,4857128.000000,1673606923.575316
1673611019.431830,,,,-0.044717,-0.043518,4857129.000000,1673606923.576324
1673611019.431838,,,,-0.043635,-0.044359,4857130.000000,1673606923.577331
1673611019.431988,,,,-0.035870,-0.037508,4857131.000000,1673606923.578338
1673611019.432019,,,,-0.024932,-0.026329,4857132.000000,1673606923.579345
