time_delay_1,time_delay_30,time_delay_60
0.8628337888189511,0.8329906091517867,0.6964832584525328
0.8817655861505442,0.8155943727995315,0.6999635753451141
0.8845162117942921,0.8049982080310982,0.7148143240069483
0.8785329406227924,0.8236267841241747,0.716749751849188
0.863087163972389,0.7861554167805183,0.712787045300984
0.8640309290426185,0.7791311422501273,0.7110365790164486
0.8844378284715001,0.7090716633274602,0.721304697435871
0.8810863741959062,0.6895681900925951,0.7139819838067587
0.8717427054510978,0.7068603812418992,0.6994222798876454
0.887167422417286,0.7102608428765737,0.7049633978543469
0.8812435533284485,0.6832887926094564,0.6970522340469487
0.8595103886977294,0.6784121460372139,0.7134335731994577
0.8535204008134647,0.713144870949932,0.7174988467053076
0.8732605859411666,0.7221125444311101,0.7246088027055454
0.8791626976240087,0.714461027323396,0.7353688311842083
0.8900091892869855,0.7008818862198375,0.7375032640930635
0.8776845780468508,0.6897549750760255,0.7528325933676451
0.8888661627182209,0.6924789533300718,0.7618471755532633
0.8735634012215452,0.6705192572322688,0.7699153025913412
0.863712824498078,0.6797702641216932,0.7636711532487124
0.85446920561289,0.6865640370312958,0.722149040053524
0.8367253924163625,0.7316693566983766,0.7267775987758848
0.8262771604795809,0.7236818406864226,0.7427511144552529
0.8185778078596178,0.7269842299115851,0.7655074834469886
0.8188077313482307,0.7109788039782202,0.7599410677668416
0.817023160454408,0.7039668163945657,0.744450988150281
0.8026041871200269,0.707456418897728,0.7533716623562142
0.804011537461925,0.7012713873007119,0.7645594403167943
0.8138303841096477,0.6871567624900539,0.7507046848524657
0.8329906091517867,0.6865303798868718,0.7220744460362193
0.8155943727995315,0.6964832584525328,0.7280107386030095
0.8049982080310982,0.6999635753451141,0.7292787929265677
0.8236267841241747,0.7148143240069483,0.7484330348536181
0.7861554167805183,0.716749751849188,0.757667651468922
0.7791311422501273,0.712787045300984,0.7486733789617096
0.7090716633274602,0.7110365790164486,0.7430128265936867
0.6895681900925951,0.721304697435871,0.7349609554988658
0.7068603812418992,0.7139819838067587,0.7322790637614343
0.7102608428765737,0.6994222798876454,0.7297422524944644
0.6832887926094564,0.7049633978543469,0.7315565757716009
0.6784121460372139,0.6970522340469487,0.7375022827198674
0.713144870949932,0.7134335731994577,0.7700898035699097
0.7221125444311101,0.7174988467053076,0.765587170028465
0.714461027323396,0.7246088027055454,0.7712878384859444
0.7008818862198375,0.7353688311842083,0.7686446188158294
0.6897549750760255,0.7375032640930635,0.7807818133199294
0.6924789533300718,0.7528325933676451,0.775607495102248
0.6705192572322688,0.7618471755532633,0.7755233447923435
0.6797702641216932,0.7699153025913412,0.7690677155284208
0.6865640370312958,0.7636711532487124,0.7683502886610969
0.7316693566983766,0.722149040053524,0.7622349551552429
0.7236818406864226,0.7267775987758848,0.7633160202294915
0.7269842299115851,0.7427511144552529,0.7884357230222389
0.7109788039782202,0.7655074834469886,0.7872003831582428
0.7039668163945657,0.7599410677668416,0.750409998542634
0.707456418897728,0.744450988150281,0.7651290853809287
0.7012713873007119,0.7533716623562142,0.7625614494012097
0.6871567624900539,0.7645594403167943,0.7730153938981001
0.6865303798868718,0.7507046848524657,0.7805803475760699
0.6964832584525328,0.7220744460362193,0.7648538423197572
0.6999635753451141,0.7280107386030095,0.746225526120556
0.7148143240069483,0.7292787929265677,0.7263448013804265
0.716749751849188,0.7484330348536181,0.7371665565487666
0.712787045300984,0.757667651468922,0.7464868847285877
0.7110365790164486,0.7486733789617096,0.7598733380722917
0.721304697435871,0.7430128265936867,0.7574202449976689
0.7139819838067587,0.7349609554988658,0.7484248329534652
0.6994222798876454,0.7322790637614343,0.7495028397062375
0.7049633978543469,0.7297422524944644,0.7478209881426177
0.6970522340469487,0.7315565757716009,0.7387098045062448
0.7134335731994577,0.7375022827198674,0.723790712735837
0.7174988467053076,0.7700898035699097,0.7135165326095123
0.7246088027055454,0.765587170028465,0.7260099416456969
0.7353688311842083,0.7712878384859444,0.7474060325532507
0.7375032640930635,0.7686446188158294,0.7538194022736694
0.7528325933676451,0.7807818133199294,0.7688294643454677
0.7618471755532633,0.775607495102248,0.7696985330913486
0.7699153025913412,0.7755233447923435,0.7671431840853918
0.7636711532487124,0.7690677155284208,0.748753650333091
0.722149040053524,0.7683502886610969,0.7148130201472197
0.7267775987758848,0.7622349551552429,0.7097593627699472
0.7427511144552529,0.7633160202294915,0.7084384802984591
0.7655074834469886,0.7884357230222389,0.699462833409531
0.7599410677668416,0.7872003831582428,0.7162361406464227
0.744450988150281,0.750409998542634,0.7218946461492205
0.7533716623562142,0.7651290853809287,0.7261841371239854
0.7645594403167943,0.7625614494012097,0.7387165050332304
0.7507046848524657,0.7730153938981001,0.7352274902035284
0.7220744460362193,0.7805803475760699,0.7401366526378494
0.7280107386030095,0.7648538423197572,0.7292140563661182
0.7292787929265677,0.746225526120556,0.6975441195501797
0.7484330348536181,0.7263448013804265,0.707566676529636
0.757667651468922,0.7371665565487666,0.7010140776163947
0.7486733789617096,0.7464868847285877,0.6934866311059013
0.7430128265936867,0.7598733380722917,0.712383029604013
0.7349609554988658,0.7574202449976689,0.6997331768959864
0.7322790637614343,0.7484248329534652,0.6930289870964396
0.7297422524944644,0.7495028397062375,0.7040990727159743
0.7315565757716009,0.7478209881426177,0.7125751850176469
0.7375022827198674,0.7387098045062448,0.7140568129616303
0.7700898035699097,0.723790712735837,0.7193938238733288
0.765587170028465,0.7135165326095123,0.7263945133236562
0.7712878384859444,0.7260099416456969,0.7038700585181673
0.7686446188158294,0.7474060325532507,0.6878063978663026
0.7807818133199294,0.7538194022736694,0.6874461407416357
0.775607495102248,0.7688294643454677,0.6591545586018124
0.7755233447923435,0.7696985330913486,0.6554721946903067
0.7690677155284208,0.7671431840853918,0.6594815171272113
0.7683502886610969,0.748753650333091,0.6550095438258732
0.7622349551552429,0.7148130201472197,0.6822925449437777
0.7633160202294915,0.7097593627699472,0.6797912713496745
0.7884357230222389,0.7084384802984591,0.6706456974806472
0.7872003831582428,0.699462833409531,0.6757798782286855
0.750409998542634,0.7162361406464227,0.6601934589736308
0.7651290853809287,0.7218946461492205,0.6763594338346928
0.7625614494012097,0.7261841371239854,0.6779316009667407
0.7730153938981001,0.7387165050332304,0.689035747410376
0.7805803475760699,0.7352274902035284,0.6935476392120149
0.7648538423197572,0.7401366526378494,0.6954175884119641
0.746225526120556,0.7292140563661182,0.6962252244906335
0.7263448013804265,0.6975441195501797,0.7198011215886917
0.7371665565487666,0.707566676529636,0.7042736262122895
0.7464868847285877,0.7010140776163947,0.7191047727455362
0.7598733380722917,0.6934866311059013,0.713126712466659
0.7574202449976689,0.712383029604013,0.7017125632236121
0.7484248329534652,0.6997331768959864,0.705237814585412
0.7495028397062375,0.6930289870964396,0.7203087374870337
0.7478209881426177,0.7040990727159743,0.7275082204225662
0.7387098045062448,0.7125751850176469,0.7249308538700935
0.723790712735837,0.7140568129616303,0.7388798245992941
0.7135165326095123,0.7193938238733288,0.7650709866259048
0.7260099416456969,0.7263945133236562,0.749739459434176
0.7474060325532507,0.7038700585181673,0.7566933161081034
0.7538194022736694,0.6878063978663026,0.7613396372158489
0.7688294643454677,0.6874461407416357,0.7631377985951299
0.7696985330913486,0.6591545586018124,0.7618116353434867
0.7671431840853918,0.6554721946903067,0.7568266098421293
0.748753650333091,0.6594815171272113,0.7620651311165626
0.7148130201472197,0.6550095438258732,0.7480837144406188
0.7097593627699472,0.6822925449437777,0.7377582226522168
0.7084384802984591,0.6797912713496745,0.7369415488587774
0.699462833409531,0.6706456974806472,0.7366463595442684
0.7162361406464227,0.6757798782286855,0.7492327950364893
0.7218946461492205,0.6601934589736308,0.7609391801108009
0.7261841371239854,0.6763594338346928,0.7695714868210006
0.7387165050332304,0.6779316009667407,0.7763160052046816
0.7352274902035284,0.689035747410376,0.7590869302507056
0.7401366526378494,0.6935476392120149,0.729525523995102
0.7292140563661182,0.6954175884119641,0.7341779932096276
0.6975441195501797,0.6962252244906335,0.7388344918224061
0.707566676529636,0.7198011215886917,0.7179792054020158
0.7010140776163947,0.7042736262122895,0.7215707795115314
0.6934866311059013,0.7191047727455362,0.7039585274198457
0.712383029604013,0.713126712466659,0.7026715786756182
0.6997331768959864,0.7017125632236121,0.7192909420662497
0.6930289870964396,0.705237814585412,0.7199732995182977
0.7040990727159743,0.7203087374870337,0.7201087397015922
0.7125751850176469,0.7275082204225662,0.7196385058754788
0.7140568129616303,0.7249308538700935,0.6954161406274705
0.7193938238733288,0.7388798245992941,0.7068221269053631
0.7263945133236562,0.7650709866259048,0.6925409501078684
0.7038700585181673,0.749739459434176,0.6703681826480246
0.6878063978663026,0.7566933161081034,0.6783172526057671
0.6874461407416357,0.7613396372158489,0.666920955176129
0.6591545586018124,0.7631377985951299,0.6567090832754509
0.6554721946903067,0.7618116353434867,0.6454665518623559
0.6594815171272113,0.7568266098421293,0.6367954009488889
0.6550095438258732,0.7620651311165626,0.6228689509808049
0.6822925449437777,0.7480837144406188,0.6075181610051841
0.6797912713496745,0.7377582226522168,0.5959701988249282
0.6706456974806472,0.7369415488587774,0.5997341859545098
0.6757798782286855,0.7366463595442684,0.6075319717322385
0.6601934589736308,0.7492327950364893,0.6052785480235837
0.6763594338346928,0.7609391801108009,0.5926884225124387
0.6779316009667407,0.7695714868210006,0.5813519802431517
0.689035747410376,0.7763160052046816,0.5842544373557508
0.6935476392120149,0.7590869302507056,0.5912765157530834
0.6954175884119641,0.729525523995102,0.5928241993167851
0.6962252244906335,0.7341779932096276,0.5968551227243089
0.7198011215886917,0.7388344918224061,0.6115856770933736
0.7042736262122895,0.7179792054020158,0.6037091621951417
0.7191047727455362,0.7215707795115314,0.6000953588398288
0.713126712466659,0.7039585274198457,0.5859241490393063
0.7017125632236121,0.7026715786756182,0.5748308078723569
0.705237814585412,0.7192909420662497,0.5806324589976727
0.7203087374870337,0.7199732995182977,0.5804785067395284
0.7275082204225662,0.7201087397015922,0.5616396613992398
0.7249308538700935,0.7196385058754788,0.5607771094305243
0.7388798245992941,0.6954161406274705,0.5814334476776802
0.7650709866259048,0.7068221269053631,0.5868855325332417
0.749739459434176,0.6925409501078684,0.5937072486688304
0.7566933161081034,0.6703681826480246,0.5741870489915687
0.7613396372158489,0.6783172526057671,0.5784955029843971
0.7631377985951299,0.666920955176129,0.5759552991046508
0.7618116353434867,0.6567090832754509,0.5907897138146142
0.7568266098421293,0.6454665518623559,0.5937561110452723
0.7620651311165626,0.6367954009488889,0.5834607147925773
0.7480837144406188,0.6228689509808049,0.5685070290510502
0.7377582226522168,0.6075181610051841,0.5729149176770801
0.7369415488587774,0.5959701988249282,0.5784845379693649
0.7366463595442684,0.5997341859545098,0.5955879059121351
0.7492327950364893,0.6075319717322385,0.6220092615232347
0.7609391801108009,0.6052785480235837,0.6215896808440804
0.7695714868210006,0.5926884225124387,0.6449073003446353
0.7763160052046816,0.5813519802431517,0.6578240968592804
0.7590869302507056,0.5842544373557508,0.6582827681925224
0.729525523995102,0.5912765157530834,0.6632439695059532
0.7341779932096276,0.5928241993167851,0.6572986479043093
0.7388344918224061,0.5968551227243089,0.6438772067712678
0.7179792054020158,0.6115856770933736,0.6654972427241865
0.7215707795115314,0.6037091621951417,0.6940286466640609
0.7039585274198457,0.6000953588398288,0.6987260942766695
0.7026715786756182,0.5859241490393063,0.704566689007984
0.7192909420662497,0.5748308078723569,0.7010300868931809
0.7199732995182977,0.5806324589976727,0.7082606490458151
0.7201087397015922,0.5804785067395284,0.7022844027783125
0.7196385058754788,0.5616396613992398,0.7052546832149337
0.6954161406274705,0.5607771094305243,0.6882542931951724
0.7068221269053631,0.5814334476776802,0.7331500943565732
0.6925409501078684,0.5868855325332417,0.7421877608198467
0.6703681826480246,0.5937072486688304,0.7547011983798474
0.6783172526057671,0.5741870489915687,0.7606185146435397
0.666920955176129,0.5784955029843971,0.7638582463558089
0.6567090832754509,0.5759552991046508,0.762966416228215
0.6454665518623559,0.5907897138146142,0.7702902636061241
0.6367954009488889,0.5937561110452723,0.7612316841957809
0.6228689509808049,0.5834607147925773,0.7813128793292047
0.6075181610051841,0.5685070290510502,0.7637464092960526
0.5959701988249282,0.5729149176770801,0.7588686130087233
0.5997341859545098,0.5784845379693649,0.7716848380088623
0.6075319717322385,0.5955879059121351,0.7692126657940247
0.6052785480235837,0.6220092615232347,0.7919836888268585
0.5926884225124387,0.6215896808440804,0.7951763593801215
0.5813519802431517,0.6449073003446353,0.8015720444768607
0.5842544373557508,0.6578240968592804,0.8026815162413333
0.5912765157530834,0.6582827681925224,0.8007990851399374
0.5928241993167851,0.6632439695059532,0.7975842496402605
0.5968551227243089,0.6572986479043093,0.7896441975005349
0.6115856770933736,0.6438772067712678,0.7538102037409385
0.6037091621951417,0.6654972427241865,0.7591026449462456
0.6000953588398288,0.6940286466640609,0.7743868775501714
0.5859241490393063,0.6987260942766695,0.7654851566785998
0.5748308078723569,0.704566689007984,0.7865998549413642
0.5806324589976727,0.7010300868931809,0.78041938243729
0.5804785067395284,0.7082606490458151,0.7928204371269548
0.5616396613992398,0.7022844027783125,0.799463634704632
0.5607771094305243,0.7052546832149337,0.7906920648809991
0.5814334476776802,0.6882542931951724,0.7498506240988753
0.5868855325332417,0.7331500943565732,0.7420626051820285
0.5937072486688304,0.7421877608198467,0.7305079335238569
0.5741870489915687,0.7547011983798474,0.7389119162878458
0.5784955029843971,0.7606185146435397,0.7522743301491595
0.5759552991046508,0.7638582463558089,0.7581015661162781
0.5907897138146142,0.762966416228215,0.7660600510674476
0.5937561110452723,0.7702902636061241,0.7537975491526554
0.5834607147925773,0.7612316841957809,0.7467083010491945
0.5685070290510502,0.7813128793292047,0.7040949471152433
0.5729149176770801,0.7637464092960526,0.7054564931378072
0.5784845379693649,0.7588686130087233,0.7019126872191513
0.5955879059121351,0.7716848380088623,0.7171722071733828
0.6220092615232347,0.7692126657940247,0.732797804227291
0.6215896808440804,0.7919836888268585,0.7396227457618372
0.6449073003446353,0.7951763593801215,0.7364619902599493
0.6578240968592804,0.8015720444768607,0.7511274692494574
0.6582827681925224,0.8026815162413333,0.7303527339522345
0.6632439695059532,0.8007990851399374,0.7401997785598354
0.6572986479043093,0.7975842496402605,0.7461811734785482
0.6438772067712678,0.7896441975005349,0.7482333921701455
0.6654972427241865,0.7538102037409385,0.724298702989976
0.6940286466640609,0.7591026449462456,0.720950317928838
0.6987260942766695,0.7743868775501714,0.7166509169839504
0.704566689007984,0.7654851566785998,0.7133417010430265
0.7010300868931809,0.7865998549413642,0.7090157496688094
0.7082606490458151,0.78041938243729,0.7112782278515924
0.7022844027783125,0.7928204371269548,0.7173133843758152
0.7052546832149337,0.799463634704632,0.7170165420954501
0.6882542931951724,0.7906920648809991,0.710892478278012
0.7331500943565732,0.7498506240988753,0.6908158313156308
0.7421877608198467,0.7420626051820285,0.6733890340127242
0.7547011983798474,0.7305079335238569,0.6777701048411494
0.7606185146435397,0.7389119162878458,0.6705761804649155
0.7638582463558089,0.7522743301491595,0.6619352958559881
0.762966416228215,0.7581015661162781,0.6839939947040111
0.7702902636061241,0.7660600510674476,0.6874468249614817
0.7612316841957809,0.7537975491526554,0.6971701291577711
0.7813128793292047,0.7467083010491945,0.6975442981151507
0.7637464092960526,0.7040949471152433,0.6966692935088322
0.7588686130087233,0.7054564931378072,0.6881965072787279
0.7716848380088623,0.7019126872191513,0.6984066341244952
0.7692126657940247,0.7171722071733828,0.6812666516504141
0.7919836888268585,0.732797804227291,0.6692396913484661
0.7951763593801215,0.7396227457618372,0.667865240397541
0.8015720444768607,0.7364619902599493,0.6702134863855496
0.8026815162413333,0.7511274692494574,0.6901774787003071
0.8007990851399374,0.7303527339522345,0.7058583008543754
0.7975842496402605,0.7401997785598354,0.6961089134253676
0.7896441975005349,0.7461811734785482,0.6795344933183659
0.7538102037409385,0.7482333921701455,0.6657067642391166
0.7591026449462456,0.724298702989976,0.6469680485686813
0.7743868775501714,0.720950317928838,0.6450165703510274
0.7654851566785998,0.7166509169839504,0.6384348314644673
0.7865998549413642,0.7133417010430265,0.6497246929594748
0.78041938243729,0.7090157496688094,0.6417701592483154
0.7928204371269548,0.7112782278515924,0.6427282192289874
0.799463634704632,0.7173133843758152,0.6458707474573357
0.7906920648809991,0.7170165420954501,0.6529049169751976
0.7498506240988753,0.710892478278012,0.6581389862354543
0.7420626051820285,0.6908158313156308,0.6375070828880351
0.7305079335238569,0.6733890340127242,0.6359537598169916
0.7389119162878458,0.6777701048411494,0.6297119908933438
0.7522743301491595,0.6705761804649155,0.6342043149493726
0.7581015661162781,0.6619352958559881,0.6559639863754163
0.7660600510674476,0.6839939947040111,0.6673939816987354
0.7537975491526554,0.6874468249614817,0.6736064622577239
0.7467083010491945,0.6971701291577711,0.6673484275172333
0.7040949471152433,0.6975442981151507,0.6674734740697151
0.7054564931378072,0.6966692935088322,0.6751520029645367
0.7019126872191513,0.6881965072787279,0.6683978591227777
0.7171722071733828,0.6984066341244952,0.6687168319583136
0.732797804227291,0.6812666516504141,0.6718665935509996
0.7396227457618372,0.6692396913484661,0.6436554232028234
0.7364619902599493,0.667865240397541,0.657546403078753
0.7511274692494574,0.6702134863855496,0.6428559828492417
0.7303527339522345,0.6901774787003071,0.6353617701375588
0.7401997785598354,0.7058583008543754,0.6475507331334672
0.7461811734785482,0.6961089134253676,0.6591082358080832
0.7482333921701455,0.6795344933183659,0.6461879353772207
0.724298702989976,0.6657067642391166,0.6954820989469195
0.720950317928838,0.6469680485686813,0.7022108760423084
0.7166509169839504,0.6450165703510274,0.7024838349848216
0.7133417010430265,0.6384348314644673,0.7036438443308181
0.7090157496688094,0.6497246929594748,0.6916004802459393
0.7112782278515924,0.6417701592483154,0.7054436539948811
0.7173133843758152,0.6427282192289874,0.7457072313646577
0.7170165420954501,0.6458707474573357,0.7421607891203021
0.710892478278012,0.6529049169751976,0.742609264313776
0.6908158313156308,0.6581389862354543,0.745847630911707
0.6733890340127242,0.6375070828880351,0.7433877665689704
0.6777701048411494,0.6359537598169916,0.7381909973337816
0.6705761804649155,0.6297119908933438,0.7235555772666362
0.6619352958559881,0.6342043149493726,0.7223924724532542
0.6839939947040111,0.6559639863754163,0.7491049175738054
0.6874468249614817,0.6673939816987354,0.7858177058881423
0.6971701291577711,0.6736064622577239,0.7722924581184862
0.6975442981151507,0.6673484275172333,0.7661616856094083
0.6966692935088322,0.6674734740697151,0.7703929715735995
0.6881965072787279,0.6751520029645367,0.7664321914337656
0.6984066341244952,0.6683978591227777,0.7701327845195237
0.6812666516504141,0.6687168319583136,0.7713772151522236
0.6692396913484661,0.6718665935509996,0.7873732036612592
0.667865240397541,0.6436554232028234,0.815211883147593
0.6702134863855496,0.657546403078753,0.8214097774457628
0.6901774787003071,0.6428559828492417,0.8391859438860414
0.7058583008543754,0.6353617701375588,0.8440590481848129
0.6961089134253676,0.6475507331334672,0.8506821118883358
0.6795344933183659,0.6591082358080832,0.882280281681422
0.6657067642391166,0.6461879353772207,0.8779653318388299
0.6469680485686813,0.6954820989469195,0.880493753282842
0.6450165703510274,0.7022108760423084,0.8695341645075981
0.6384348314644673,0.7024838349848216,0.8503350727807941
0.6497246929594748,0.7036438443308181,0.8619408329223754
0.6417701592483154,0.6916004802459393,0.8663606430929818
0.6427282192289874,0.7054436539948811,0.8684792727445997
0.6458707474573357,0.7457072313646577,0.8678047092913497
0.6529049169751976,0.7421607891203021,0.8614310688149558
0.6581389862354543,0.742609264313776,0.8166027706888114
0.6375070828880351,0.745847630911707,0.8086620917377167
0.6359537598169916,0.7433877665689704,0.8083448252017155
0.6297119908933438,0.7381909973337816,0.8217494801621883
0.6342043149493726,0.7235555772666362,0.8157018757661474
0.6559639863754163,0.7223924724532542,0.7665175060514813
0.6673939816987354,0.7491049175738054,0.7680158560426501
0.6736064622577239,0.7858177058881423,0.7984819455753667
0.6673484275172333,0.7722924581184862,0.8258886768774844
0.6674734740697151,0.7661616856094083,0.8530171177563894
0.6751520029645367,0.7703929715735995,0.8645186256303804
0.6683978591227777,0.7664321914337656,0.8665424527711069
0.6687168319583136,0.7701327845195237,0.9003390960728842
0.6718665935509996,0.7713772151522236,0.9176769568275942
0.6436554232028234,0.7873732036612592,0.8843060598645923
0.657546403078753,0.815211883147593,0.8790395105266545
0.6428559828492417,0.8214097774457628,0.8751995905776492
0.6353617701375588,0.8391859438860414,0.8660276335905925
0.6475507331334672,0.8440590481848129,0.8753948674482125
0.6591082358080832,0.8506821118883358,0.9035539373759861
0.6461879353772207,0.882280281681422,0.8999845964400677
0.6954820989469195,0.8779653318388299,0.8935696358083359
0.7022108760423084,0.880493753282842,0.83799073982611
0.7024838349848216,0.8695341645075981,0.8211062994777538
0.7036438443308181,0.8503350727807941,0.8001892763897447
0.6916004802459393,0.8619408329223754,0.7783276845975855
0.7054436539948811,0.8663606430929818,0.7553401103947486
0.7457072313646577,0.8684792727445997,0.7212214614690879
0.7421607891203021,0.8678047092913497,0.6812014118336359
0.742609264313776,0.8614310688149558,0.6757466675438373
0.745847630911707,0.8166027706888114,0.665825966227305
0.7433877665689704,0.8086620917377167,0.6605709307398479
0.7381909973337816,0.8083448252017155,0.6509320729519391
0.7235555772666362,0.8217494801621883,0.6441250063709159
0.7223924724532542,0.8157018757661474,0.6329145850561447
0.7491049175738054,0.7665175060514813,0.6079902279853271
0.7858177058881423,0.7680158560426501,0.5931343785148749
0.7722924581184862,0.7984819455753667,0.5857483346351084
0.7661616856094083,0.8258886768774844,0.5723227709118341
0.7703929715735995,0.8530171177563894,0.5713095574193504
0.7664321914337656,0.8645186256303804,0.5608809031856323
0.7701327845195237,0.8665424527711069,0.5346645500152295
0.7713772151522236,0.9003390960728842,0.5296731438248501
0.7873732036612592,0.9176769568275942,0.5217710981871262
0.815211883147593,0.8843060598645923,0.4661806697903279
0.8214097774457628,0.8790395105266545,0.44032754079312847
0.8391859438860414,0.8751995905776492,0.3850760279410181
0.8440590481848129,0.8660276335905925,0.36343367521114733
0.8506821118883358,0.8753948674482125,0.33820049094026655
0.882280281681422,0.9035539373759861,0.3263305962679496
0.8779653318388299,0.8999845964400677,0.28344948569140044
0.880493753282842,0.8935696358083359,0.2639553269166731
0.8695341645075981,0.83799073982611,0.2241434462196763
0.8503350727807941,0.8211062994777538,0.19287301100724033
0.8619408329223754,0.8001892763897447,0.19151154489703712
0.8663606430929818,0.7783276845975855,0.18800104837918732
0.8684792727445997,0.7553401103947486,0.15380957243424553
0.8678047092913497,0.7212214614690879,0.12828834335781886
0.8614310688149558,0.6812014118336359,0.12037738821444466
0.8166027706888114,0.6757466675438373,0.10007887934081162
0.8086620917377167,0.665825966227305,0.08617299962633233
0.8083448252017155,0.6605709307398479,0.08060011242203552
0.8217494801621883,0.6509320729519391,0.07776961524460783
0.8157018757661474,0.6441250063709159,0.0768012252536338
0.7665175060514813,0.6329145850561447,0.07621124512272048
0.7680158560426501,0.6079902279853271,0.07494946175282372
0.7984819455753667,0.5931343785148749,0.0747839854142856
0.8258886768774844,0.5857483346351084,0.07061649253837063
0.8530171177563894,0.5723227709118341,0.06514981295277378
0.8645186256303804,0.5713095574193504,0.06404586263420549
