__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718091791.417461,,,,-0.348435849,-0.348545402,60315.000000000,1718091791.417461157
1718091791.418468,,,,-0.340358227,-0.338640720,60316.000000000,1718091791.418468237
1718091791.419475,,,,-0.319659323,-0.319456369,60317.000000000,1718091791.419475317
1718091791.420482,,,,-0.302446306,-0.300752819,60318.000000000,1718091791.420482397
1718091791.421489,,,,-0.303431958,-0.300873011,60319.000000000,1718091791.421489477
1718091791.422497,,,,-0.342329562,-0.342415065,60320.000000000,1718091791.422496557
1718091791.423504,,,,-0.368653953,-0.369869381,60321.000000000,1718091791.423503637
1718091791.424511,,,,-0.362066865,-0.360733956,60322.000000000,1718091791.424510717
1718091791.425518,,,,-0.335237592,-0.332822889,60323.000000000,1718091791.425517797
1718091791.426525,,,,-0.319899738,-0.319600612,60324.000000000,1718091791.426524878
1718091791.427532,,,,-0.294296563,-0.292651147,60325.000000000,1718091791.427531958
1718091791.428539,,,,-0.268861651,-0.268201917,60326.000000000,1718091791.428539038
1718091791.429546,,,,-0.264173746,-0.262023509,60327.000000000,1718091791.429546118
1718091791.430553,,,,-0.289728850,-0.290078819,60328.000000000,1718091791.430553198
1718091791.431560,,,,-0.308817059,-0.308325589,60329.000000000,1718091791.431560278
1718091791.432064,1.187882423,12212.000000000,1718091791.432064295,,,,
1718091791.432567,,,,-0.320212275,-0.321211308,60330.000000000,1718091791.432567358
1718091791.433574,,,,-0.336872369,-0.338400304,60331.000000000,1718091791.433574438
1718091791.434582,,,,-0.352835268,-0.355541199,60332.000000000,1718091791.434581518
1718091791.435589,,,,-0.353604585,-0.355324835,60333.000000000,1718091791.435588598
1718091791.436596,,,,-0.348892629,-0.349482983,60334.000000000,1718091791.436595678
1718091791.437064,1.205550909,12213.000000000,1718091791.437064171,,,,
1718091791.437603,,,,-0.347882926,-0.348569453,60335.000000000,1718091791.437602758
1718091791.438610,,,,-0.346464545,-0.347944409,60336.000000000,1718091791.438609838
1718091791.439617,,,,-0.335405886,-0.335154831,60337.000000000,1718091791.439616919
1718091791.440624,,,,-0.326246440,-0.325730950,60338.000000000,1718091791.440623999
1718091791.441631,,,,-0.293575346,-0.295463890,60339.000000000,1718091791.441631079
1718091791.442064,1.240887403,12214.000000000,1718091791.442064285,,,,
1718091791.442638,,,,-0.256072104,-0.257431746,60340.000000000,1718091791.442638159
1718091791.443645,,,,-0.269919455,-0.271062732,60341.000000000,1718091791.443645239
1718091791.444652,,,,-0.272467762,-0.273755282,60342.000000000,1718091791.444652319
1718091791.445659,,,,-0.276145965,-0.274692863,60343.000000000,1718091791.445659399
1718091791.446666,,,,-0.289103806,-0.287314147,60344.000000000,1718091791.446666479
1718091791.447064,1.364568830,12215.000000000,1718091791.447064161,,,,
1718091791.447674,,,,-0.283478320,-0.286208302,60345.000000000,1718091791.447673559
1718091791.448681,,,,-0.286819965,-0.287434369,60346.000000000,1718091791.448680639
1718091791.449688,,,,-0.291555941,-0.289982647,60347.000000000,1718091791.449687719
1718091791.450695,,,,-0.294056147,-0.293901265,60348.000000000,1718091791.450694799
1718091791.451702,,,,-0.304441661,-0.306666791,60349.000000000,1718091791.451701880
1718091791.452064,1.329234362,12216.000000000,1718091791.452064276,,,,
1718091791.452709,,,,-0.322640359,-0.322389305,60350.000000000,1718091791.452708960
1718091791.453716,,,,-0.337833971,-0.337751210,60351.000000000,1718091791.453716040
1718091791.454723,,,,-0.344036430,-0.343665183,60352.000000000,1718091791.454723120
1718091791.455730,,,,-0.349036872,-0.349939764,60353.000000000,1718091791.455730200
1718091791.456737,,,,-0.350551426,-0.353569895,60354.000000000,1718091791.456737280
1718091791.457064,1.435244322,12217.000000000,1718091791.457064152,,,,
1718091791.457744,,,,-0.346224129,-0.346862584,60355.000000000,1718091791.457744360
1718091791.458751,,,,-0.333843261,-0.334193200,60356.000000000,1718091791.458751440
1718091791.459759,,,,-0.322063386,-0.324384660,60357.000000000,1718091791.459758520
1718091791.460766,,,,-0.309490174,-0.310946018,60358.000000000,1718091791.460765600
1718091791.461773,,,,-0.292733938,-0.295391768,60359.000000000,1718091791.461772680
1718091791.462064,1.470577121,12218.000000000,1718091791.462064266,,,,
1718091791.462780,,,,-0.292902201,-0.292555004,60360.000000000,1718091791.462779760
1718091791.463787,,,,-0.299994171,-0.300873011,60361.000000000,1718091791.463786840
1718091791.464794,,,,-0.309418052,-0.310849845,60362.000000000,1718091791.464793921
1718091791.465801,,,,-0.311774045,-0.311595112,60363.000000000,1718091791.465801001
1718091791.466808,,,,-0.315812856,-0.315802187,60364.000000000,1718091791.466808081
1718091791.467064,1.523575306,12219.000000000,1718091791.467064142,,,,
1718091791.467815,,,,-0.314370424,-0.315609872,60365.000000000,1718091791.467815161
1718091791.468822,,,,-0.308696836,-0.307315886,60366.000000000,1718091791.468822241
1718091791.469829,,,,-0.317591846,-0.320081413,60367.000000000,1718091791.469829321
1718091791.470836,,,,-0.325092494,-0.326476187,60368.000000000,1718091791.470836401
1718091791.471843,,,,-0.306388944,-0.306161940,60369.000000000,1718091791.471843481
1718091791.472064,1.558906674,12220.000000000,1718091791.472064257,,,,
1718091791.472083,1.594245553,12221.000000000,1718091791.472083330,,,,
1718091791.472851,,,,-0.297181427,-0.297002494,60370.000000000,1718091791.472850561
1718091791.473858,,,,-0.316942751,-0.314744413,60371.000000000,1718091791.473857641
1718091791.474865,,,,-0.331294954,-0.328760058,60372.000000000,1718091791.474864721
1718091791.475872,,,,-0.323674113,-0.323831737,60373.000000000,1718091791.475871801
1718091791.476879,,,,-0.322736531,-0.321956575,60374.000000000,1718091791.476878881
1718091791.477083,1.647240639,12222.000000000,1718091791.477083445,,,,
1718091791.477886,,,,-0.321582586,-0.320826679,60375.000000000,1718091791.477885962
1718091791.478893,,,,-0.283358127,-0.284717768,60376.000000000,1718091791.478893042
1718091791.479900,,,,-0.245470211,-0.246132702,60377.000000000,1718091791.479900122
1718091791.480907,,,,-0.231238216,-0.232982531,60378.000000000,1718091791.480907202
1718091791.481914,,,,-0.240421697,-0.243103594,60379.000000000,1718091791.481914282
1718091791.482083,1.629575729,12223.000000000,1718091791.482083321,,,,
1718091791.482921,,,,-0.254148841,-0.253561229,60380.000000000,1718091791.482921362
1718091791.483928,,,,-0.248475283,-0.246757761,60381.000000000,1718091791.483928442
1718091791.484936,,,,-0.270905107,-0.269500107,60382.000000000,1718091791.484935522
1718091791.485943,,,,-0.291700184,-0.288203657,60383.000000000,1718091791.485942602
1718091791.486950,,,,-0.307182282,-0.308541954,60384.000000000,1718091791.486949682
1718091791.487083,1.682569981,12224.000000000,1718091791.487083435,,,,
1718091791.487957,,,,-0.342185318,-0.341645777,60385.000000000,1718091791.487956762
1718091791.488964,,,,-0.360985041,-0.357897192,60386.000000000,1718091791.488963842
1718091791.489971,,,,-0.358605027,-0.358522236,60387.000000000,1718091791.489970922
1718091791.490978,,,,-0.367596179,-0.368114412,60388.000000000,1718091791.490978003
1718091791.491985,,,,-0.394473493,-0.391722232,60389.000000000,1718091791.491985083
1718091791.492083,1.770899057,12225.000000000,1718091791.492083311,,,,
1718091791.492992,,,,-0.383126378,-0.382081985,60390.000000000,1718091791.492992163
1718091791.493999,,,,-0.354494095,-0.354964226,60391.000000000,1718091791.493999243
1718091791.495006,,,,-0.347762734,-0.347175092,60392.000000000,1718091791.495006323
1718091791.496013,,,,-0.336968511,-0.336356848,60393.000000000,1718091791.496013403
1718091791.497020,,,,-0.277444154,-0.277313292,60394.000000000,1718091791.497020483
1718091791.497083,1.682569981,12226.000000000,1718091791.497083426,,,,
1718091791.498028,,,,-0.247657910,-0.249858990,60395.000000000,1718091791.498027563
1718091791.499035,,,,-0.255230665,-0.255628705,60396.000000000,1718091791.499034643
1718091791.500042,,,,-0.274799675,-0.274500549,60397.000000000,1718091791.500041723
1718091791.501049,,,,-0.316101342,-0.314648241,60398.000000000,1718091791.501048803
1718091791.502056,,,,-0.346103936,-0.345299929,60399.000000000,1718091791.502055883
1718091791.503063,,,,-0.367980838,-0.369340479,60400.000000000,1718091791.503062963
1718091791.504070,,,,-0.367788494,-0.368835628,60401.000000000,1718091791.504070044
1718091791.505077,,,,-0.351681322,-0.347896308,60402.000000000,1718091791.505077124
1718091791.506084,,,,-0.339588940,-0.335779876,60403.000000000,1718091791.506084204
1718091791.507091,,,,-0.330285251,-0.331933409,60404.000000000,1718091791.507091284
1718091791.508098,,,,-0.309730589,-0.308878511,60405.000000000,1718091791.508098364
1718091791.509105,,,,-0.298936397,-0.301618278,60406.000000000,1718091791.509105444
1718091791.510113,,,,-0.315308005,-0.316859990,60407.000000000,1718091791.510112524
1718091791.511120,,,,-0.340069741,-0.339866787,60408.000000000,1718091791.511119604
1718091791.512127,,,,-0.357835710,-0.357704848,60409.000000000,1718091791.512126684
1718091791.513134,,,,-0.353508413,-0.355709493,60410.000000000,1718091791.513133764
1718091791.514141,,,,-0.334997207,-0.338664740,60411.000000000,1718091791.514140844
1718091791.515148,,,,-0.333314359,-0.334890395,60412.000000000,1718091791.515147924
1718091791.516155,,,,-0.328866869,-0.331356436,60413.000000000,1718091791.516155005
1718091791.517162,,,,-0.340069741,-0.341116875,60414.000000000,1718091791.517162085
1718091791.518169,,,,-0.315981120,-0.313806832,60415.000000000,1718091791.518169165
1718091791.519176,,,,-0.284896702,-0.283804238,60416.000000000,1718091791.519176245
1718091791.520183,,,,-0.282492667,-0.281592488,60417.000000000,1718091791.520183325
1718091791.521190,,,,-0.294056147,-0.293011755,60418.000000000,1718091791.521190405
1718091791.522083,1.806226373,12231.000000000,1718091791.522083282,,,,
1718091791.522197,,,,-0.305162877,-0.303421319,60419.000000000,1718091791.522197485
1718091791.523205,,,,-0.315596491,-0.316884011,60420.000000000,1718091791.523204565
1718091791.524212,,,,-0.328097552,-0.329072565,60421.000000000,1718091791.524211645
1718091791.525219,,,,-0.345815450,-0.344698936,60422.000000000,1718091791.525218725
