__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718092257.186600,,,,-0.956716120,-0.956739366,140437.000000000,1718092257.186599731
1718092257.187607,,,,-0.955922782,-0.957628846,140438.000000000,1718092257.187606812
1718092257.188614,,,,-0.956283391,-0.954239130,140439.000000000,1718092257.188613892
1718092257.189621,,,,-0.953903377,-0.954142988,140440.000000000,1718092257.189620972
1718092257.189969,0.864040434,28324.000000000,1718092257.189968824,,,,
1718092257.190628,,,,-0.949792445,-0.951859117,140441.000000000,1718092257.190628052
1718092257.191635,,,,-0.948951006,-0.949094474,140442.000000000,1718092257.191635132
1718092257.192642,,,,-0.947484553,-0.947026968,140443.000000000,1718092257.192642212
1718092257.193649,,,,-0.946234405,-0.946642339,140444.000000000,1718092257.193649292
1718092257.194656,,,,-0.947171986,-0.948517501,140445.000000000,1718092257.194656372
1718092257.194969,0.917061448,28325.000000000,1718092257.194968700,,,,
1718092257.195663,,,,-0.947244108,-0.948301136,140446.000000000,1718092257.195663452
1718092257.196671,,,,-0.947364330,-0.947195232,140447.000000000,1718092257.196670532
1718092257.197678,,,,-0.948830783,-0.951546609,140448.000000000,1718092257.197677612
1718092257.198685,,,,-0.953206182,-0.953974664,140449.000000000,1718092257.198684692
1718092257.199692,,,,-0.957485378,-0.957460582,140450.000000000,1718092257.199691772
1718092257.199969,0.881711543,28326.000000000,1718092257.199968815,,,,
1718092257.200699,,,,-0.960105836,-0.961475313,140451.000000000,1718092257.200698853
1718092257.201706,,,,-0.959913492,-0.960008860,140452.000000000,1718092257.201705933
1718092257.202713,,,,-0.954864979,-0.955970049,140453.000000000,1718092257.202713013
1718092257.203720,,,,-0.951667607,-0.954191029,140454.000000000,1718092257.203720093
1718092257.204727,,,,-0.954384148,-0.955032468,140455.000000000,1718092257.204727173
1718092257.204969,0.881711543,28327.000000000,1718092257.204968691,,,,
1718092257.205734,,,,-0.952989817,-0.953902543,140456.000000000,1718092257.205734253
1718092257.206741,,,,-0.951907992,-0.954022765,140457.000000000,1718092257.206741333
1718092257.207748,,,,-0.952917695,-0.953061163,140458.000000000,1718092257.207748413
1718092257.208755,,,,-0.952100337,-0.951666772,140459.000000000,1718092257.208755493
1718092257.209763,,,,-0.945344925,-0.943781495,140460.000000000,1718092257.209762573
1718092257.210770,,,,-0.930920601,-0.930871725,140461.000000000,1718092257.210769653
1718092257.211777,,,,-0.922338128,-0.923972070,140462.000000000,1718092257.211776733
1718092257.212784,,,,-0.916207790,-0.917000353,140463.000000000,1718092257.212783813
1718092257.213791,,,,-0.907312751,-0.907143712,140464.000000000,1718092257.213790894
1718092257.214798,,,,-0.899571717,-0.900532544,140465.000000000,1718092257.214797974
1718092257.215805,,,,-0.892840385,-0.894762814,140466.000000000,1718092257.215805054
1718092257.216812,,,,-0.892119169,-0.891709685,140467.000000000,1718092257.216812134
1718092257.217819,,,,-0.896109879,-0.895171523,140468.000000000,1718092257.217819214
1718092257.218826,,,,-0.903658628,-0.904475212,140469.000000000,1718092257.218826294
1718092257.219833,,,,-0.917097270,-0.917384982,140470.000000000,1718092257.219833374
1718092257.220840,,,,-0.928155959,-0.929429293,140471.000000000,1718092257.220840454
1718092257.221848,,,,-0.944407344,-0.944959462,140472.000000000,1718092257.221847534
1718092257.222855,,,,-0.958110452,-0.959359765,140473.000000000,1718092257.222854614
1718092257.223862,,,,-0.981333613,-0.980659664,140474.000000000,1718092257.223861694
1718092257.224869,,,,-0.993666410,-0.991646230,140475.000000000,1718092257.224868774
1718092257.224969,0.917061448,28331.000000000,1718092257.224968672,,,,
1718092257.225876,,,,-1.012490153,-1.010469913,140476.000000000,1718092257.225875854
1718092257.226883,,,,-1.017490625,-1.017850399,140477.000000000,1718092257.226882935
1718092257.227890,,,,-1.007970572,-1.008426547,140478.000000000,1718092257.227890015
1718092257.228897,,,,-0.987367809,-0.987415075,140479.000000000,1718092257.228897095
1718092257.229904,,,,-0.976910174,-0.977678657,140480.000000000,1718092257.229904175
1718092257.229969,0.881711543,28332.000000000,1718092257.229968786,,,,
1718092257.230911,,,,-0.966332316,-0.967389286,140481.000000000,1718092257.230911255
1718092257.231918,,,,-0.947292209,-0.947171211,140482.000000000,1718092257.231918335
1718092257.232925,,,,-0.932891905,-0.931424677,140483.000000000,1718092257.232925415
1718092257.233932,,,,-0.911447763,-0.910076678,140484.000000000,1718092257.233932495
1718092257.234940,,,,-0.895725250,-0.894137800,140485.000000000,1718092257.234939575
1718092257.234969,0.881711543,28333.000000000,1718092257.234968662,,,,
1718092257.235947,,,,-0.883127987,-0.885122597,140486.000000000,1718092257.235946655
1718092257.236954,,,,-0.870434582,-0.870602071,140487.000000000,1718092257.236953735
1718092257.237961,,,,-0.859832704,-0.856225848,140488.000000000,1718092257.237960815
1718092257.238968,,,,-0.861924231,-0.860096395,140489.000000000,1718092257.238967896
1718092257.239969,0.952402711,28334.000000000,1718092257.239968777,,,,
1718092257.239975,,,,-0.865241826,-0.865265071,140490.000000000,1718092257.239974976
1718092257.240982,,,,-0.865265846,-0.862788916,140491.000000000,1718092257.240982056
1718092257.241989,,,,-0.870819211,-0.868270159,140492.000000000,1718092257.241989136
1718092257.242996,,,,-0.883584738,-0.881829023,140493.000000000,1718092257.242996216
1718092257.244003,,,,-0.896855116,-0.897527516,140494.000000000,1718092257.244003296
1718092257.244969,1.058431029,28335.000000000,1718092257.244968653,,,,
1718092257.245010,,,,-0.881733656,-0.882574260,140495.000000000,1718092257.245010376
1718092257.246017,,,,-0.848124981,-0.851441801,140496.000000000,1718092257.246017456
1718092257.247025,,,,-0.826151907,-0.827280998,140497.000000000,1718092257.247024536
1718092257.248032,,,,-0.828171313,-0.828050315,140498.000000000,1718092257.248031616
