__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718094095.004979,,,,-1.568971992,-1.568752289,88750.000000000,1718094095.004979134
1718094095.005986,,,,-1.567433357,-1.568247437,88751.000000000,1718094095.005986214
1718094095.006993,,,,-1.568491220,-1.569858193,88752.000000000,1718094095.006993294
1718094095.008000,,,,-1.585535884,-1.588705897,88753.000000000,1718094095.008000374
1718094095.009007,,,,-1.602869153,-1.602865815,88754.000000000,1718094095.009007454
1718094095.010015,,,,-1.616860747,-1.616088152,88755.000000000,1718094095.010014534
1718094095.011022,,,,-1.627150059,-1.626593828,88756.000000000,1718094095.011021614
1718094095.012029,,,,-1.634073734,-1.632411599,88757.000000000,1718094095.012028694
1718094095.013036,,,,-1.641934991,-1.641523004,88758.000000000,1718094095.013035774
1718094095.013625,4.494404316,17912.000000000,1718094095.013624668,,,,
1718094095.014043,,,,-1.646021962,-1.647485137,88759.000000000,1718094095.014042854
1718094095.015050,,,,-1.641574383,-1.642076015,88760.000000000,1718094095.015049934
1718094095.016057,,,,-1.628328085,-1.629863381,88761.000000000,1718094095.016057014
1718094095.017064,,,,-1.614721179,-1.612482071,88762.000000000,1718094095.017064095
1718094095.018071,,,,-1.599455357,-1.598971248,88763.000000000,1718094095.018071175
1718094095.018625,4.635540962,17913.000000000,1718094095.018624544,,,,
1718094095.019078,,,,-1.578708410,-1.579883099,88764.000000000,1718094095.019078255
1718094095.020085,,,,-1.569404721,-1.569233060,88765.000000000,1718094095.020085335
1718094095.021092,,,,-1.556230545,-1.555025101,88766.000000000,1718094095.021092415
1718094095.022099,,,,-1.567144871,-1.564641356,88767.000000000,1718094095.022099495
1718094095.023107,,,,-1.581040382,-1.583945870,88768.000000000,1718094095.023106575
1718094095.023625,4.723750114,17914.000000000,1718094095.023624659,,,,
1718094095.024114,,,,-1.592700005,-1.593514085,88769.000000000,1718094095.024113655
1718094095.025121,,,,-1.603878856,-1.604188085,88770.000000000,1718094095.025120735
1718094095.026128,,,,-1.620827436,-1.620247126,88771.000000000,1718094095.026127815
1718094095.027135,,,,-1.631501436,-1.629647017,88772.000000000,1718094095.027134895
1718094095.028142,,,,-1.636189342,-1.636955380,88773.000000000,1718094095.028141975
1718094095.028625,4.794308186,17915.000000000,1718094095.028624535,,,,
1718094095.029149,,,,-1.647993207,-1.649384260,88774.000000000,1718094095.029149055
1718094095.030156,,,,-1.655349612,-1.657726407,88775.000000000,1718094095.030156136
1718094095.031163,,,,-1.657753706,-1.659361124,88776.000000000,1718094095.031163216
1718094095.032170,,,,-1.650132895,-1.650874853,88777.000000000,1718094095.032170296
1718094095.033177,,,,-1.641766787,-1.642196178,88778.000000000,1718094095.033177376
1718094095.033625,4.776669025,17916.000000000,1718094095.033624649,,,,
1718094095.034184,,,,-1.630323410,-1.633830070,88779.000000000,1718094095.034184456
1718094095.035192,,,,-1.614096045,-1.618996978,88780.000000000,1718094095.035191536
1718094095.036199,,,,-1.600344896,-1.601110816,88781.000000000,1718094095.036198616
1718094095.037206,,,,-1.586040735,-1.583537221,88782.000000000,1718094095.037205696
1718094095.038213,,,,-1.574381113,-1.573993087,88783.000000000,1718094095.038212776
1718094095.038625,4.847225189,17917.000000000,1718094095.038624525,,,,
1718094095.039220,,,,-1.561303020,-1.563367248,88784.000000000,1718094095.039219856
1718094095.040227,,,,-1.548032641,-1.548870802,88785.000000000,1718094095.040226936
1718094095.041234,,,,-1.548441410,-1.550769925,88786.000000000,1718094095.041234016
1718094095.042241,,,,-1.560629964,-1.561588168,88787.000000000,1718094095.042241096
1718094095.043248,,,,-1.569404721,-1.568006992,88788.000000000,1718094095.043248177
1718094095.043625,4.917787075,17918.000000000,1718094095.043624640,,,,
1718094095.044255,,,,-1.577554464,-1.577719450,88789.000000000,1718094095.044255257
1718094095.045262,,,,-1.593373179,-1.594643950,88790.000000000,1718094095.045262337
1718094095.046269,,,,-1.608206153,-1.609140396,88791.000000000,1718094095.046269417
1718094095.047276,,,,-1.625900030,-1.628613234,88792.000000000,1718094095.047276497
1718094095.048284,,,,-1.641141653,-1.642484665,88793.000000000,1718094095.048283577
1718094095.048625,4.935425282,17919.000000000,1718094095.048624516,,,,
1718094095.049291,,,,-1.650709867,-1.652413368,88794.000000000,1718094095.049290657
1718094095.050298,,,,-1.655349612,-1.654793382,88795.000000000,1718094095.050297737
1718094095.051305,,,,-1.651214719,-1.651067138,88796.000000000,1718094095.051304817
1718094095.052312,,,,-1.643497705,-1.643734813,88797.000000000,1718094095.052311897
1718094095.053319,,,,-1.634674788,-1.637123585,88798.000000000,1718094095.053318977
1718094095.053625,4.882510662,17920.000000000,1718094095.053624630,,,,
1718094095.054326,,,,-1.623351693,-1.626088977,88799.000000000,1718094095.054326057
1718094095.055333,,,,-1.604047179,-1.604212046,88800.000000000,1718094095.055333138
1718094095.056340,,,,-1.587194681,-1.588633776,88801.000000000,1718094095.056340218
