__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718101079.249354,,,,1.167226911,1.168665886,107079.000000000,1718101079.249353647
1718101079.250361,,,,1.167587519,1.166718602,107080.000000000,1718101079.250360727
1718101079.251368,,,,1.167106748,1.168161035,107081.000000000,1718101079.251367807
1718101079.252375,,,,1.164197803,1.163857698,107082.000000000,1718101079.252374887
1718101079.253382,,,,1.163380504,1.164170265,107083.000000000,1718101079.253381968
1718101079.254389,,,,1.163212180,1.164410710,107084.000000000,1718101079.254389048
1718101079.255396,,,,1.148042560,1.147053361,107085.000000000,1718101079.255396128
1718101079.256403,,,,1.133546114,1.134816766,107086.000000000,1718101079.256403208
1718101079.257100,1.472166419,22052.000000000,1718101079.257099628,,,,
1718101079.257410,,,,1.126165748,1.127652645,107087.000000000,1718101079.257410288
1718101079.258417,,,,1.118977547,1.118589401,107088.000000000,1718101079.258417368
1718101079.259424,,,,1.111741424,1.109886765,107089.000000000,1718101079.259424448
1718101079.260432,,,,1.117655396,1.117171049,107090.000000000,1718101079.260431528
1718101079.261439,,,,1.135709763,1.137893915,107091.000000000,1718101079.261438608
1718101079.262100,1.454500079,22053.000000000,1718101079.262099504,,,,
1718101079.262446,,,,1.169438720,1.170348644,107092.000000000,1718101079.262445688
1718101079.263453,,,,1.180425167,1.179964900,107093.000000000,1718101079.263452768
1718101079.264460,,,,1.184872746,1.186576009,107094.000000000,1718101079.264459848
1718101079.265467,,,,1.190474153,1.192225575,107095.000000000,1718101079.265466928
1718101079.266474,,,,1.182973504,1.181623697,107096.000000000,1718101079.266474009
1718101079.267100,1.454500079,22054.000000000,1718101079.267099619,,,,
1718101079.267481,,,,1.174246788,1.174964428,107097.000000000,1718101079.267481089
1718101079.268488,,,,1.174535275,1.175974131,107098.000000000,1718101079.268488169
1718101079.269495,,,,1.174823761,1.176935792,107099.000000000,1718101079.269495249
1718101079.270502,,,,1.175112247,1.177801251,107100.000000000,1718101079.270502329
1718101079.271509,,,,1.173766017,1.176118374,107101.000000000,1718101079.271509409
1718101079.272099,1.419167042,22055.000000000,1718101079.272099495,,,,
1718101079.272516,,,,1.175088167,1.174964428,107102.000000000,1718101079.272516489
1718101079.273524,,,,1.175040126,1.176310778,107103.000000000,1718101079.273523569
1718101079.274531,,,,1.170832992,1.172464252,107104.000000000,1718101079.274530649
1718101079.275538,,,,1.169991612,1.171598792,107105.000000000,1718101079.275537729
1718101079.276545,,,,1.173453450,1.174868345,107106.000000000,1718101079.276544809
1718101079.277100,1.419167042,22056.000000000,1718101079.277099609,,,,
1718101079.277552,,,,1.172924519,1.174267292,107107.000000000,1718101079.277551889
1718101079.278559,,,,1.172275424,1.173089266,107108.000000000,1718101079.278558969
1718101079.279566,,,,1.171626329,1.171863198,107109.000000000,1718101079.279566050
1718101079.280573,,,,1.170159936,1.170877576,107110.000000000,1718101079.280573130
1718101079.281580,,,,1.170640707,1.171743035,107111.000000000,1718101079.281580210
1718101079.282099,1.401492119,22057.000000000,1718101079.282099485,,,,
1718101079.282587,,,,1.169246316,1.169194698,107112.000000000,1718101079.282587290
1718101079.283594,,,,1.169727206,1.169146657,107113.000000000,1718101079.283594370
1718101079.284601,,,,1.171914816,1.174435616,107114.000000000,1718101079.284601450
1718101079.285609,,,,1.174775720,1.175421238,107115.000000000,1718101079.285608530
1718101079.286616,,,,1.165952802,1.168184996,107116.000000000,1718101079.286615610
1718101079.287100,1.507498622,22058.000000000,1718101079.287099600,,,,
1718101079.287623,,,,1.151648641,1.152318239,107117.000000000,1718101079.287622690
1718101079.288630,,,,1.130493045,1.131475091,107118.000000000,1718101079.288629770
1718101079.289637,,,,1.114794493,1.116185308,107119.000000000,1718101079.289636850
1718101079.290644,,,,1.110202789,1.112242699,107120.000000000,1718101079.290643930
1718101079.291651,,,,1.112414479,1.112338901,107121.000000000,1718101079.291651011
1718101079.292099,1.489832640,22059.000000000,1718101079.292099476,,,,
1718101079.292658,,,,1.119145870,1.118829846,107122.000000000,1718101079.292658091
1718101079.293665,,,,1.131791234,1.130922198,107123.000000000,1718101079.293665171
1718101079.294672,,,,1.153788328,1.152438521,107124.000000000,1718101079.294672251
1718101079.295679,,,,1.190089464,1.189364791,107125.000000000,1718101079.295679331
1718101079.296310,1.454500079,22061.000000000,1718101079.296310425,,,,
1718101079.296686,,,,1.196388125,1.197562575,107126.000000000,1718101079.296686411
1718101079.297100,1.489832640,22060.000000000,1718101079.297099590,,,,
1718101079.297693,,,,1.178598166,1.180878401,107127.000000000,1718101079.297693491
1718101079.298701,,,,1.174246788,1.174675941,107128.000000000,1718101079.298700571
1718101079.299708,,,,1.184103370,1.184340239,107129.000000000,1718101079.299707651
1718101079.300715,,,,1.186651707,1.189196467,107130.000000000,1718101079.300714731
1718101079.301311,1.454500079,22062.000000000,1718101079.301310539,,,,
1718101079.301722,,,,1.181843638,1.184220076,107131.000000000,1718101079.301721811
1718101079.302729,,,,1.177251816,1.177296400,107132.000000000,1718101079.302728891
1718101079.303736,,,,1.162779450,1.162487388,107133.000000000,1718101079.303735971
1718101079.304743,,,,1.152418017,1.152654886,107134.000000000,1718101079.304743052
1718101079.305750,,,,1.150831342,1.150996089,107135.000000000,1718101079.305750132
1718101079.306310,1.542830229,22063.000000000,1718101079.306310415,,,,
1718101079.306757,,,,1.152057409,1.152101874,107136.000000000,1718101079.306757212
1718101079.307764,,,,1.153403640,1.155179143,107137.000000000,1718101079.307764292
1718101079.308771,,,,1.158812761,1.161020994,107138.000000000,1718101079.308771372
1718101079.309778,,,,1.182468653,1.181503534,107139.000000000,1718101079.309778452
