__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718097396.853237,,,,-1.852258086,-1.852366805,72296.000000000,1718097396.853236675
1718097396.854244,,,,-1.854373693,-1.854866982,72297.000000000,1718097396.854243755
1718097396.855251,,,,-1.855864167,-1.856405616,72298.000000000,1718097396.855250835
1718097396.856080,0.510041654,14634.000000000,1718097396.856079578,,,,
1718097396.856258,,,,-1.851440668,-1.853280306,72299.000000000,1718097396.856257915
1718097396.857265,,,,-1.851344585,-1.852318764,72300.000000000,1718097396.857264996
1718097396.858272,,,,-1.857042193,-1.858136535,72301.000000000,1718097396.858272076
1718097396.859279,,,,-1.868677735,-1.870589495,72302.000000000,1718097396.859279156
1718097396.860286,,,,-1.864110112,-1.866694927,72303.000000000,1718097396.860286236
1718097396.861079,0.510041654,14635.000000000,1718097396.861079454,,,,
1718097396.861293,,,,-1.859085560,-1.860203981,72304.000000000,1718097396.861293316
1718097396.862300,,,,-1.860527992,-1.859795332,72305.000000000,1718097396.862300396
1718097396.863307,,,,-1.861609817,-1.862055182,72306.000000000,1718097396.863307476
1718097396.864315,,,,-1.859951019,-1.860660791,72307.000000000,1718097396.864314556
1718097396.865322,,,,-1.858172059,-1.859723210,72308.000000000,1718097396.865321636
1718097396.866080,0.580736756,14636.000000000,1718097396.866079569,,,,
1718097396.866329,,,,-1.860359788,-1.860997319,72309.000000000,1718097396.866328716
1718097396.867336,,,,-1.864254355,-1.868329763,72310.000000000,1718097396.867335796
1718097396.868343,,,,-1.865792871,-1.868137360,72311.000000000,1718097396.868342876
1718097396.869350,,,,-1.855840087,-1.855299711,72312.000000000,1718097396.869349957
1718097396.870357,,,,-1.847834587,-1.847871184,72313.000000000,1718097396.870357037
1718097396.871079,0.633764625,14637.000000000,1718097396.871079445,,,,
1718097396.871364,,,,-1.848147154,-1.849818468,72314.000000000,1718097396.871364117
1718097396.872371,,,,-1.853027344,-1.853112102,72315.000000000,1718097396.872371197
1718097396.873378,,,,-1.852883101,-1.853232265,72316.000000000,1718097396.873378277
1718097396.874385,,,,-1.844516993,-1.845659494,72317.000000000,1718097396.874385357
1718097396.875392,,,,-1.844637275,-1.846020103,72318.000000000,1718097396.875392437
1718097396.876080,0.633764625,14638.000000000,1718097396.876079559,,,,
1718097396.876400,,,,-1.858676910,-1.860131860,72319.000000000,1718097396.876399517
