__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718090718.869970,,,,20.390678406,20.400798798,83842.000000000,1718090718.869969845
1718090718.870977,,,,20.396808624,20.404691696,83843.000000000,1718090718.870976925
1718090718.871984,,,,20.409767151,20.416664124,83844.000000000,1718090718.871984005
1718090718.872133,0.028537894,16905.000000000,1718090718.872132778,,,,
1718090718.872991,,,,20.423181534,20.429382324,83845.000000000,1718090718.872991085
1718090718.873998,,,,20.429840088,20.437387466,83846.000000000,1718090718.873998165
1718090718.875005,,,,20.432918549,20.439552307,83847.000000000,1718090718.875005245
1718090718.876012,,,,20.435562134,20.443637848,83848.000000000,1718090718.876012325
1718090718.877019,,,,20.440275192,20.447965622,83849.000000000,1718090718.877019405
1718090718.877133,0.152288169,16906.000000000,1718090718.877132893,,,,
1718090718.878026,,,,20.446500778,20.455514908,83850.000000000,1718090718.878026485
1718090718.879034,,,,20.451021194,20.459217072,83851.000000000,1718090718.879033566
1718090718.880041,,,,20.449554443,20.455947876,83852.000000000,1718090718.880040646
1718090718.881048,,,,20.436716080,20.445129395,83853.000000000,1718090718.881047726
1718090718.882055,,,,20.422628403,20.428829193,83854.000000000,1718090718.882054806
1718090718.882133,0.134603038,16907.000000000,1718090718.882132769,,,,
1718090718.883062,,,,20.418180466,20.423564911,83855.000000000,1718090718.883061886
1718090718.884069,,,,20.416137695,20.423419952,83856.000000000,1718090718.884068966
1718090718.885076,,,,20.405559540,20.411737442,83857.000000000,1718090718.885076046
1718090718.886083,,,,20.389043808,20.394475937,83858.000000000,1718090718.886083126
1718090718.887090,,,,20.372528076,20.380050659,83859.000000000,1718090718.887090206
1718090718.888097,,,,20.361396790,20.367189407,83860.000000000,1718090718.888097286
1718090718.889104,,,,20.354017258,20.363655090,83861.000000000,1718090718.889104366
1718090718.890111,,,,20.354858398,20.365074158,83862.000000000,1718090718.890111446
1718090718.891119,,,,20.361349106,20.373126984,83863.000000000,1718090718.891118526
1718090718.892126,,,,20.366685867,20.376733780,83864.000000000,1718090718.892125607
1718090718.893133,,,,20.366926193,20.374088287,83865.000000000,1718090718.893132687
1718090718.894140,,,,20.371711731,20.379041672,83866.000000000,1718090718.894139767
1718090718.895147,,,,20.374668121,20.382696152,83867.000000000,1718090718.895146847
1718090718.896154,,,,20.376255035,20.384786606,83868.000000000,1718090718.896153927
1718090718.897161,,,,20.376255035,20.382526398,83869.000000000,1718090718.897161007
1718090718.898168,,,,20.373176575,20.377454758,83870.000000000,1718090718.898168087
1718090718.899175,,,,20.368009567,20.373847961,83871.000000000,1718090718.899175167
1718090718.900182,,,,20.360555649,20.369112015,83872.000000000,1718090718.900182247
1718090718.901189,,,,20.361589432,20.369762421,83873.000000000,1718090718.901189327
1718090718.902133,0.346734077,16911.000000000,1718090718.902132750,,,,
1718090718.902196,,,,20.366806030,20.372959137,83874.000000000,1718090718.902196407
1718090718.903203,,,,20.369834900,20.373319626,83875.000000000,1718090718.903203487
1718090718.904211,,,,20.366542816,20.376445770,83876.000000000,1718090718.904210567
