__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718100169.947878,,,,-13.943949699,-13.951263428,70193.000000000,1718100169.947877645
1718100169.948885,,,,-13.937122345,-13.944892883,70194.000000000,1718100169.948884726
1718100169.949892,,,,-13.936352730,-13.942921638,70195.000000000,1718100169.949891806
1718100169.950890,0.607530236,14152.000000000,1718100169.950890303,,,,
1718100169.950899,,,,-13.948300362,-13.953234673,70196.000000000,1718100169.950898886
1718100169.951906,,,,-13.958301544,-13.962802887,70197.000000000,1718100169.951905966
1718100169.952913,,,,-13.961499214,-13.965928078,70198.000000000,1718100169.952913046
1718100169.953920,,,,-13.961450577,-13.964966774,70199.000000000,1718100169.953920126
1718100169.954927,,,,-13.956306458,-13.962249756,70200.000000000,1718100169.954927206
1718100169.955890,0.572183430,14153.000000000,1718100169.955890179,,,,
1718100169.955934,,,,-13.950921059,-13.954917908,70201.000000000,1718100169.955934286
1718100169.956941,,,,-13.948156357,-13.953451157,70202.000000000,1718100169.956941366
1718100169.957948,,,,-13.948060036,-13.952345848,70203.000000000,1718100169.957948446
1718100169.958956,,,,-13.948733330,-13.952129364,70204.000000000,1718100169.958955526
1718100169.959963,,,,-13.949046135,-13.953715324,70205.000000000,1718100169.959962606
1718100169.960890,0.589856923,14154.000000000,1718100169.960890293,,,,
1718100169.960970,,,,-13.943853378,-13.950422287,70206.000000000,1718100169.960969687
1718100169.961977,,,,-13.941256523,-13.947176933,70207.000000000,1718100169.961976767
1718100169.962984,,,,-13.940078735,-13.946671486,70208.000000000,1718100169.962983847
1718100169.963991,,,,-13.939213753,-13.943522453,70209.000000000,1718100169.963990927
1718100169.964998,,,,-13.934621811,-13.937945366,70210.000000000,1718100169.964998007
