__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718098471.647569,,,,-1.775725126,-1.776474237,79149.000000000,1718098471.647569418
1718098471.648576,,,,-1.786567330,-1.788686752,79150.000000000,1718098471.648576498
1718098471.649584,,,,-1.790774465,-1.792389035,79151.000000000,1718098471.649583578
1718098471.650591,,,,-1.794620991,-1.795057535,79152.000000000,1718098471.650590658
1718098471.651598,,,,-1.787697315,-1.791090846,79153.000000000,1718098471.651597738
1718098471.652605,,,,-1.769210100,-1.770560265,79154.000000000,1718098471.652604818
1718098471.653612,,,,-1.752429843,-1.751904726,79155.000000000,1718098471.653611898
1718098471.654619,,,,-1.738702655,-1.737889171,79156.000000000,1718098471.654618979
1718098471.655626,,,,-1.753920317,-1.753876090,79157.000000000,1718098471.655626059
1718098471.656633,,,,-1.785076857,-1.784816265,79158.000000000,1718098471.656633139
1718098471.657640,,,,-1.800366640,-1.800634980,79159.000000000,1718098471.657640219
1718098471.658647,,,,-1.789283991,-1.788614631,79160.000000000,1718098471.658647299
1718098471.659654,,,,-1.771998763,-1.770247698,79161.000000000,1718098471.659654379
1718098471.660661,,,,-1.756925344,-1.757169604,79162.000000000,1718098471.660661459
1718098471.661669,,,,-1.749905586,-1.755246401,79163.000000000,1718098471.661668539
1718098471.662676,,,,-1.750386357,-1.750702739,79164.000000000,1718098471.662675619
1718098471.663683,,,,-1.749665141,-1.749404550,79165.000000000,1718098471.663682699
1718098471.664690,,,,-1.754401088,-1.752794266,79166.000000000,1718098471.664689779
1718098471.665697,,,,-1.758512020,-1.757193685,79167.000000000,1718098471.665696859
1718098471.666704,,,,-1.760411263,-1.759525657,79168.000000000,1718098471.666703939
1718098471.667711,,,,-1.766878128,-1.764958739,79169.000000000,1718098471.667711020
1718098471.668718,,,,-1.769017816,-1.769069672,79170.000000000,1718098471.668718100
1718098471.669725,,,,-1.770195723,-1.770536184,79171.000000000,1718098471.669725180
1718098471.670732,,,,-1.771397829,-1.772988319,79172.000000000,1718098471.670732260
1718098471.671739,,,,-1.773056626,-1.774743319,79173.000000000,1718098471.671739340
1718098471.672746,,,,-1.772143006,-1.775608778,79174.000000000,1718098471.672746420
1718098471.673753,,,,-1.767022371,-1.767915726,79175.000000000,1718098471.673753500
1718098471.674761,,,,-1.769570708,-1.769093752,79176.000000000,1718098471.674760580
1718098471.675768,,,,-1.773513317,-1.776137590,79177.000000000,1718098471.675767660
