__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718097927.000722,,,,14.342114449,14.345793724,57623.000000000,1718097927.000721931
1718097927.001729,,,,14.351057053,14.356226921,57624.000000000,1718097927.001729012
1718097927.002736,,,,14.350456238,14.356587410,57625.000000000,1718097927.002736092
1718097927.003743,,,,14.334036827,14.338413239,57626.000000000,1718097927.003743172
1718097927.004750,,,,14.325934410,14.332643509,57627.000000000,1718097927.004750252
1718097927.005757,,,,14.335863113,14.342908859,57628.000000000,1718097927.005757332
1718097927.006764,,,,14.331776619,14.339014053,57629.000000000,1718097927.006764412
1718097927.007771,,,,14.317399979,14.322666168,57630.000000000,1718097927.007771492
1718097927.008779,,,,14.317665100,14.321752548,57631.000000000,1718097927.008778572
1718097927.009786,,,,14.309538841,14.313674927,57632.000000000,1718097927.009785652
1718097927.010793,,,,14.290691376,14.296341896,57633.000000000,1718097927.010792732
1718097927.011800,,,,14.286219597,14.289466858,57634.000000000,1718097927.011799812
1718097927.012807,,,,14.289730072,14.294779778,57635.000000000,1718097927.012806892
1718097927.013814,,,,14.310019493,14.315791130,57636.000000000,1718097927.013813972
1718097927.014821,,,,14.346513748,14.352115631,57637.000000000,1718097927.014821053
1718097927.015828,,,,14.361899376,14.366805077,57638.000000000,1718097927.015828133
1718097927.016835,,,,14.344253540,14.350961685,57639.000000000,1718097927.016835213
1718097927.017842,,,,14.362789154,14.368632317,57640.000000000,1718097927.017842293
1718097927.018849,,,,14.410485268,14.414837837,57641.000000000,1718097927.018849373
1718097927.019856,,,,14.424957275,14.431209564,57642.000000000,1718097927.019856453
1718097927.020864,,,,14.422842026,14.428035736,57643.000000000,1718097927.020863533
1718097927.021871,,,,14.415437698,14.421184540,57644.000000000,1718097927.021870613
1718097927.022878,,,,14.414403915,14.422578812,57645.000000000,1718097927.022877693
1718097927.023885,,,,14.407672882,14.414213181,57646.000000000,1718097927.023884773
1718097927.024892,,,,14.380290031,14.385051727,57647.000000000,1718097927.024891853
1718097927.025899,,,,14.356754303,14.360338211,57648.000000000,1718097927.025898933
1718097927.026906,,,,14.357812881,14.363871574,57649.000000000,1718097927.026906013
1718097927.027913,,,,14.365193367,14.370458603,57650.000000000,1718097927.027913094
1718097927.028355,0.250959605,11632.000000000,1718097927.028354883,,,,
1718097927.028920,,,,14.351610184,14.359208107,57651.000000000,1718097927.028920174
1718097927.029927,,,,14.323675156,14.327907562,57652.000000000,1718097927.029927254
1718097927.030934,,,,14.318530083,14.324686050,57653.000000000,1718097927.030934334
1718097927.031941,,,,14.327257156,14.331249237,57654.000000000,1718097927.031941414
1718097927.032948,,,,14.330045700,14.335215569,57655.000000000,1718097927.032948494
1718097927.033355,0.250959605,11633.000000000,1718097927.033354759,,,,
1718097927.033956,,,,14.327233315,14.331777573,57656.000000000,1718097927.033955574
1718097927.034963,,,,14.339974403,14.343726158,57657.000000000,1718097927.034962654
1718097927.035970,,,,14.380578995,14.386926651,57658.000000000,1718097927.035969734
1718097927.036977,,,,14.401878357,14.407817841,57659.000000000,1718097927.036976814
1718097927.037984,,,,14.382526398,14.385148048,57660.000000000,1718097927.037983894
1718097927.038355,0.268635690,11634.000000000,1718097927.038354874,,,,
1718097927.038991,,,,14.365914345,14.370554924,57661.000000000,1718097927.038990974
1718097927.039998,,,,14.368462563,14.375099182,57662.000000000,1718097927.039998055
1718097927.041005,,,,14.376131058,14.382383347,57663.000000000,1718097927.041005135
1718097927.042012,,,,14.381035805,14.387383461,57664.000000000,1718097927.042012215
1718097927.043019,,,,14.382165909,14.388777733,57665.000000000,1718097927.043019295
1718097927.043355,0.339346677,11635.000000000,1718097927.043354750,,,,
1718097927.044026,,,,14.375433922,14.382407188,57666.000000000,1718097927.044026375
1718097927.045033,,,,14.376491547,14.380700111,57667.000000000,1718097927.045033455
1718097927.046041,,,,14.381756783,14.386758804,57668.000000000,1718097927.046040535
1718097927.047048,,,,14.384785652,14.392408371,57669.000000000,1718097927.047047615
1718097927.048055,,,,14.373029709,14.377478600,57670.000000000,1718097927.048054695
1718097927.048355,0.427722067,11636.000000000,1718097927.048354864,,,,
1718097927.049062,,,,14.348532677,14.352164268,57671.000000000,1718097927.049061775
1718097927.050069,,,,14.351033211,14.354880333,57672.000000000,1718097927.050068855
1718097927.051076,,,,14.367308617,14.371541023,57673.000000000,1718097927.051075935
1718097927.052083,,,,14.370770454,14.375988007,57674.000000000,1718097927.052083015
1718097927.053090,,,,14.370386124,14.375603676,57675.000000000,1718097927.053090096
1718097927.053355,0.427722067,11637.000000000,1718097927.053354740,,,,
1718097927.054097,,,,14.366515160,14.370387077,57676.000000000,1718097927.054097176
1718097927.055104,,,,14.346273422,14.350000381,57677.000000000,1718097927.055104256
1718097927.056111,,,,14.338219643,14.342331886,57678.000000000,1718097927.056111336
1718097927.057118,,,,14.342354774,14.347019196,57679.000000000,1718097927.057118416
1718097927.058125,,,,14.339013100,14.344470978,57680.000000000,1718097927.058125496
1718097927.058355,0.410047263,11638.000000000,1718097927.058354855,,,,
1718097927.059133,,,,14.318386078,14.324637413,57681.000000000,1718097927.059132576
