vars,S1,S1_conf
f2_0,0.00217683957979174,0.0010669117547577494
f4_0,0.0019948219026424373,0.0010758218410070843
f6_01,0.004582071552510096,0.0014959469477947235
f8_01,0.0012437400537003089,0.0008704141669086298
f10_01,0.010829958250743453,0.002266943115323837
f12_01,0.0012662568491014845,0.0008749909980123534
f14_01,0.000819891856167283,0.000717662922420226
f16_02,0.018690014740111848,0.0028735668721257585
f18_02,0.006025025414074725,0.001716010071400173
f20_02,0.029509702087106134,0.0035944462204462882
f22_02,0.02016149917920904,0.00307145357314434
f24_02,0.004179021267606848,0.0014478764463169544
f26_03,0.005455409042960311,0.00165440035453488
f28_03,0.004855293905184424,0.0015492101177779602
f30_03,0.0052636454089237,0.0016350721294257776
f32_03,0.0013735258064832554,0.0008693500851117932
f34_03,0.01862074587751682,0.002897886678855626
f36_04,0.0067165661414315585,0.001830067999067417
f38_04,0.02640564393976126,0.0033809897407598858
f40_04,0.008548359036102418,0.002034522396790815
f42_04,0.02081691228479864,0.003103817762824174
f44_04,0.011511422972617265,0.002342270525323051
f46_04,0.0009157306459435027,0.000736892848681415
f48_05,0.01774669504724719,0.002829528469131908
f50_05,0.0017146439253454774,0.0009829740060873446
f52_05,0.018863012227547975,0.0029692705823372526
f54_05,0.1448786759987516,0.007058899312617955
f56_05,0.012371495203173854,0.0024246648053443997
f58_06,0.004861814212901455,0.001546732559374633
f60_06,0.002892781415331705,0.001241282901442647
f62_06,0.0057274407450304,0.0016842898427285753
f64_06,0.010075247239445901,0.0021670710443596674
f66_06,0.03993462051770267,0.004107042625055784
f68_07,0.018668404564926726,0.0028955741151439457
f70_07,0.005491375804222795,0.001643815207126054
f72_07,0.0033085272184733778,0.0013586819035129605
f74_07,0.0014612187403265297,0.0009003931545618677
f76_07,0.020422140001412372,0.003033168448544208
f78_08,0.003042319258697514,0.0012396685399329946
f80_08,0.009988126727299278,0.0021852546931123754
f82_08,0.003740552661214628,0.0013653991317046836
f84_08,0.0015968164102090024,0.0009437788280910272
f86_08,0.010809648518969279,0.002238720526853563
f88_09,0.001923717274008326,0.00104375607845327
f90_09,0.02192662868097621,0.0031334085412323192
f92_09,0.0067475968555513865,0.0018133120211758884
f94_09,0.013373568958507272,0.0024968871488983847
f96_09,0.006125724334275467,0.0017414053688696554
f98_1,0.0017785481159120439,0.0009591679559234368
f100_1,0.013417811813815154,0.0025283724276145623
f102_1,0.001272331514110466,0.000871144628592808
f104_1,0.003508491169641782,0.001334937381382897
f106_1,0.005453060125773259,0.001623763761103377
f108_11,0.0008478778859760455,0.000734417190121205
f110_11,0.015467908008600432,0.002695023171864196
f112_11,0.001289529407618318,0.0009037287545559788
f114_11,0.0019277670318560126,0.0010435441039534006
f116_11,0.004478537444758514,0.0014892693388925506
f118_12,0.008368371333087042,0.002010545252676831
f120_12,0.014357144890857824,0.002564520309028568
f122_12,0.004427372589137134,0.001481797248596796
f124_12,0.0020093210693831395,0.0010369562770366706
f126_12,0.01710513547626405,0.002757642886441679
f128_13,0.019748064226954954,0.0029804569582951358
f130_13,0.004719818084743262,0.0015235671251279293
f132_13,0.024036453820735135,0.0032747275187227642
f134_13,0.012600194706914416,0.002425815072485366
f136_13,0.018887643154453678,0.002925890131024235
f138_13,0.003641364604679911,0.001325270905385384
f140_14,0.005442975579396584,0.0016494704471720733
f142_14,0.006917333119820266,0.0018146896203774722
f144_14,0.010272642314367414,0.0021958717751946297
f146_14,0.010370136413858158,0.002215888812916704
f148_14,0.011053694000263486,0.0022735348827551834
f150_15,0.005445143376516415,0.0016384788758556047
f152_15,0.00964000524558373,0.0021496109906537406
f154_15,0.007610975392805246,0.0019262663027014974
f156_15,0.005841368682414463,0.0016659519354225048
f158_15,0.0025277103218793134,0.0011450377846250132
f160_16,0.006601974327126068,0.001803700146591565
f162_16,0.005797238155895615,0.0016795303714645068
f164_16,0.0016850789282268877,0.0010013563874909906
f166_16,0.005531152849214666,0.0016079372378564087
f168_16,0.005473533391575724,0.0016398757843066772
f170_17,0.007433944102433744,0.0018748653558376396
