vars,S1,S1_conf
f2_0,0.0010038841415725506,0.0007528623316857404
f4_0,0.0005002060248712281,0.0006574614008916868
f6_01,0.0044933112679424346,0.0014989462655315793
f8_01,0.00030968961316863575,0.0005905605554097703
f10_01,0.005617811814658363,0.0016627933920993377
f12_01,0.0019388421463974893,0.0010154177649698102
f14_01,0.00020984025457272627,0.0005179447720910916
f16_02,0.0007543813040031177,0.0007311364265327525
f18_02,0.0017808209092182274,0.0010073732961824807
f20_02,0.003435229392436078,0.001345095101828819
f22_02,0.004521883308870031,0.0015235256146747683
f24_02,0.018017207092889547,0.002843259460369174
f26_03,0.003551806271971366,0.0013243078160193574
f28_03,0.004628407534276936,0.0015077861744671208
f30_03,0.019657510282045237,0.0029646707892771783
f32_03,0.010856544017847046,0.0022481274362545454
f34_03,0.013907285815488935,0.002554571709192115
f36_04,0.013707259432528455,0.0024894035375166226
f38_04,0.014826203966377372,0.0026142138111049404
f40_04,0.031606616896508594,0.003712338787530698
f42_04,0.04787947719004836,0.0045691263316471
f44_04,0.0442332704484804,0.004349003328489768
f46_04,0.0365066088482034,0.0038991375514670144
f48_05,0.008416313610938574,0.0020244804170173485
f50_05,0.0007562347148164963,0.0007339005576350044
f52_05,0.008269406720773963,0.0020437231583060036
f54_05,0.03468884032137352,0.003971693760127729
f56_05,0.03724462834361287,0.003979655260278421
f58_06,0.019284773388676024,0.0029947957052012418
f60_06,0.015513503563502715,0.0026678349391174735
f62_06,0.009331630425637987,0.002138008008187104
f64_06,0.029518906877770444,0.003619216283037002
f66_06,0.008199669914725278,0.0019997141519009433
f68_07,0.032556098598525256,0.0037827406052558634
f70_07,0.006625310466322356,0.001808088892249119
f72_07,0.01824416186099034,0.0028856573025885144
f74_07,0.037137254315993046,0.003984678040652401
f76_07,0.03149321297748099,0.0037132012900443225
f78_08,0.020208107368641436,0.003028134875196454
f80_08,0.014599793166254864,0.002568215581212848
f82_08,0.027301418933292555,0.003452389914869316
f84_08,0.010397063482529483,0.002197370872558427
f86_08,0.026357244020008285,0.003418063875480169
f88_09,0.012696582960942962,0.0024451693572622793
f90_09,0.01704722874276946,0.0027615579529341
f92_09,0.0030515615165972684,0.0012474929528114799
