vars,S1,S1_conf
f2_0,-2.3278967723625358e-05,0.0004731564999818263
f4_0,2.6872931161747964e-05,0.00047207862902613046
f6_01,0.00014380081885410824,0.0005033197861009245
f8_01,8.996503112234917e-06,0.00043537724054545376
f10_01,-6.567451886433512e-07,0.0004390651601948217
f12_01,0.0002939996398233643,0.000582769595656753
f14_01,2.3904445449537493e-05,0.0004462863500881411
f16_02,0.00018884558595026263,0.0005369060704097653
f18_02,0.0016207229735166464,0.0009736592758809549
f20_02,0.0037872538823904194,0.001370302749721357
f22_02,0.003886820628654397,0.0014246106532719391
f24_02,0.02087203293356093,0.0031181495981833607
f26_03,0.00690741509554004,0.0018338686027459872
f28_03,0.006533146062306454,0.0017928167061160639
f30_03,0.015683622196763766,0.002746943009264108
f32_03,0.009085045484489275,0.0020785508891828226
f34_03,0.008691689740030905,0.0020272893481706016
f36_04,0.015502362713217173,0.0026745797695139663
f38_04,0.009690924185153613,0.0021485848122667493
f40_04,0.00868382286090662,0.0020479874043657555
f42_04,0.0276699701212372,0.0035289216680843166
f44_04,0.029208322991414376,0.0036334653765853512
f46_04,0.007837421102027295,0.0019203878459437547
f48_05,0.01168662820157802,0.0023428607804403764
f50_05,0.0029684744084951128,0.0012237430931655708
f52_05,0.015255688217058024,0.0026532002899114305
f54_05,0.05076938196297653,0.004745539495641214
f56_05,0.0073164216017530415,0.0018787311127795088
f58_06,0.0043269297988441195,0.0014379718878896447
f60_06,0.031838710454103664,0.0037136049350959383
f62_06,0.03803742079870741,0.0040375468614675825
f64_06,0.03478078939760249,0.0038994571679167056
f66_06,0.04824461227602409,0.0045767978513596465
f68_07,0.017269589993319557,0.002858098488493595
f70_07,0.017670260693371638,0.0028879028381999924
f72_07,0.011355699445931521,0.002293452394716974
f74_07,0.0032780525057720957,0.0012817239405522906
f76_07,0.009401418511085894,0.0021261299807960473
f78_08,0.01757763407425382,0.0028642852286412026
f80_08,0.005322776508240719,0.0016514679449014405
f82_08,0.024324922501179444,0.0032896333717400894
f84_08,0.005543048340672521,0.0016594933445692659
f86_08,0.017787732720085433,0.0028187057706212694
f88_09,0.005154582156726655,0.0015608616322821726
f90_09,0.014067242088483011,0.0025781243187964938
f92_09,0.010052145147276407,0.0021916667728215087
f94_09,0.018956373364238128,0.002968899319275505
f96_09,0.007076121483488861,0.0018782826665714677
f98_1,0.007337213379068133,0.001907123159889055
f100_1,0.00890738868398699,0.002047148801493314
f102_1,0.0023248716136490604,0.0011417816733691362
f104_1,0.0010338459727453069,0.000830407650426514
f106_1,0.001505129841868817,0.0009128261977134194
f108_11,0.00151004118040623,0.0009565487388026803
f110_11,0.017330589377368685,0.0028466594924395393
f112_11,0.01992392632324393,0.0030310194105554796
f114_11,0.014756531812689896,0.002643829755753184
f116_11,0.0012828092782240896,0.0008834055420866984
f118_12,0.003757857197924692,0.0013988475859087553
f120_12,0.008320121505425958,0.0019949098995887624
f122_12,0.011878655433186606,0.0023557283880276903
f124_12,0.017748384818142466,0.0028412533334369818
f126_12,0.0185784273959128,0.002923960786121114
f128_13,0.00022879547061130368,0.0005093890202995944
f130_13,0.0016821497925098062,0.0009753917923826383
f132_13,0.0006761441420072452,0.0007211459363109219
