vars,S1,S1_conf
f2_0,0.0004008443619308225,0.0006487002041339366
f4_0,0.00016293445258248608,0.0005032094026869936
f6_01,0.001331787763031516,0.0008516857803083735
f8_01,0.0006802011977360564,0.0007163173310200835
f10_01,1.3715332675999785e-05,0.0004405461195230178
f12_01,0.00011378541300177572,0.0004928267148214167
f14_01,7.80263405368616e-05,0.00043263111123064237
f16_02,0.00017763047616446264,0.0005376757881903099
f18_02,0.001270824196889093,0.000899697956284946
f20_02,0.0019328709541991027,0.0010477426296557476
f22_02,0.0020487185691271076,0.001070133821492159
f24_02,0.0015912917287298398,0.0009563016321880342
f26_03,0.008767789265926211,0.002030638341940275
f28_03,0.012396318236784921,0.0024310175695705415
f30_03,0.040705516362612056,0.004199889927942523
f32_03,0.021000637662163875,0.003105309591036923
f34_03,0.03639436943018879,0.003931517983862093
f36_04,0.03716185221243969,0.004107960909457338
f38_04,0.026081949512971492,0.003448366400795086
f40_04,0.005709784707757446,0.0016684836161251532
f42_04,0.0038384380416507428,0.0014129727507535509
f44_04,0.004055516616617107,0.0014292464800307614
f46_04,0.01141413115026369,0.0022755050267772876
f48_05,0.009146734926861749,0.0021182209869002847
f50_05,0.0011595500973996557,0.0008458823186832471
f52_05,0.008088518132704718,0.0019984124750613975
f54_05,0.03255120687962746,0.0038299721461450545
f56_05,0.002182058539271729,0.0010885158315113636
f58_06,0.03188297905914519,0.003726941035991484
f60_06,0.00462925585292139,0.0015090121943119946
f62_06,0.002675592827691502,0.0011725608670032626
f64_06,0.037100555705892,0.004089781478003363
f66_06,0.006054228276413733,0.0017098183727315593
f68_07,0.008636913293857202,0.0020921364671386785
f70_07,0.017034279602390727,0.0028252568434571565
f72_07,0.02600333892839265,0.0034025352938551992
f74_07,0.013880520045364267,0.002545759201545769
f76_07,0.03722932757665274,0.004063628335305074
f78_08,0.02663829708690872,0.003489027671303032
f80_08,0.016214777596298975,0.002751829146717065
f82_08,0.01652095246430464,0.00281228132377073
f84_08,0.020194380567845144,0.003032916467732584
f86_08,0.013545149289618311,0.0024838705995429374
f88_09,0.01467394855436872,0.0025913342286823233
f90_09,0.01900385121459188,0.0029899906413330957
f92_09,0.05896113848128913,0.004982679516158491
f94_09,0.008671309828201215,0.002059889161688371
f96_09,0.013210176862693858,0.002506444379756352
