vars,S1,S1_conf
f2_0,0.00180570098404112,0.000990830407783576
f4_0,0.0017404125862847928,0.0009759932681196825
f6_01,0.002890874733928434,0.0012266884788551852
f8_01,0.0014249821644086874,0.0009249568667838245
f10_01,0.010324569398347168,0.002216223349679998
f12_01,0.0014243655705594553,0.0009088698371972878
f14_01,0.0008704940354526992,0.00075858605151298
f16_02,0.015840225239359705,0.0026647197956049347
f18_02,0.0045487407366664,0.0014962698965839147
f20_02,0.024268232059921412,0.003324815017180711
f22_02,0.016913041532736105,0.002790719011810102
f24_02,0.002954766986679384,0.0012503874737143372
f26_03,0.005378136508176631,0.0016113350513675716
f28_03,0.005169843270217668,0.0016169886125092581
f30_03,0.005682346584158419,0.0016786384956433134
f32_03,0.0018504203164301826,0.0010452681622095076
f34_03,0.020465317181580397,0.0030249025768015092
f36_04,0.006548722102300732,0.0017971654859702312
f38_04,0.024157021914803803,0.0032299905264100565
f40_04,0.006918369843482392,0.001856229415523647
f42_04,0.022256620120095133,0.003146262254099313
f44_04,0.01216787436563348,0.002399892117679017
f46_04,0.0009003374985945688,0.0007841973193462297
f48_05,0.014992940864377205,0.0026286419527863413
f50_05,0.001795527534605084,0.0010194423793354142
f52_05,0.015897053862256646,0.0027296539972791905
f54_05,0.1243753978163303,0.006645751928646565
f56_05,0.009831713277358222,0.002155323344005403
f58_06,0.003963532528133867,0.0014301390679437708
f60_06,0.0037902221739899225,0.001431328867496428
f62_06,0.005781568073236906,0.0016887486241507193
f64_06,0.009296856727628217,0.0021084831169161755
f66_06,0.03439789617977498,0.0038446769835964595
f68_07,0.020277635656267924,0.003014595168999501
f70_07,0.005014447218285076,0.0016023862819793
f72_07,0.0033398224381118156,0.0013329115559720126
f74_07,0.0016985967251765212,0.000967374367615562
f76_07,0.021604426328245024,0.0030612206399505933
f78_08,0.0024041122844037795,0.0011535790538097577
f80_08,0.009781541838187406,0.0021504881171752607
f82_08,0.0026751147083088653,0.0011933826877625322
f84_08,0.0009232052256307637,0.0007804088571652373
f86_08,0.013351627943726614,0.002527303002604912
f88_09,0.002979198260078027,0.001238953016477197
f90_09,0.020812301500240216,0.0030856338322773026
f92_09,0.006361170075386269,0.0017749196601161304
f94_09,0.015320412704830534,0.002623199296399592
f96_09,0.002685135762059488,0.0011868230640484495
f98_1,0.016362126710090172,0.0027907704020974046
f100_1,0.010397368121627532,0.0022085318778108922
f102_1,0.0011216995157494406,0.0008432600956543288
f104_1,0.02855897270146962,0.003599725089704463
f106_1,0.03100041589629374,0.003676032421919135
f108_11,0.005995981497349415,0.0017198494721408692
f110_11,0.013743738498975618,0.0025352487121806043
f112_11,0.000773358462937524,0.0007430922401581519
f114_11,0.0012762053103275793,0.0008820785870100765
f116_11,0.025690149066089744,0.0033903762282342835
f118_12,0.006083532026204537,0.001683580052335863
f120_12,0.01049149850530589,0.0022288181569130377
f122_12,0.003141894633740954,0.0012977886868519245
f124_12,0.007797425276495846,0.001969622843516921
f126_12,0.012331639714879609,0.0024310399835967746
f128_13,0.015488518656254356,0.0026545622166927125
f130_13,0.004030056160170182,0.0014364566808411515
f132_13,0.02028229845239255,0.003025138332857137
f134_13,0.010649628661850007,0.002203904001673522
f136_13,0.01505054188548481,0.002665414447010675
f138_13,0.00452197859588679,0.001508709497801909
f140_14,0.0045200625727220495,0.0015015649041123231
f142_14,0.00601224959248223,0.0017167579479662363
f144_14,0.009211720331764246,0.002096532375729806
f146_14,0.010794038942407873,0.0022605032423609946
f148_14,0.009565934973746993,0.0021355080190210507
f150_15,0.006647203740659206,0.0017859258210776116
f152_15,0.009673553067959709,0.0021234469093053664
f154_15,0.006011946145150019,0.0017217335945731314
f156_15,0.005040745377385317,0.0016309626187746547
f158_15,0.002963443901451629,0.0012425899679416187
f160_16,0.007441307371871834,0.0019312304841065022
f162_16,0.004624546172226349,0.0015150667904807824
f164_16,0.0019787644931553495,0.0010163295311987695
f166_16,0.0049889870775510015,0.0015683330331822357
f168_16,0.00570588769456717,0.0016780060495788385
f170_17,0.005156363421779231,0.001595196693618371
f172_17,0.0025363658591951027,0.0011664608538418822
f174_17,0.0016858062679305954,0.0009928731915756818
f176_17,0.0031025951111770486,0.0012716392891375541
f178_17,0.003222231664604708,0.0012969500263724219
f180_18,0.0013327990143322034,0.0009003182710646727
f182_18,0.0018751134627710514,0.001033080139510051
f184_18,0.0007379026815858819,0.0007452655423125818
f186_18,0.0019118326396317064,0.0010539207230755383
f188_18,0.0022430133843910727,0.001127684490634435
f190_19,0.002338646393611607,0.0011204934215347615
f192_19,0.002463153684510534,0.0011458429174636016
f194_19,0.0013319167943074135,0.0008431335786175687
f196_19,0.0019114168029117848,0.0010452683449253155
f198_19,0.001977085737562181,0.001038558703375708
f200_2,0.001480836349431385,0.0009429905057243553
f202_2,0.0026410830957660208,0.00117928839153262
f204_2,0.001238215239992131,0.0008583990100003089
f206_2,0.0008014805786144431,0.0007188946344642917
f208_2,0.0013753788917536549,0.000930105806667499
f210_21,0.0003639100119166832,0.0005530892394577651
f212_21,0.00032720958457200405,0.00056798339042278
f214_21,0.0008259084292949853,0.0007352429546347031
f216_21,0.0009048075769520899,0.000783992535060085
f218_21,0.00020421712146861774,0.0005289946718789638
f220_22,0.0010054561696243333,0.0007551223382573404
f222_22,0.001233932074302686,0.0008349723195953191
f224_22,0.0017893948767289845,0.0009968765669988128
f226_22,0.0004016953353216338,0.0006023166717086099
f228_22,9.654100051503263e-05,0.00046090140195603584
f230_22,0.0004602952086334605,0.0006402956522781638
f232_23,9.819267431116066e-05,0.0004966044453097272
f234_23,0.00032214581893010084,0.0005842082807105983
f236_23,0.0005931016510352736,0.0007068906416203621
f238_23,0.0007561340211932542,0.0007236366047055141
f240_23,0.0009011470294291791,0.0007731131937795213
f242_24,0.00036512209174070217,0.000581315064883214
f244_24,0.0003601955649893735,0.0005739614372024153
f246_24,0.0005606090628893516,0.0006673721607318717
f248_24,0.00013367266917993595,0.0005114433034843578
f250_24,-7.480978507480202e-05,0.00037506804963059965
f252_25,7.276680688474423e-05,0.0004875006395762245
f254_25,6.909489942218355e-05,0.0004990205011053341
f256_25,5.8375887277598395e-05,0.00041422845993992305
f258_25,9.052544527263321e-05,0.00045809992323612726
f260_25,-6.565835666356106e-05,0.00042005700688609303
f262_26,-2.1178150490725844e-05,0.00040875546267254254
f264_26,0.000482583275363646,0.0005423898396337782
f266_26,0.00026487858465254433,0.0005359499119213663
f268_26,0.000289699215852687,0.0005530669463426411
f270_26,-7.595419735494202e-05,0.0003853073017603695
f272_27,0.00022197305934966167,0.000511247523710327
f274_27,0.0007290945189891965,0.0006478336795164672
f276_27,0.00018093560957137326,0.0004542017056528005
f278_27,0.00018111991511274555,0.0005208824714638497
f280_27,0.00016861941775950272,0.00047747582351074326
f282_28,0.00024930059985817413,0.0005626179227227933
f284_28,1.805995671642647e-05,0.0004457280762593499
f286_28,-1.1450268144426131e-05,0.0004331194378547909
f288_28,7.991746672048131e-05,0.0004575247070889671
f290_28,3.005985246314134e-05,0.0004369321037134964
f292_29,-9.906790935258143e-05,0.0004118558724606914
f294_29,0.0001081675996500824,0.00047424605216482254
f296_29,-6.76109810442377e-05,0.0004107867532819396
f298_29,9.219000286207724e-05,0.00046603022971723545
f300_29,0.00012433142614685797,0.00046671382862125977
f302_3,1.706247877683825e-05,0.00041713194921719053
f304_3,3.7719606178550195e-05,0.0004038447269277213
f306_3,-2.4797142477510923e-05,0.0003593140382617158
f308_3,0.000123629411428255,0.0004649710555644328
f310_3,0.0002161059991958701,0.0005010561766526591
f312_3,0.00010561165413908895,0.0004995767218903075
f314_31,1.3090198170522796e-05,0.0004182486561950129
f316_31,0.00015038738655106252,0.00041394071665787254
f318_31,0.00021163367222009222,0.0005310962088509142
f320_31,6.16019339753652e-05,0.0004179096695584589
f322_31,9.372502400879556e-05,0.0004752244524547669
f324_32,7.336802673743332e-05,0.0004238607836944019
f326_32,-4.7827259430158035e-05,0.0004020974644269285
f328_32,-2.4071123607657117e-05,0.0004132180348804917
f330_32,-1.695073961777404e-05,0.000390178272469642
f332_32,-4.10145381547898e-05,0.00039752399476804674
f334_33,0.00013216221657788948,0.00042833180511043503
f336_33,-2.0829752988709186e-05,0.0003999661325279977
f338_33,-5.939539359239214e-05,0.000431051472737853
f340_33,-4.1497785910812434e-05,0.0004472128569451845
f342_33,-1.0516937005035918e-05,0.0003959749337332904
f344_34,-3.588590619892291e-05,0.0004033794254467753
f346_34,-3.507690918321481e-05,0.0003566712409315848
f348_34,-6.422271212612319e-05,0.0004170766953622803
f350_34,-1.3618082329532207e-05,0.00040381621513501146
f352_34,2.558719785368161e-05,0.00043497605165964944
f354_35,4.041659057178547e-05,0.0004277581127348026
f356_35,-8.322154970900094e-05,0.00037100418784198716
f358_35,-2.1503620660414204e-05,0.0003735436026865621
f360_35,-6.763287919332787e-05,0.0004002092577011007
f362_35,-0.0001344721567164979,0.0003645645598395578
f364_36,5.5571220020067026e-05,0.00038662107090997567
f366_36,-8.333816850865787e-05,0.0003930822734313458
f368_36,2.4180705857831497e-05,0.0004289919231045309
f370_36,8.864561893141674e-05,0.00047115028863960553
f372_36,-0.0001244150111216068,0.00039269355164619113
f374_37,2.504968084900388e-05,0.00040344517662043193
f376_37,-0.00018777251753698034,0.0003451133855600978
f378_37,-4.2811432737722304e-05,0.00044238662624385085
f380_37,6.69901504293072e-05,0.00038118124752648045
