vars,S1,S1_conf
f2_0,0.020327304222845167,0.0030498656404847413
f4_0,0.0006025648036057303,0.0006978424399080036
f6_01,0.0015876231608042708,0.0009539132844880671
f8_01,0.028776114384231565,0.003542090415894208
f10_01,0.003913441396122943,0.0014068651720999658
f12_01,0.000404525806107741,0.0005890636469786516
f14_01,0.0006075423802511762,0.0006850080695120678
f16_02,0.005801622996455787,0.0017136427526419722
f18_02,0.0023075845191099487,0.0011188726372306642
f20_02,0.01203816834575548,0.002366710404241037
f22_02,0.022149661184899253,0.0030930964605012127
f24_02,0.0017615499779682275,0.001002583076939492
f26_03,0.04348807940855942,0.004270716099591846
f28_03,0.028003559648415534,0.0034675908686364193
f30_03,0.0032163862224936675,0.001291779905624159
f32_03,0.018741649434354028,0.002990326198475778
f34_03,0.015526716419021534,0.002652123705353888
f36_04,0.0066026059277437205,0.001809735775973841
f38_04,0.016389306328470476,0.0027909246062813656
f40_04,0.00519568910955752,0.001603660122075635
f42_04,0.018082948522335537,0.002900025173454121
f44_04,0.011300206789334482,0.00228771179045589
f46_04,0.007348233965721504,0.0018663170128631421
f48_05,0.02248647086875065,0.0031467735398719283
f50_05,0.0014512991058049584,0.0009069635582730372
f52_05,0.009763838654971373,0.0021612235852535504
f54_05,0.06539089954715435,0.0051452773497878326
f56_05,0.004321902883840586,0.0014737741234387056
f58_06,0.014787925002686364,0.0026656125768519555
f60_06,0.004310433616165088,0.0014920700995836803
f62_06,0.006770332403370053,0.0018132555082034968
f64_06,0.003734937755036954,0.001356672523287638
f66_06,0.024382255183253942,0.0033198525604792666
f68_07,0.015527332011572983,0.00263541597657554
f70_07,0.01672765816498104,0.0027678633738479398
f72_07,0.018548569888329723,0.0029025886691945017
f74_07,0.018484215129747014,0.002901537611400894
f76_07,0.010719712489354244,0.002247237785791204
f78_08,0.008357712215758201,0.002034138718711008
f80_08,0.009172601399895383,0.002090005816334215
f82_08,0.001854779441897891,0.0010115461011662894
f84_08,0.009263758272571218,0.0021146494713295168
f86_08,0.006424117551044976,0.001760139015535794
f88_09,0.0064313531586023,0.0017806920846035164
f90_09,0.015909855731229803,0.002716475327673132
f92_09,0.00407825936850739,0.0014531166779054364
f94_09,0.008431345403409046,0.0020332523724990717
f96_09,0.015413912459902975,0.002660490183961971
f98_1,0.008188972431706867,0.00200095506772059
f100_1,0.023422981515301977,0.0032452450304579577
f102_1,0.005548413189232469,0.0016550824405222422
f104_1,0.009833411225777577,0.002146167614612948
f106_1,0.012403987603216924,0.002435078324229918
f108_11,0.004429290620357127,0.0015242918049451037
f110_11,0.02251036530724018,0.0031508267737055044
f112_11,0.007969893581838155,0.0019594858254896423
f114_11,0.011297965084863484,0.0023181473408220507
f116_11,0.011391836791319422,0.0023133650819104927
f118_12,0.018549810807374393,0.0029320868435021292
f120_12,0.010491896181470341,0.002237349106901912
f122_12,0.002155132622321807,0.001080457856693942
f124_12,0.003733223174166322,0.0013518715165983456
f126_12,0.007906730040510047,0.001947328726036865
f128_13,0.010551538085444505,0.0022609664886965976
f130_13,0.0033615569821560717,0.0013521643973914456
f132_13,0.015317207691935028,0.002684321280743008
f134_13,0.007526658344107925,0.0019376921423516669
f136_13,0.009499690154958976,0.0021065967203930417
f138_13,0.004148763717152487,0.0014197623605252138
f140_14,0.002678853171787047,0.001197126134116633
f142_14,0.003888245941505854,0.0014139435155068152
f144_14,0.007212687977021665,0.0018647214378853865
f146_14,0.0073355330651370555,0.0018773400337888909
f148_14,0.006219653370254401,0.0017457504599389991
f150_15,0.004655818407598925,0.0015146286784796315
f152_15,0.005368129224214851,0.0016230681282227903
f154_15,0.0039022530077860986,0.0013780661190169732
f156_15,0.004323882037788837,0.0014881018265498315
f158_15,0.0021375988228071623,0.0010682628569213112
f160_16,0.006943235633948767,0.001819170840619829
f162_16,0.0049546742936398365,0.0015709319609837522
f164_16,0.001351448339950554,0.0009097820989627016
f166_16,0.004627939139216086,0.0015189972732287547
f168_16,0.0042301764779968335,0.001446780751719513
f170_17,0.0041051801282096555,0.0014210509283355847
f172_17,0.0020583086585919397,0.001070291606132901
f174_17,0.001220881681589111,0.0008742432736824693
f176_17,0.0028182697587070225,0.0011960603915150002
f178_17,0.002532954629398416,0.0011589420573967309
f180_18,0.0012977557915133417,0.0008915742606907357
