vars,S1,S1_conf
f2_0,0.047831459959334154,0.004461933529555365
f4_0,0.021761297493318125,0.0031545684174839124
f6_01,0.014218049272862396,0.0025800849148538978
f8_01,0.008390204599504548,0.001988573824078449
f10_01,0.0011444055253205553,0.0008021152014208155
f12_01,7.01092783968158e-05,0.00048762229694893474
f14_01,0.0006853946029628617,0.0006920518368921994
f16_02,0.02858428570577129,0.0035525119873129575
f18_02,0.001523447386963367,0.0009625610639053022
f20_02,0.07995777393453377,0.005538139008789656
f22_02,0.04635001060277101,0.004373700743261036
f24_02,0.017166033613273898,0.002754075057806921
f26_03,0.011499752915427111,0.0023017926737274657
f28_03,0.006303729089855544,0.0017451570102454171
f30_03,0.009314019632130093,0.002115234329028897
f32_03,0.015673173296789425,0.0027291845169618092
f34_03,0.014650130613762172,0.0026579549956662635
f36_04,0.008634221169313179,0.0020652240797898284
f38_04,0.010036904998944978,0.0022169649367420703
f40_04,0.012136708238161481,0.002422994363043393
f42_04,0.014522004957870349,0.0026239287253806425
f44_04,0.009440355183342351,0.0021080569621252277
f46_04,0.019745143418696365,0.002997733561371384
f48_05,0.008354671539581112,0.001975356678114087
f50_05,0.01507661761667686,0.0026047355582230302
f52_05,0.03175842739977632,0.0037118023376527262
f54_05,0.007382677268541972,0.0018730886935393858
f56_05,0.03903512213591215,0.0041443632629272805
f58_06,0.00875119834149802,0.0020492602265969754
f60_06,0.009758216221517622,0.0021453442823657913
f62_06,0.038110420891545205,0.004020270878166733
f64_06,0.006590012245624179,0.0017891832349115917
f66_06,0.025435196130857856,0.003403879251388509
f68_07,0.002926543016349618,0.0012470119644278944
f70_07,0.006809532408633203,0.0018016218285522296
f72_07,0.00949519815843826,0.0021383374693329372
f74_07,0.010347412123496536,0.0022017327522387315
f76_07,0.002029004319377422,0.001066430858910313
f78_08,0.0036820529041103906,0.0013674146189762851
f80_08,0.0043288812497790765,0.001458746788445313
f82_08,0.005190762485001691,0.001612379638474628
f84_08,0.003460436877747057,0.001286355831831534
f86_08,0.0029653265818062147,0.0012596717732613859
f88_09,0.0012185085423531599,0.0008664498492230001
f90_09,0.03394819862005243,0.0038094726040769794
f92_09,0.025198827698437454,0.0033274408109468605
f94_09,0.008422238383991806,0.001977500529736997
f96_09,0.00638819929479775,0.0017589958023069346
f98_1,0.0037504372070814597,0.0014042018307815032
f100_1,0.015486764934846436,0.0026769958863813535
f102_1,0.0021666972265411873,0.001074020480371096
f104_1,0.005409295356056357,0.001656744668613132
f106_1,0.009235473995307312,0.002106876717658479
f108_11,0.002382719845349895,0.0011343500264492166
f110_11,0.012543889489553046,0.002390238250537231
f112_11,0.005008053600424289,0.0016219030889171322
f114_11,0.007533945983394405,0.0019035068226286617
f116_11,0.004719232803924195,0.0015302642681833485
f118_12,0.00946989382604025,0.0021281125015361773
f120_12,0.006252950148823282,0.0017350961823578244
f122_12,0.0012513280474520379,0.0008783422886397223
f124_12,0.002564091668059265,0.001164778960428094
f126_12,0.00524034908763958,0.0016264726643864134
f128_13,0.006057702335095343,0.0017080475379520053
f130_13,0.002449451475719092,0.0011582895567376964
f132_13,0.009450386727296334,0.002131669247106765
f134_13,0.005956923563753368,0.0016935540647306819
f136_13,0.00762902129992759,0.0018949098321186712
f138_13,0.001335412291783134,0.0008791787305425197
