vars,S1,S1_conf
f2_0,0.000202898313884097,0.0005330460420318952
f4_0,-6.418165532329307e-05,0.000379760580591761
f6_01,0.00014626202450408206,0.0005020708927716886
f8_01,0.000281583570756615,0.0005034213884971682
f10_01,0.0002459075115628487,0.0005202031204932756
f12_01,0.00023954324419084153,0.0005348254737447674
f14_01,0.000574846993002023,0.0006185175286953247
f16_02,0.000546876632562795,0.0005522211474640234
f18_02,0.0030182319436348293,0.0012339674596065508
f20_02,0.0018627703156175541,0.0010368771751162488
f22_02,0.004246366848303348,0.0014690585719548828
f24_02,0.012425351610981551,0.0024212322543842825
f26_03,0.004294666028045152,0.0014763775821593382
f28_03,0.005370947745592664,0.0016582258085198693
f30_03,0.01145540468791491,0.0023336126564320117
f32_03,0.007670241301221867,0.001903053079564379
f34_03,0.015538654297131974,0.002687113577730275
f36_04,0.012241651831967022,0.002402901731844773
f38_04,0.02054416834195087,0.003060993338913893
f40_04,0.02346226311713212,0.003215002386729109
f42_04,0.021422717895628263,0.0031274149228340026
f44_04,0.023185150392111272,0.003208931387749936
f46_04,0.005968253186513962,0.001702851238755334
f48_05,0.009744620865510686,0.0021274501577327764
f50_05,0.002258661325952594,0.0011013800319982438
f52_05,0.013518337144595395,0.0025411095224025775
f54_05,0.039631390616450095,0.004173337300753118
f56_05,0.025271640679388908,0.0032949700508984785
f58_06,0.020063371934913015,0.003024466972572059
f60_06,0.027408936151800244,0.0035471151424563085
f62_06,0.027762442168040902,0.003517555388381979
f64_06,0.029737397756086775,0.003674933370522362
f66_06,0.0324676720041605,0.003797229689930775
f68_07,0.018248543865105778,0.00291952700545095
f70_07,0.0162693089102157,0.0027811298991289404
f72_07,0.013115002450783213,0.0025202276805506275
f74_07,0.003240793661772326,0.0013039493311292145
f76_07,0.02433518388642011,0.003385501169264538
f78_08,0.013904530519469336,0.0025778146645523982
f80_08,0.006958513433767063,0.00185493506181508
f82_08,0.022211555167517563,0.0031529118876783245
f84_08,0.004510535659133654,0.0015105332193652199
f86_08,0.019421326217953193,0.002985352889457489
f88_09,0.0034159437291965155,0.0013155766596648637
f90_09,0.010787714816420152,0.0022675575461296774
f92_09,0.025653951021699588,0.0033818106461405563
f94_09,0.014893245928376628,0.0026753333504392833
f96_09,0.004438399980273726,0.0014929832724739189
f98_1,0.005727663046636955,0.0016556440879348792
f100_1,0.0068026883463697995,0.0018084902246955428
f102_1,0.0014364062904651566,0.0009326639292035574
f104_1,0.0012100038998446496,0.0008684412322512344
f106_1,0.001624869593384508,0.0009586193923254907
f108_11,0.0019843938590382118,0.0010762959630328105
f110_11,0.011854010482592122,0.0023522298597268535
f112_11,0.015040188848034753,0.0026799873028383442
f114_11,0.01941451025633068,0.0029576043096017626
f116_11,0.0011381535715920658,0.0008317463623865711
f118_12,0.002707118376173392,0.0011801712403090357
f120_12,0.02583634082526492,0.0033912226691698946
f122_12,0.005308847781090097,0.0016141094778622598
f124_12,0.015629619425662215,0.002685113166606621
f126_12,0.014253544072406005,0.0025408412451745563
f128_13,0.006743410558220023,0.0018059094819721535
f130_13,0.01433616125848329,0.0025378964260282517
f132_13,0.005674123703416561,0.0016610020578658742
f134_13,0.015231818271387356,0.0026729658622740658
f136_13,0.0036672048127812103,0.0014121325803700885
f138_13,0.00923878231255375,0.002127949598206326
f140_14,0.014328521034149496,0.0025986755570369807
f142_14,0.00730796585389294,0.0018884324750161625
f144_14,0.002429391229410535,0.0011179130761486522
f146_14,0.0017027231115436768,0.0010047117866020488
f148_14,0.008723452845111182,0.0020469610912330735
f150_15,0.012123017288622615,0.0023764424628958582
f152_15,0.004114101417315461,0.0014060077851686976
f154_15,0.00342626060716617,0.0012943360775784082
f156_15,0.002958036949487513,0.001247824187466715
f158_15,0.004366322924329894,0.0014618208680389393
f160_16,0.0025822359291229244,0.0011856013925529495
f162_16,0.005741782369668616,0.001657267751322694
f164_16,0.0038106761695695006,0.0013992896887310275
f166_16,0.0016859161836138524,0.0009982031308975387
f168_16,0.002558945711987486,0.001194673610311558
f170_17,0.0012933554570304,0.0008662951502604861
f172_17,0.0008334191641840965,0.0007693987957241332
f174_17,0.004718755393469369,0.0015187281990496082
f176_17,0.0015336723918391278,0.0009528909382912971
f178_17,0.0006661197602223325,0.0006865688198078241
f180_18,0.0008503683456707889,0.0007736383783263862
f182_18,0.0037576940161937063,0.0013536248182883244
f184_18,0.0017555995049528736,0.0009825801848945658
f186_18,0.0010238130410130178,0.0007944644368967406
f188_18,0.000971862600106297,0.0007992062430727945
f190_19,0.0019672776526586367,0.0010417419723992845
f192_19,0.0015077240472994714,0.0009130410597893006
f194_19,0.0015353170997062257,0.0009428216670938057
f196_19,0.0024211943832937585,0.0011179324264677648
f198_19,0.00011919542864810139,0.00048382754565796265
f200_2,0.00153354663059745,0.0009454262640356906
f202_2,0.0009331811943866747,0.0008014905681431118
f204_2,0.0013711278580929235,0.000884827745501464
f206_2,0.0006283012256701457,0.0007012870446582231
f208_2,0.0002928980939313228,0.0005688569829875665
f210_21,0.0004683071732138668,0.0005531001389677978
f212_21,0.0003044703891194337,0.0005153708627921811
f214_21,0.0003133123293158724,0.0005625919186272648
f216_21,0.0003721056527208578,0.00042544716059026783
f218_21,0.0005290814161023837,0.0006887883829165889
f220_22,0.00024716815251668887,0.0005730552183432962
f222_22,0.00028535625071939794,0.0005723296487558728
f224_22,0.00012613439960638463,0.000519236592754556
f226_22,0.0004950146256102247,0.0006383017228485281
f228_22,0.0006187924600342522,0.0006389948041047389
f230_22,0.00027497247972332493,0.0005084744934123425
f232_23,0.00022073373281600333,0.0004973231957658958
f234_23,5.205082243466978e-05,0.00042477447375120065
f236_23,0.00020941263021066005,0.0005602990241047362
f238_23,0.0001236596025623109,0.00044395663212519715
f240_23,7.103092429613418e-05,0.0004466325484886477
f242_24,8.157780771349325e-05,0.00046258697479068705
f244_24,0.00013296631069920593,0.0004832126411337988
f246_24,0.0003641816026128059,0.0005859787059972993
f248_24,-3.0116316649367108e-05,0.0004517567684552064
f250_24,5.2978345556284453e-05,0.00037648675462478447
f252_25,0.00022624717441017186,0.0005374957195546518
f254_25,-2.6100881132989147e-05,0.0003820442970066805
f256_25,0.00015074562751576985,0.0004969413116945685
f258_25,0.000121469180578795,0.0005003973873678604
f260_25,0.00019791157412365237,0.00047282604002267764
f262_26,-8.164449708009653e-05,0.0004159397484541866
f264_26,0.00018929219208806364,0.00046723658962944385
f266_26,7.495803720974903e-05,0.000465234079726035
f268_26,1.933776767103489e-05,0.0004276725544710223
f270_26,-6.325023815136144e-05,0.0004334415630495618
f272_27,0.00015052663338841057,0.0004937122611525848
f274_27,0.00010677324500991725,0.0004458566604476771
f276_27,-1.577822908796478e-05,0.00039878028349002204
f278_27,6.038828611640209e-05,0.0004732377537932205
f280_27,-5.564935870005816e-05,0.00042446546584757553
f282_28,0.00014740830306759828,0.00047391427799250096
f284_28,4.430809928645033e-05,0.00047575676325840004
f286_28,-5.517172405240746e-05,0.00037064901924330977
f288_28,-6.407840754741803e-05,0.0004157567919023949
f290_28,8.041709685751967e-05,0.00043842390106156825
