vars,S1,S1_conf
f2_0,0.002612973706490471,0.0011843280809850534
f4_0,0.002669759039861107,0.0012121204690582195
f6_01,0.006594267963840794,0.0017570922102922357
f8_01,0.0013876925254121234,0.0009182188352954583
f10_01,0.01440386410417023,0.0025857937712167028
f12_01,0.0019216726154713416,0.001028631930255194
f14_01,0.000588794650594482,0.0006924536005409898
f16_02,0.003270874445936633,0.0013159353922118971
f18_02,0.00801664726749379,0.0019255593950727908
f20_02,0.01196405248518249,0.0023877164919813986
f22_02,0.02780100713861595,0.0035043911765389128
f24_02,0.005470590935064986,0.0016093846290880297
f26_03,0.009252543788422763,0.002099025872224905
f28_03,0.0064447781880381996,0.0018034142537919386
f30_03,0.006789801062794976,0.0018103141161366254
f32_03,0.0016471754069006233,0.0009819506542351963
f34_03,0.00895427216916146,0.0020787110166219282
f36_04,0.008139965130341738,0.0020008945544660465
f38_04,0.009574593954204756,0.0020988075954646757
f40_04,0.002380115788251794,0.0011405648623548903
f42_04,0.024481867512185892,0.003351158198886174
f44_04,0.0136599117531367,0.0025273271126777996
f46_04,0.0008375875828907318,0.0007477007527138094
f48_05,0.010916891328611155,0.002260068282426007
f50_05,0.002860893846852288,0.0012186842453130392
f52_05,0.02584651726642751,0.0034660553510253993
f54_05,0.1876489551792092,0.007650078374266173
f56_05,0.002470587030764097,0.0011686408209058007
f58_06,0.0010373243377700527,0.0008106364049612851
f60_06,0.004229615746032756,0.0014549017224513355
f62_06,0.007717851610341916,0.0019513039129942795
f64_06,0.011414395182611777,0.0022779820360154506
f66_06,0.04640642486844141,0.004433622969388165
f68_07,0.024966333870536966,0.003307607042229685
f70_07,0.008296547094338755,0.001974202583829583
f72_07,0.003281328534791635,0.0012692311507144895
f74_07,0.0022971125997866,0.001122101263544327
f76_07,0.012180834450599039,0.002364837257677943
f78_08,0.002311375591483089,0.001130794056121374
f80_08,0.012634059557113038,0.002406350897347656
f82_08,0.00587545046207464,0.0016862867452829876
f84_08,0.0027470204842054632,0.0011913021096285892
f86_08,0.0186577693889928,0.002923369539561425
f88_09,0.0024769377161193112,0.001130115518737945
f90_09,0.01767511395680937,0.002847374197505603
f92_09,0.005212642963802206,0.001598849952277529
f94_09,0.018483983764698207,0.0029227763286697856
f96_09,0.008163168738263584,0.0019595136984405966
f98_1,0.0024162785652424037,0.001151191546337432
f100_1,0.017187600339296238,0.002824901902325045
f102_1,0.0011022736738497874,0.0008490506085380682
f104_1,0.003540936811405884,0.0013230564198828797
f106_1,0.0071535901221213205,0.0019062654035078646
f108_11,0.00020910143257329495,0.0005277333026769978
f110_11,0.018990755871023727,0.0029234260969924508
f112_11,0.0010883097349728566,0.0008096877243716515
f114_11,3.910626645930299e-05,0.000465836864175162
f116_11,0.007143451588759561,0.0018652051467835514
f118_12,0.008086074727605882,0.001960966457201872
f120_12,0.0022754795206743816,0.001071391748456139
f122_12,0.009334874813398049,0.0021293573980520003
f124_12,0.001775703464110323,0.0010022300481812869
f126_12,0.020299657418037863,0.0030341095819314333
f128_13,0.0046986876649476005,0.0015374256782287289
f130_13,0.00022617725217065777,0.00048387071224233695
f132_13,0.009262163428930752,0.002069305634704031
f134_13,0.003701688676492389,0.001347760246799944
f136_13,0.007312668036614267,0.0019132880314353881
f138_13,0.008406920922320569,0.002001047626101496
f140_14,0.008470978376579666,0.0020105335104737766
f142_14,0.008960920464920159,0.002070609856927511
f144_14,0.013993288618317598,0.002570830690823959
f146_14,0.009941770471790944,0.0021746303731591957
f148_14,0.01235229869109053,0.002436651562923711
f150_15,0.006239963581099158,0.0017425814785413404
f152_15,0.00959619998135841,0.0021269358148012633
f154_15,0.007433948441593014,0.001899698149169666
f156_15,0.005265911029369491,0.0016247374225467665
f158_15,0.0031701081791562736,0.0012873197440911978
f160_16,0.008020406666967005,0.0019750494938688863
f162_16,0.006487221045140731,0.001811657536710686
f164_16,0.0015922338589666693,0.000947515095089818
f166_16,0.005484579673575721,0.0016737861332089266
f168_16,0.006691508928112307,0.0018305776114435554
f170_17,0.006981986343939959,0.001815986513191911
f172_17,0.0028346660201884564,0.001203136335948375
f174_17,0.0017572013596158203,0.000992916885983087
f176_17,0.003585425371660127,0.0013475952592231068
f178_17,0.0036487768148654237,0.001380396139650379
f180_18,0.0018284787901039208,0.0010283768453600453
f182_18,0.0018052957203549473,0.0009853511639090812
f184_18,0.001179472217855835,0.0008447714386874028
f186_18,0.0031287440076630734,0.0012718740966191852
f188_18,0.0030245539733266043,0.0012553398597663014
f190_19,0.0026452128717137403,0.001204842957464067
f192_19,0.00292570140395683,0.0012257666713056078
f194_19,0.0009864546025350454,0.0007333825160655311
f196_19,0.0016014922411256064,0.0009635356021804618
f198_19,0.0027463509255011994,0.0012140478467273018
f200_2,0.0013306100492410243,0.0008803468534302391
f202_2,0.003053533930788057,0.0012431930546464554
f204_2,0.0009433968617612023,0.0007935448964369723
f206_2,0.000756165050200786,0.0007375029852617244
f208_2,0.002413427085876338,0.001122263466328981
f210_21,0.0006225152928795069,0.000663255004509575
f212_21,0.0005889773585815072,0.0006328138234206812
f214_21,0.0013788969429822803,0.0008995646577622218
f216_21,0.0011367693517454855,0.000817083373146308
f218_21,0.00010254967276733176,0.0004866753788638983
f220_22,0.0005559820901449074,0.0006646191669980215
f222_22,0.0019501955276521443,0.001030195457274569
f224_22,0.0022761265970951934,0.001107117864343122
f226_22,0.0008078538969154294,0.0007620282672509785
f228_22,1.3744035241331225e-05,0.0004583778272641107
f230_22,0.0007827535663367522,0.0007522152403618933
f232_23,0.00046619294982850316,0.0005906935305373871
f234_23,0.0002535876999649606,0.0005268543586073988
f236_23,0.00047599783366575603,0.0006309044138276241
f238_23,0.0007612723099027062,0.0007480931004252899
f240_23,0.0005469953226910032,0.0006182464122968517
f242_24,0.00046356862202208475,0.000593111164903613
f244_24,0.0004689214139843968,0.0006291103638840776
f246_24,0.0005828485689922764,0.0006937904902102502
f248_24,0.0010266226317108805,0.0008123800715580837
f250_24,0.00011658922969071632,0.0004844926782930335
f252_25,0.00035899676986768847,0.000610833299396463
f254_25,0.00046641590943415843,0.000666087751469
f256_25,-6.5405708482224535e-06,0.000414805013114593
f258_25,0.00022064740202286094,0.0005635350741138639
f260_25,7.922310074767172e-05,0.0004663824832285278
f262_26,1.0102168858310587e-05,0.00044710317444393886
f264_26,0.00028513022750305424,0.0005660051084706215
f266_26,0.0002947887616192636,0.0005536173299495041
f268_26,0.00017812517886762634,0.0004406666769283048
f270_26,0.00012205719697711134,0.00046524013596270356
f272_27,0.0003941515896450753,0.0006150543540286999
f274_27,0.00026128480414519247,0.00047989980470355005
f276_27,7.308761622835562e-05,0.00047565840863156994
f278_27,0.0003073692862116356,0.0005518668073731874
f280_27,0.0001425201153802455,0.0005088774230987814
f282_28,0.00026037348547446363,0.000555111502537765
f284_28,4.610376078734141e-05,0.000426847372314973
f286_28,9.872790348258416e-05,0.0004905769162955609
f288_28,7.663430272511219e-05,0.0004742460844295972
f290_28,0.00011715543958487005,0.00040608860240832806
f292_29,-4.414071948349624e-06,0.000460175335326446
