vars,S1,S1_conf
f2_0,0.00043681228786366825,0.0005979017095058095
f4_0,0.0012893828478836398,0.0008345555177272085
f6_01,0.0032400883401247234,0.0013000710004777583
f8_01,0.02925121612626177,0.003605746063460496
f10_01,0.01680947047791083,0.002773507781032697
f12_01,0.0009661990620627272,0.0007885882114715394
f14_01,0.0001556985687720928,0.0005087419695400908
f16_02,6.130358905659974e-05,0.0004747880119215927
f18_02,0.00033270934641488266,0.0005348420991012687
f20_02,0.00047549903462130045,0.0006037185834677491
f22_02,0.00036210826359521974,0.0005802586684365074
f24_02,0.0005665961082827729,0.0006406149626563176
f26_03,0.0005009705405568427,0.000619276435448831
f28_03,0.00039295576948920863,0.0006087010198508733
f30_03,0.000766377447640006,0.0007467763722274301
f32_03,0.0012885301544509672,0.0008543407646754893
f34_03,0.0007286108981156385,0.0007271846445261903
f36_04,0.0008763494276097876,0.0007275237921724753
f38_04,0.0008368596782226485,0.000768951198401266
f40_04,0.0023430358035006387,0.0011214715029279787
f42_04,0.0033309777665933805,0.0013059778787895228
f44_04,0.0032193502128407014,0.0013158528271370784
f46_04,0.007182621061831589,0.001860270965016935
f48_05,0.0043528542258913705,0.0014886329849334407
f50_05,0.0004695573031530091,0.0006500240192497636
f52_05,0.00290534630521232,0.0012288004143268187
f54_05,0.003946649721417367,0.0013985037721036004
f56_05,0.0020594478066289367,0.0010179425385772897
f58_06,0.0013433432820221126,0.000912328616894144
f60_06,0.000571870017398919,0.0006951344477725722
f62_06,0.001157515982155086,0.0008341258333006799
f64_06,0.002835696913539217,0.0012261898725351966
f66_06,0.0012901502096303885,0.0008548115088976085
f68_07,0.0024838436124789264,0.001162237386514571
f70_07,0.0008508711725245789,0.0007156725950272559
f72_07,0.0018970991896102927,0.001023844167306927
f74_07,0.0053493153801616854,0.00164284997476067
f76_07,0.0037134292152996256,0.001385850347224438
f78_08,0.0026871953632509804,0.0011915648630654505
f80_08,0.002794458723842217,0.001223998137981626
f82_08,0.0038705593771379766,0.0014065294309120403
f84_08,0.0016673150179998385,0.0009481875236266655
f86_08,0.004007473985848038,0.001438465048379469
