measure_time,emg_ch_1,grip_force_inter
1673610159.18849,11.127404,-0.311557
1673610159.189497,11.130626,-0.3655738421554602
1673610159.190504,11.132717,-0.32990047091082497
1673610159.191511,11.133222,-0.34887356686531584
1673610159.192518,11.129832,-0.3989829763948498
1673610159.193525,11.13327,-0.29537006223175966
1673610159.194532,11.135049,-0.3469759003338102
1673610159.195539,11.134279,-0.3287577201430274
1673610159.196547,11.132861,-0.31139496853066356
1673610159.1975539,11.134929,-0.30853196060176136
1673610159.198561,11.132573,-0.3056682747169205
1673610159.199568,11.128895,-0.3028045888320796
1673610159.214674,11.139015,-0.2598499785154054
1673610159.215681,11.139929,-0.25698629263056455
1673610159.216688,11.136563,-0.25412328470166234
1673610159.217695,11.132044,-0.25125959881682147
1673610159.218702,11.127188,-0.2483959129319806
1673610159.219709,11.127933,-0.2455329050030784
1673610159.220716,11.128029,-0.24266921911823752
1673610159.221724,11.128486,-0.2398028214096421
1673610159.2227309,11.127861,-0.2369398134807399
1673610159.223738,11.126611,-0.23407612759589902
1673610159.224745,11.129496,-0.23121244171105815
1673610159.2257519,11.126587,-0.22834943378215594
1673610159.226759,11.12714,-0.22548574789731507
1673610159.227766,11.126779,-0.22262206201247423
1673610159.2287729,11.129063,-0.21975905408357202
1673610159.22978,11.131539,-0.21689536819873118
1673610159.230787,11.131876,-0.2140316823138903
1673610159.2317939,11.129423,-0.2111686743849881
1673610159.232801,11.132957,-0.20830498850014723
1673610159.233809,11.136612,-0.2054385907915518
1673610159.234816,11.135795,-0.20257490490671093
1673610159.235823,11.1319,-0.19971189697780872
1673610159.23683,11.131419,-0.19684821109296785
1673610159.237837,11.13238,-0.19398452520812698
1673610159.238844,11.132357,-0.19112151727922477
1673610159.239851,11.131515,-0.1882578313943839
1673610159.240858,11.128294,-0.18539414550954306
1673610159.241865,11.130673,-0.184925
1673610159.242872,11.127308,-0.16956617095851217
1673610159.243879,11.126971,-0.166836
1673610159.244886,11.127981,-0.166836
1673610159.245893,11.128726,-0.1353592422508345
1673610159.246901,11.130914,-0.14653923647199046
1673610159.2479079,11.128101,-0.18075857796852646
1673610159.248915,11.13077,-0.184925
1673610159.249922,11.133631,-0.184925
1673610159.2509289,11.134088,-0.176925209485016
1673610159.251936,11.134279,-0.1680328107652022
1673610159.252943,11.136203,-0.15914041204538842
1673610159.2539499,11.139809,-0.15025011853360487
1673610159.254957,11.139497,-0.20930328755364808
1673610159.255964,11.137597,-0.14468900238663485
1673610159.256971,11.136924,-0.11525528894711767
1673610159.257978,11.134665,-0.17464396448152564
1673610159.258986,11.131804,-0.10659278826895566
