measure_time,emg_ch_1,grip_force_inter
1673610971.590386,0.259396,1.678355
1673610971.591394,0.266175,1.7142562746781116
1673610971.592401,0.269565,1.6780832768240344
1673610971.5934079,0.266896,1.6618530054827176
1673610971.594415,0.265214,1.73263
1673610971.595422,0.256487,1.7338992520286396
1673610971.5964289,0.242832,1.767255296137339
1673610971.597436,0.221508,1.7308202691116932
1673610971.598443,0.203598,1.696444
1673610971.5994499,0.195448,1.696444
1673610971.600457,0.187635,1.696444
1673610971.6014638,0.182514,1.696444
1673610971.6024709,0.18112,1.696444
1673610971.603479,0.18963,1.696444
1673610971.604486,0.197467,1.696444
1673610971.6054928,0.205641,1.696444
1673610971.6065,0.218455,1.696444
1673610971.607507,0.232326,1.696444
1673610971.6085138,0.24199,1.6918505164677804
1673610971.609521,0.246678,1.660266
1673610971.610528,0.254828,1.660266
1673610971.6115348,0.26519,1.6656487067238912
1673610971.612542,0.262497,1.6908025092989987
1673610971.613549,0.25817,1.6661648681764005
1673610971.6145558,0.257545,1.6933730968049596
1673610971.615563,0.250885,1.6815552951835957
1673610971.616571,0.236125,1.6963848711783587
1673610971.617578,0.223744,1.6960630153244762
1673610971.6185849,0.213743,1.6957412356675288
1673610971.619592,0.205665,1.6954193798136463
1673610971.620599,0.197636,1.6950975239597639
1673610971.6216059,0.191529,1.6947757443028164
1673610971.622613,0.191505,1.694453888448934
1673610971.6236198,0.193741,1.6941321087919865
1673610971.6246269,0.19576,1.693810252938104
1673610971.625634,0.203045,1.6934883970842214
1673610971.6266408,0.213454,1.6931666174272741
1673610971.6276479,0.228672,1.6928447615733915
1673610971.628656,0.242712,1.6925226009317687
1673610971.629663,0.256463,1.6922007450778862
1673610971.6306698,0.262569,1.6918789654209387
1673610971.631677,0.263891,1.6915571095670563
1673610971.632684,0.265935,1.6912352537131736
1673610971.6336908,0.264036,1.6909134740562264
1673610971.634698,0.259612,1.6905916182023437
1673610971.635705,0.246991,1.6902697623484613
1673610971.6367118,0.235475,1.6899479826915138
1673610971.637719,0.222397,1.6896261268376314
1673610971.638726,0.206074,1.689304270983749
1673610971.6397328,0.192082,1.6889824913268014
1673610971.64074,0.177297,1.688660635472919
1673610971.641748,0.170277,1.688338474831296
1673610971.642755,0.168667,1.6880166189774135
1673610971.6437619,0.17535,1.687694839320466
1673610971.644769,0.186216,1.6873729834665836
1673610971.6457758,0.198669,1.6870512038096361
1673610971.6467829,0.216964,1.6867293479557537
1673610971.64779,0.236245,1.6864074921018712
1673610971.6487968,0.251751,1.6860857124449238
1673610971.6498039,0.261896,1.6857638565910413
1673610971.650811,0.266247,1.6854420007371587
1673610971.6518178,0.268219,1.6851202210802114
1673610971.6528249,0.268699,1.6847983652263288
1673610971.653833,0.267017,1.684476204584706
1673610971.65484,0.263435,1.6841543487308235
1673610971.6558468,0.254227,1.683832569073876
1673610971.656854,0.242207,1.6835107132199936
1673610971.657861,0.226941,1.683188857366111
1673610971.6588678,0.212877,1.6828670777091637
1673610971.659875,0.202203,1.682545221855281
1673610971.660882,0.191553,1.6822233660013985
1673610971.6618888,0.190544,1.681901586344451
1673610971.662896,0.187683,1.6815797304905686
1673610971.663903,0.186096,1.6812578746366862
1673610971.6649098,0.190087,1.6809360949797387
1673610971.665917,0.201386,1.6806142391258563
1673610971.666925,0.217734,1.6802920784842332
1673610971.6679318,0.232182,1.6799702988272858
1673610971.6689389,0.238865,1.6796484429734033
1673610971.669946,0.247448,1.6793265871195209
1673610971.6709528,0.259059,1.6790048074625734
1673610971.6719599,0.262233,1.678682951608691
1673610971.672967,0.260694,1.6783610957548085
1673610971.6739738,0.261271,1.678355
1673610971.6749809,0.261463,1.6963534256080115
1673610971.675988,0.247472,1.696444
1673610971.6769948,0.229273,1.6967632374821173
1673610971.6780019,0.20956,1.7320520591179975
1673610971.67901,0.196578,1.6977381106342395
1673610971.680017,0.187659,1.749597602765856
1673610971.6810238,0.184005,1.7152266140643624
1673610971.682031,0.189943,1.7327181033869323
1673610971.683038,0.200761,1.7346976177826905
1673610971.6840448,0.200088,1.7366766635434117
1673610971.685052,0.193597,1.7386561779391698
1673610971.686059,0.208334,1.740635692334928
1673610971.6870658,0.224513,1.7426147380956492
1673610971.688073,0.235019,1.7445942524914073
1673610971.68908,0.244779,1.7465737668871655
1673610971.6900868,0.252232,1.7485528126478866
1673610971.691094,0.260622,1.7505323270436448
1673610971.692102,0.2643,1.7525137159795505
1673610971.6931088,0.266656,1.7544927617402717
1673610971.6941159,0.26418,1.7564722761360299
1673610971.695123,0.258001,1.758451790531788
1673610971.6961298,0.248049,1.7604308362925094
1673610971.6971369,0.23699,1.7624103506882673
1673610971.698144,0.224465,1.7643898650840255
1673610971.6991508,0.211363,1.766368910844747
1673610971.7001579,0.198958,1.768348425240505
1673610971.701165,0.190568,1.770327939636263
1673610971.7021718,0.182394,1.7723069853969844
1673610971.703179,0.181048,1.7742864997927426
1673610971.704187,0.183524,1.776267888728648
1673610971.705194,0.188813,1.7782474031244062
1673610971.7062008,0.199102,1.7802264488851276
1673610971.707208,0.211074,1.7822059632808855
1673610971.708215,0.220258,1.7841854776766437
1673610971.7092218,0.231485,1.786164523437365
1673610971.710229,0.241942,1.7881440378331233
1673610971.711236,0.25264,1.7901235522288812
1673610971.7122428,0.260045,1.7921025979896026
1673610971.71325,0.255838,1.7940821123853607
1673610971.714257,0.25014,1.796061626781119
1673610971.7152638,0.240933,1.79804067254184
1673610971.716271,0.231172,1.8000201869375982
1673610971.717279,0.213863,1.8020015758735037
1673610971.7182858,0.200136,1.8039806216342251
1673610971.7192929,0.192058,1.8059601360299833
1673610971.7203,0.182178,1.8079396504257415
1673610971.7213068,0.177009,1.8099186961864626
1673610971.7223139,0.179269,1.8118982105822208
1673610971.723321,0.181601,1.813877724977979
1673610971.7243278,0.186168,1.8158567707387
1673610971.725335,0.20004,1.8178362851344583
1673610971.726342,0.21581,1.8198157995302164
1673610971.7273488,0.22747,1.8217948452909376
1673610971.728356,0.235451,1.8237743596866958
1673610971.729364,0.242808,1.8257557486226015
1673610971.730371,0.256463,1.8277352630183596
1673610971.7313778,0.262209,1.8297143087790808
1673610971.732385,0.262064,1.831693823174839
1673610971.733392,0.260285,1.8336733375705971
1673610971.7343988,0.252929,1.8356523833313183
1673610971.735406,0.242952,1.8376318977270765
1673610971.736413,0.22961,1.8396114121228346
1673610971.7374198,0.215426,1.8568617711561384
1673610971.738427,0.202107,1.9054290615164522
1673610971.739434,0.194919,1.877351
1673610971.7404408,0.182154,1.8730475859356377
1673610971.741448,0.17987,1.8504007579876014
1673610971.742456,0.179221,1.8413819301382928
1673610971.7434628,0.181432,1.8907398784266984
1673610971.74447,0.188404,1.862869635193133
1673610971.745477,0.200857,1.8478560314735337
1673610971.7464838,0.216099,1.913639795430675
1673610971.747491,0.226677,1.914037078876491
1673610971.748498,0.237928,1.914434362322307
1673610971.7495048,0.251438,1.9148315517142769
1673610971.750512,0.260502,1.9152288351600928
1673610971.751519,0.265166,1.9156261186059087
1673610971.7525258,0.265262,1.9160233079978786
1673610971.753533,0.262425,1.9164205914436947
1673610971.754541,0.254996,1.9168182511048948
1673610971.755548,0.243505,1.917215534550711
1673610971.7565548,0.234201,1.9176127239426808
1673610971.757562,0.223696,1.9180100073884967
1673610971.758569,0.211291,1.9184072908343126
1673610971.7595758,0.202011,1.9188044802262825
1673610971.760583,0.192683,1.9192017636720984
1673610971.76159,0.187178,1.9195990471179145
1673610971.7625968,0.18237,1.9199962365098844
1673610971.763604,0.185687,1.9203935199557003
1673610971.764611,0.190808,1.9207908034015162
1673610971.7656178,0.195135,1.921187992793486
1673610971.766625,0.19653,1.921585276239302
1673610971.767633,0.201963,1.9219829359005023
1673610971.7686398,0.21694,1.9223801252924722
1673610971.769647,0.231893,1.922777408738288
1673610971.770654,0.247977,1.9231746921841042
1673610971.7716608,0.262449,1.923571881576074
1673610971.772668,0.266368,1.92396916502189
1673610971.773675,0.263266,1.9243664484677059
1673610971.7746818,0.257545,1.9247636378596757
1673610971.775689,0.252328,1.9251609213054917
1673610971.776696,0.245789,1.9255582047513078
1673610971.7777028,0.236846,1.9259553941432777
1673610971.77871,0.226725,1.9263526775890936
1673610971.779718,0.212517,1.9267503372502939
1673610971.780725,0.204944,1.9271476206961098
1673610971.7817318,0.194751,1.9275448100880797
1673610971.782739,0.190183,1.9279420935338956
1673610971.783746,0.18927,1.9283393769797117
1673610971.7847528,0.191505,1.9287365663716816
1673610971.78576,0.202588,1.9291338498174975
1673610971.786767,0.215858,1.9295311332633134
1673610971.7877738,0.22872,1.9299283226552832
1673610971.788781,0.237182,1.9303256061010992
1673610971.789788,0.248866,1.9307228895469153
1673610971.7907948,0.258314,1.9311200789388852
1673610971.791802,0.262088,1.931517362384701
1673610971.79281,0.258963,1.8907560100143062
1673610971.7938168,0.258458,1.9048424845016692
1673610971.794824,0.253818,1.913529
1673610971.795831,0.241894,1.9275292131616595
1673610971.7968378,0.228047,1.931618
1673610971.797845,0.213815,1.9458692860548272
1673610971.798852,0.205353,1.949707
1673610971.7998588,0.199318,1.9352021580829757
1673610971.800866,0.194102,1.9169872545887963
1673610971.801873,0.185086,1.9176155197557354
1673610971.8028798,0.18112,1.9226585860703087
1673610971.803887,0.186048,1.9277028465753425
1673610971.804895,0.191097,1.9327518838422182
1673610971.805902,0.202468,1.937796144347252
1673610971.8069088,0.218503,1.9428392106618255
1673610971.807916,0.235115,1.9478834711668593
1673610971.808923,0.242351,1.926442320457797
1673610971.8099298,0.244443,1.890019768057211
1673610971.810937,0.256703,1.9011159952312828
1673610971.811944,0.264901,1.913529
1673610971.8129508,0.261055,1.9256630753277713
1673610971.813958,0.251991,1.931618
1673610971.814965,0.243793,1.9564008788745828
1673610971.8159719,0.237976,1.9552794816404389
1673610971.816979,0.230932,1.949707
