measure_time,emg_ch_1,grip_force_inter
1673612161.917025,-3.703471,2.130614
1673612161.918032,-3.696331,2.0764640789222697
1673612161.919039,-3.704072,2.0949369330154948
1673612161.920046,-3.711164,2.129854732474964
1673612161.921053,-3.707943,2.096446738197425
1673612161.92206,-3.683518,2.1661579792560803
1673612161.923067,-3.654958,2.147176200953516
1673612161.924074,-3.654886,2.114285748211731
1673612161.925081,-3.667483,2.148703
1673612161.926088,-3.672291,2.1479568678804855
1673612161.927095,-3.664766,2.136066619047619
1673612161.928102,-3.653155,2.1241735546218488
1673612161.92911,-3.641807,2.110239680019075
1673612161.9301171,-3.651664,2.0070356790653316
1673612161.931124,-3.67544,2.112517
1673612161.932131,-3.696067,2.115553734382451
1673612161.9331381,-3.717006,2.18310401669051
1673612161.934145,-3.737801,2.1476896710369484
1673612161.935152,-3.770184,2.130917631541302
1673612161.9361591,-3.817976,2.1357757362021372
1673612161.937166,-3.82139,2.1406326907434976
1673612161.938173,-3.807735,2.1454907954043327
1673612161.9391801,-3.791604,2.150348900065168
1673612161.940187,-3.767059,2.1552058546065287
1673612161.941195,-3.739196,2.160068559745262
1673612161.942202,-3.730204,2.164926664406097
1673612161.943209,-3.724964,2.1697836189474575
1673612161.944216,-3.720708,2.1746417236082927
1673612161.945223,-3.717391,2.179499828269128
1673612161.94623,-3.710732,2.184356782810488
1673612161.947237,-3.689672,2.1892148874713233
1673612161.948244,-3.674142,2.1940729921321585
1673612161.949251,-3.652217,2.1989299466735193
1673612161.950258,-3.634427,2.203788051334354
1673612161.951265,-3.633561,2.208646155995189
1673612161.952272,-3.639211,2.21350311053655
1673612161.953279,-3.633802,2.218361215197385
1673612161.954287,-3.637167,2.2232239203361184
1673612161.9552941,-3.646159,2.2280820249969535
1673612161.956301,-3.651303,2.232938979538314
1673612161.957308,-3.66806,2.237797084199149
1673612161.9583151,-3.680705,2.242655188859984
1673612161.959322,-3.686955,2.247512143401345
1673612161.960329,-3.682748,2.2523702480621797
1673612161.9613361,-3.676594,2.257228352723015
1673612161.962343,-3.665872,2.2620853072643756
1673612161.96335,-3.654982,2.2669434119252108
1673612161.9643571,-3.657482,2.271801516586046
1673612161.965364,-3.654741,2.2766584711274063
1673612161.966372,-3.648034,2.2815211762661396
1673612161.967379,-3.644308,2.2863792809269747
1673612161.968386,-3.643947,2.2912362354683355
1673612161.969393,-3.653155,2.2960943401291707
1673612161.9704,-3.660343,2.3009524447900054
1673612161.971407,-3.669887,2.305809399331366
1673612161.972414,-3.68109,2.3106675039922013
1673612161.973421,-3.692605,2.3155256086530365
1673612161.974428,-3.708905,2.320382563194397
1673612161.975435,-3.720781,2.325240667855232
1673612161.976442,-3.725637,2.330098772516067
1673612161.977449,-3.721213,2.3349557270574275
1673612161.978456,-3.715684,2.3398138317182626
1673612161.979464,-3.717511,2.3446765368569964
1673612161.9804711,-3.720228,2.347691
1673612161.981478,-3.715708,2.347691
1673612161.982485,-3.704577,2.3548550030996664
1673612161.9834921,-3.688686,2.3929792666666665
1673612161.984499,-3.67306,2.4107559258480937
1673612161.985506,-3.671449,2.4587575495495493
1673612161.9865131,-3.677796,2.415084599099099
1673612161.98752,-3.679503,2.4486884830381266
1673612161.988527,-3.673709,2.4147695354354353
1673612161.9895341,-3.666305,2.474323
1673612161.990541,-3.66681,2.480392585955026
1673612161.991549,-3.672267,2.505259067949065
1673612161.992556,-3.683157,2.5301020244161476
1673612161.993563,-3.693038,2.5549390995014902
1673612161.99457,-3.704144,2.5797820559685722
1673612161.995577,-3.71316,2.6046250124356543
1673612161.996584,-3.724699,2.629462087520997
1673612161.997591,-3.74749,2.6543050439880793
1673612161.998598,-3.750062,2.6791480004551613
1673612161.999605,-3.740542,2.703985075540504
1673612162.000612,-3.732609,2.728828032007586
1673612162.001619,-3.725324,2.753670988474668
1673612162.002626,-3.715035,2.778508063560011
1673612162.003633,-3.702991,2.803351020027093
1673612162.004641,-3.688037,2.8282175020211326
1673612162.0056481,-3.672459,2.8530604584882147
1673612162.006655,-3.663011,2.8778975335735573
1673612162.007662,-3.666088,2.9027404900406393
1673612162.0086691,-3.672098,2.9275834465077217
1673612162.009676,-3.677868,2.9524205215930643
1673612162.010683,-3.684215,2.9772634780601464
1673612162.0116901,-3.700226,3.0021064345272284
1673612162.012697,-3.727151,3.026943509612571
1673612162.013704,-3.750447,3.051786466079653
1673612162.0147111,-3.768429,3.0766294225467354
1673612162.015718,-3.784007,3.101466497632078
1673612162.016726,-3.794585,3.1263329796261177
1673612162.017733,-3.784416,3.1511759360931997
1673612162.01874,-3.759318,3.1760130111785423
1673612162.019747,-3.749581,3.2008559676456243
1673612162.020754,-3.738739,3.2256989241127068
1673612162.021761,-3.719218,3.250535999198049
1673612162.022768,-3.713616,3.2753789556651314
1673612162.023775,-3.716045,3.3002219121322134
1673612162.024782,-3.712559,3.325058987217556
1673612162.025789,-3.718449,3.349901943684638
1673612162.026796,-3.747057,3.37474490015172
1673612162.027803,-3.74059,3.399581975237063
1673612162.02881,-3.733955,3.424424931704145
1673612162.029818,-3.744581,3.4492914136981847
1673612162.0308251,-3.746215,3.4741343701652667
1673612162.031832,-3.731839,3.4989714452506098
1673612162.032839,-3.711212,3.523814401717692
1673612162.0338461,-3.706957,3.548657358184774
1673612162.034853,-3.71191,3.559732
1673612162.03586,-3.727945,3.6006198683834048
1673612162.0368671,-3.739532,3.632088
1673612162.037874,-3.745182,3.684453835002384
1673612162.038881,-3.738018,3.701338966142108
1673612162.0398881,-3.736503,3.7185567267525035
1673612162.040895,-3.724867,3.7623378
1673612162.041903,-3.70751,3.776809
1673612162.04291,-3.686715,3.7990693433476395
1673612162.043917,-3.670127,3.8308937793454745
1673612162.044924,-3.647553,3.8598721020573508
1673612162.045931,-3.634884,3.8888504247692266
1673612162.046938,-3.632888,3.9178218870827335
1673612162.047945,-3.619762,3.9468002097946098
1673612162.048952,-3.608824,3.9757785325064856
1673612162.049959,-3.6138,4.004749994819993
1673612162.050966,-3.62683,4.033728317531868
1673612162.051973,-3.639067,4.062706640243745
1673612162.05298,-3.657217,4.0916781025572515
1673612162.053987,-3.665968,4.120656425269128
1673612162.054995,-3.673733,4.149662189574481
1673612162.0560021,-3.686403,4.178640512286357
1673612162.057009,-3.690201,4.207611974599864
1673612162.058016,-3.684984,4.23659029731174
1673612162.0590231,-3.673421,4.265568620023616
1673612162.06003,-3.656761,4.2945400823371225
1673612162.061037,-3.646736,4.323518405048999
1673612162.0620441,-3.639548,4.352496727760875
1673612162.063051,-3.619065,4.381468190074382
1673612162.064058,-3.62106,4.410446512786258
1673612162.0650651,-3.649212,4.439424835498134
1673612162.066072,-3.669766,4.4683962978116405
1673612162.06708,-3.683806,4.497402062116994
1673612162.068087,-3.686883,4.526380384828871
1673612162.069094,-3.665127,4.555351847142377
1673612162.070101,-3.63034,4.584330169854253
1673612162.071108,-3.630412,4.613308492566129
1673612162.072115,-3.652457,4.642279954879636
1673612162.073122,-3.646495,4.671258277591512
1673612162.074129,-3.673613,4.700236600303388
1673612162.075136,-3.731791,4.729208062616895
1673612162.076143,-3.76576,4.758186385328771
1673612162.07715,-3.741984,4.787164708040647
1673612162.078157,-3.722632,4.816136170354154
1673612162.079164,-3.720228,4.84511449306603
1673612162.080172,-3.707702,4.874120257371383
1673612162.0811791,-3.693759,4.90309858008326
1673612162.082186,-3.67794,4.9320700423967665
1673612162.083193,-3.685754,4.961048365108642
1673612162.0842001,-3.695225,4.990026687820518
1673612162.085207,-3.697798,5.018998150134025
1673612162.086214,-3.682292,5.047976472845901
1673612162.0872211,-3.672748,5.076954795557778
1673612162.088228,-3.680729,5.105926257871284
1673612162.089235,-3.672868,5.134904580583161
1673612162.0902421,-3.664478,5.163882903295036
1673612162.091249,-3.684912,5.192854365608543
1673612162.092257,-3.698711,5.221860129913896
1673612162.093264,-3.708328,5.250838452625772
1673612162.094271,-3.718088,5.279809914939279
1673612162.095278,-3.722944,5.3087882376511555
1673612162.096285,-3.716501,5.337766560363032
1673612162.097292,-3.713328,5.366738022676539
1673612162.098299,-3.700779,5.395716345388415
1673612162.099306,-3.69174,5.417353257033858
1673612162.100313,-3.675584,5.435564343027413
1673612162.10132,-3.666954,5.491828267525036
1673612162.102327,-3.654092,5.526275515021459
1673612162.103334,-3.640605,5.596219731108462
1673612162.104341,-3.644332,5.608942259418217
1673612162.105349,-3.65414,5.6567432765855985
1673612162.1063561,-3.670175,5.716283740104912
1673612162.107363,-3.683422,5.770922564958283
1673612162.10837,-3.678782,5.816927285039526
1673612162.1093771,-3.670969,5.859984307263958
1673612162.110384,-3.688085,5.903031136064568
1673612162.111391,-3.710563,5.946088158289
1673612162.1123981,-3.722776,5.989145180513432
1673612162.113405,-3.71893,6.032192009314042
1673612162.114412,-3.709121,6.075249031538474
1673612162.1154191,-3.716886,6.118306053762907
1673612162.116426,-3.728353,6.161352882563516
1673612162.117434,-3.72268,6.204450678483236
1673612162.118441,-3.704866,6.2475077007076685
1673612162.119448,-3.695297,6.290554529508278
1673612162.120455,-3.69811,6.3336115517327105
1673612162.121462,-3.696067,6.376668573957143
1673612162.122469,-3.670656,6.408280239618139
1673612162.123476,-3.657145,6.4521317339055795
1673612162.124483,-3.646327,6.524968760895451
1673612162.12549,-3.623032,6.597817490692124
1673612162.126497,-3.622407,6.65289184215546
1673612162.127504,-3.636158,6.707387649202191
1673612162.128511,-3.636398,6.771079191885442
1673612162.129518,-3.637744,6.788564029089175
1673612162.130526,-3.641855,6.845818746368183
1673612162.1315331,-3.6495,6.942828434056314
1673612162.13254,-3.661929,7.012271396593475
1673612162.133547,-3.685609,7.081730803118924
1673612162.1345541,-3.696812,7.151190209644372
1673612162.135561,-3.70513,7.2206331721815324
1673612162.136568,-3.705731,7.2900925787069815
1673612162.1375751,-3.698711,7.35955198523243
1673612162.138582,-3.693062,7.42899494776959
1673612162.139589,-3.68698,7.498454354295039
1673612162.1405962,-3.685441,7.567913760820487
1673612162.141603,-3.678974,7.637356723357648
1673612162.142611,-3.673228,7.706881905836246
1673612162.143618,-3.671137,7.776341312361694
1673612162.144625,-3.668685,7.845784274898856
1673612162.145632,-3.681955,7.915243681424304
1673612162.146639,-3.681667,7.984703087949752
1673612162.147646,-3.670824,8.054146050486914
1673612162.148653,-3.633153,8.123605457012362
1673612162.14966,-3.601275,8.19306486353781
1673612162.150667,-3.6088,8.262507826074971
1673612162.151674,-3.635196,8.33196723260042
1673612162.152681,-3.660535,8.401426639125868
1673612162.153688,-3.677459,8.47086960166303
1673612162.154695,-3.675296,8.540329008188477
1673612162.155703,-3.687196,8.609854190667075
1673612162.1567101,-3.700587,8.679313597192523
1673612162.157717,-3.704385,8.748756559729683
1673612162.158724,-3.716549,8.818215966255131
1673612162.1597311,-3.711958,8.887675372780581
1673612162.160738,-3.706501,8.957118335317741
1673612162.161745,-3.707222,9.026577741843191
1673612162.1627522,-3.679094,9.096037148368639
1673612162.163759,-3.650774,9.16797561728983
1673612162.164766,-3.628152,9.268447798090692
1673612162.165773,-3.620772,9.30821063876967
1673612162.16678,-3.623777,9.382574628128726
1673612162.167788,-3.633321,9.417011632682229
1673612162.168795,-3.632624,9.463854441050119
1673612162.169802,-3.622383,9.4752
1673612162.170809,-3.648947,9.489747881162183
1673612162.171816,-3.689768,9.5373574849642
1673612162.172823,-3.710419,9.553111192760868
1673612162.17383,-3.728089,9.55993131451397
1673612162.174837,-3.726791,9.566751436267072
1673612162.175844,-3.720324,9.573569943408016
1673612162.176851,-3.718857,9.580390065161119
1673612162.177858,-3.71191,9.593006466380544
1673612162.178865,-3.712799,9.639384898688915
1673612162.179872,-3.713424,9.664676641869338
1673612162.18088,-3.709866,9.714070951835957
1673612162.1818871,-3.711765,9.735276479141836
1673612162.182894,-3.704481,9.76979082086708
1673612162.183901,-3.697197,9.798845737947495
1673612162.1849082,-3.697005,9.792900103191547
1673612162.185915,-3.691259,9.811113990289895
1673612162.186922,-3.687845,9.829332190409104
1673612162.187929,-3.688398,9.84754607750745
1673612162.188936,-3.697173,9.86576427762666
1673612162.189943,-3.703543,9.88398247774587
1673612162.19095,-3.708736,9.902196364844217
1673612162.191957,-3.719146,9.920414564963425
1673612162.192965,-3.726959,9.938650017166081
1673612162.193972,-3.742105,9.956868217285288
1673612162.194979,-3.752081,9.975082104383636
1673612162.195986,-3.742922,9.993300304502846
1673612162.196993,-3.708953,10.011518504622053
1673612162.198,-3.642721,10.029732391720401
1673612162.199007,-3.586755,10.04795059183961
1673612162.200014,-3.554829,10.06616879195882
1673612162.201021,-3.573653,10.084382679057166
1673612162.202028,-3.576898,10.102600879176375
1673612162.203035,-3.589159,10.120819079295584
1673612162.204042,-3.612839,10.13903296639393
1673612162.205049,-3.631229,10.15725116651314
1673612162.206057,-3.607646,10.175486618715794
1673612162.2070642,-3.589327,10.193704818835004
1673612162.208071,-3.610386,10.211918705933352
1673612162.209078,-3.613127,10.23013690605256
1673612162.210085,-3.6495,10.248350793150907
1673612162.211092,-3.654861,10.266568993270116
1673612162.212099,-3.646207,10.284787193389326
1673612162.213106,-3.66342,10.303001080487672
1673612162.214113,-3.68936,10.321219280606881
1673612162.21512,-3.69799,10.33943748072609
1673612162.216127,-3.698327,10.357651367824438
1673612162.217134,-3.679599,10.375869567943646
1673612162.218142,-3.66128,10.394105020146302
1673612162.219149,-3.632624,10.41232322026551
1673612162.220156,-3.654332,10.430537107363858
1673612162.221163,-3.716069,10.448755307483067
1673612162.22217,-3.760928,10.466973507602276
1673612162.223177,-3.748211,10.485187394700622
