measure_time,emg_ch_1,grip_force_inter
1673608242.633967,-7.304288,0.430135
1673608242.6349738,-7.314601,0.3762302975679542
1673608242.6359808,-7.320852,0.4298848421554602
1673608242.6369889,-7.324747,0.4128396123957092
1673608242.6379957,-7.32715,0.4481118653288152
1673608242.6390028,-7.329434,0.4438479249031106
1673608242.6400099,-7.328857,0.439583984477406
1673608242.6410167,-7.323376,0.4353210535072946
1673608242.6420238,-7.311789,0.43105711308159
1673608242.643031,-7.295802,0.4267931726558854
1673608242.6440377,-7.281305,0.42253024168577397
1673608242.6450448,-7.271208,0.41826630126006936
1673608242.646052,-7.260126,0.41400236083436476
1673608242.6470587,-7.259789,0.4097394298642534
1673608242.6480658,-7.244451,0.4054754894385488
1673608242.6490738,-7.249884,0.4012075111904714
1673608242.650081,-7.253442,0.3969435707647667
1673608242.6510878,-7.259212,0.39268063979465534
1673608242.6520948,-7.266905,0.38841669936895074
1673608242.653102,-7.278757,0.38415275894324613
1673608242.6541088,-7.296282,0.37988982797313475
1673608242.6551158,-7.303615,0.37562588754743015
1673608242.656123,-7.306451,0.37136194712172554
1673608242.6571298,-7.313351,0.3670990161516141
1673608242.6581368,-7.320299,0.36283507572590956
1673608242.659144,-7.32114,0.3585711353002049
1673608242.6601508,-7.316212,0.3543082043300935
1673608242.6611578,-7.309361,0.3500442639043889
1673608242.6621659,-7.297581,0.34577628565631147
1673608242.6631727,-7.289647,0.3415133546862001
1673608242.6641798,-7.282267,0.3372494142604955
1673608242.665187,-7.269453,0.3329854738347909
1673608242.6661937,-7.258226,0.3287225428646795
1673608242.6672008,-7.250726,0.3244586024389749
1673608242.668208,-7.243393,0.3201946620132703
1673608242.6692147,-7.240581,0.31593173104315886
1673608242.6702218,-7.241206,0.3116677906174543
1673608242.671229,-7.252649,0.30740385019174965
1673608242.6722357,-7.285079,0.30314091922163827
1673608242.6732428,-7.303254,0.29887697879593367
1673608242.6742508,-7.303639,0.2946090005478562
1673608242.675258,-7.301283,0.29034506012215167
1673608242.6762648,-7.303735,0.28608212915204023
1673608242.6772718,-7.312053,0.2818181887263357
1673608242.678279,-7.317655,0.277554248300631
1673608242.6792858,-7.31953,0.27329131733051965
1673608242.6802928,-7.322943,0.26902737690481504
1673608242.6813,-7.317799,0.26476343647911044
1673608242.6823068,-7.31174,0.26050050550899906
1673608242.6833138,-7.304961,0.2562365650832944
