measure_time,emg_ch_1,grip_force_inter
1673609048.648041,3.345865,1.624087
1673609048.649048,3.345793,1.6061273611442193
1673609048.6500552,3.346346,1.6230690038149738
1673609048.651062,3.350072,1.5528618173581306
1673609048.652069,3.355265,1.605998
1673609048.6530771,3.356034,1.6053425702026223
1673609048.6540842,3.352548,1.5886896649976157
1673609048.655091,3.351034,1.6050922560801144
1673609048.6560981,3.349663,1.587909
1673609048.6571052,3.344687,1.5879299010003909
1673609048.658112,3.340985,1.5882580233968617
1673609048.6591191,3.339206,1.588586223492219
1673609048.6601262,3.33935,1.588914423587576
1673609048.661133,3.337018,1.5892425459840471
1673609048.6621401,3.338316,1.5895707460794042
1673609048.6631472,3.340744,1.5898989461747612
1673609048.664154,3.344663,1.5902270685712323
1673609048.6651611,3.344567,1.5905552686665894
1673609048.6661692,3.345697,1.5908837795574913
1673609048.667176,3.34988,1.5912119019539623
1673609048.668183,3.352476,1.5915401020493194
1673609048.6691902,3.349952,1.5918683021446765
1673609048.670197,3.348293,1.5921964245411475
1673609048.671204,3.352765,1.5925246246365046
1673609048.6722112,3.355505,1.5928528247318618
1673609048.673218,3.35464,1.5931809471283327
1673609048.674225,3.35125,1.5935091472236897
1673609048.6752322,3.344687,1.593837347319047
1673609048.676239,3.346827,1.5941654697155179
1673609048.677246,3.348918,1.594493669810875
1673609048.6782541,3.346466,1.594822180701777
1673609048.6792612,3.339759,1.5951503807971341
1673609048.680268,3.337138,1.5954785031936052
1673609048.6812751,3.336561,1.5958067032889622
1673609048.6822822,3.339855,1.5961349033843193
1673609048.683289,3.344783,1.5964630257807904
1673609048.6842961,3.342812,1.5967912258761474
1673609048.6853032,3.340961,1.5971194259715045
1673609048.68631,3.339686,1.5974475483679755
1673609048.6873171,3.340215,1.5977757484633326
1673609048.6883242,3.345697,1.5981039485586899
1673609048.689331,3.350721,1.5984320709551607
1673609048.6903381,3.356178,1.5987602710505178
1673609048.6913462,3.355481,1.59908878194142
1673609048.692353,3.354423,1.5994169043378907
1673609048.69336,3.352596,1.5997451044332478
1673609048.6943672,3.353702,1.600073304528605
1673609048.695374,3.350841,1.600401426925076
1673609048.696381,3.347115,1.6007296270204332
1673609048.6973882,3.346129,1.6010578271157903
1673609048.698395,3.342643,1.601385949512261
1673609048.699402,3.338532,1.6017141496076184
1673609048.7004092,3.338725,1.6020423497029754
1673609048.701416,3.344423,1.6023704720994463
1673609048.702423,3.344086,1.6026986721948036
1673609048.7034311,3.342379,1.6030271830857055
1673609048.7044382,3.346105,1.6033553831810625
1673609048.705445,3.346899,1.6036835055775336
1673609048.7064521,3.347139,1.6040117056728906
1673609048.7074592,3.352019,1.604339905768248
