measure_time,emg_ch_1,grip_force_inter
1673610237.020855,6.982141,-0.438189
1673610237.021862,6.98844,-0.45640307892226994
1673610237.022869,6.990892,-0.474367
1673610237.023876,6.985507,-0.47360790033381017
1673610237.024883,6.978175,-0.43869782050059597
1673610237.025891,6.978223,-0.4556267269909395
1673610237.026898,6.985002,-0.4397417038626609
1673610237.027905,6.981204,-0.47255594398092965
1673610237.028912,6.979857,-0.4412814685264664
1673610237.029919,6.985771,-0.49217948551220625
1673610237.030926,6.989498,-0.4878212870180242
1673610237.031933,6.985675,-0.4834630885238421
1673610237.03294,6.985122,-0.4791059218001369
1673610237.033947,6.987262,-0.4747477233059548
1673610237.034954,6.989522,-0.47038952481177276
1673610237.035961,6.990171,-0.46603235808806753
1673610237.036968,6.994546,-0.46167415959388547
1673610237.037976,6.994931,-0.45731183401779607
1673610237.038983,6.987695,-0.4284912262216925
1673610237.03999,6.984882,-0.4341174654268002
1673610237.040997,6.986469,-0.45233585741535526
1673610237.042004,6.990363,-0.4420051537544696
1673610237.043011,6.988752,-0.438189
1673610237.044018,6.987118,-0.40913618550309966
1673610237.045025,6.990724,-0.4313225984740105
1673610237.046032,6.997335,-0.4529663547079857
1673610237.047039,7.005244,-0.456278
1673610237.048046,7.008754,-0.4580467405579008
1673610237.049053,7.003537,-0.4601894231098271
1673610237.05006,6.995893,-0.4623326130457344
1673610237.051068,6.995724,-0.4644778325175659
1673610237.052075,6.998777,-0.4666205150694922
1673610237.053082,6.997792,-0.4687637050053995
1673610237.054089,6.99469,-0.47090689494130683
1673610237.055096,6.992959,-0.4730495774932331
1673610237.056103,6.9982239999999996,-0.47519276742914046
1673610237.05711,7.006951,-0.47733595736504775
1673610237.058117,7.00659,-0.47947863991697404
1673610237.059124,7.001542,-0.4816218298528814
1673610237.060131,7.001374,-0.4837650197887887
1673610237.061138,7.000412,-0.485907702340715
1673610237.062145,7.000148,-0.4880508922766223
1673610237.063153,6.999955,-0.4901961117484538
1673610237.06416,7.000051,-0.49233930168436113
1673610237.065167,6.994162,-0.47523803170441
1673610237.066174,6.993657,-0.474367
1673610237.067181,7.002263,-0.474367
1673610237.068188,7.002311,-0.42156212947067234
1673610237.069195,6.999955,-0.4555535775923719
1673610237.070202,7.000388,-0.456278
1673610237.071209,7.00296,-0.47425917334287077
1673610237.072216,7.001782,-0.45624349546971865
1673610237.073223,7.000172,-0.4201
1673610237.07423,6.999907,-0.4201
1673610237.075237,6.998681,-0.4201
1673610237.076245,7.008682,-0.4201
1673610237.077252,7.015389,-0.4201
1673610237.078259,7.022193,-0.4201
1673610237.079266,7.020462,-0.4201
1673610237.080273,7.011831,-0.4201
1673610237.08128,7.017841,-0.4201
1673610237.082287,7.035199,-0.4201
1673610237.083294,7.040824,-0.4201
1673610237.084301,7.038348,-0.4201
1673610237.085308,7.033973,-0.4201
1673610237.086315,7.015774,-0.4201
1673610237.087322,6.96476,-0.4201
1673610237.08833,6.96863,-0.4201
1673610237.089337,6.988656,-0.4201
1673610237.090344,6.999498,-0.4201
1673610237.091351,7.001229,-0.4201
1673610237.092358,7.00611,-0.4201
1673610237.093365,7.004427,-0.4201
1673610237.094372,7.003994,-0.4201
1673610237.095379,7.009139,-0.4201
1673610237.096386,7.01474,-0.4201
1673610237.097393,7.011038,-0.4201
1673610237.0984,7.010966,-0.4201
1673610237.099407,7.013851,-0.4201
1673610237.100414,7.015798,-0.4201
1673610237.101422,7.017337,-0.4201
1673610237.102429,7.017697,-0.4201
1673610237.103436,7.015245,-0.4201
1673610237.104443,7.016015,-0.4201
1673610237.10545,7.015197,-0.4201
1673610237.106457,7.006831,-0.4201
1673610237.107464,7.012023,-0.4201
1673610237.108471,7.022265,-0.4201
1673610237.109478,7.025078,-0.4201
1673610237.110485,7.027506,-0.4201
1673610237.111492,7.035391,-0.4201
1673610237.112499,7.054095,-0.4201
1673610237.113507,7.054912,-0.4201
1673610237.114514,7.048109,-0.4201
1673610237.115521,7.042243,-0.4201
1673610237.116528,7.043493,-0.4201
1673610237.117535,7.047748,-0.4201
1673610237.118542,7.043036,-0.4201
1673610237.119549,7.034958,-0.4201
1673610237.120556,7.032795,-0.4201
1673610237.121563,7.041522,-0.4201
1673610237.12257,7.046474,-0.4201
1673610237.123577,7.048806,-0.4201
1673610237.124584,7.044502,-0.4201
1673610237.125591,7.038805,-0.4201
1673610237.126599,7.035391,-0.4201
1673610237.127606,7.037555,-0.4201
1673610237.128613,7.038757,-0.4201
1673610237.12962,7.044478,-0.4201
1673610237.130627,7.050368,-0.4201
1673610237.131634,7.045801,-0.4201
1673610237.132641,7.039646,-0.4201
1673610237.133648,7.043637,-0.4201
1673610237.134655,7.049888,-0.4201
1673610237.135662,7.053349,-0.4201
1673610237.136669,7.054239,-0.4201
1673610237.137676,7.047772,-0.4201
1673610237.138684,7.043565,-0.3676099055793991
1673610237.139691,7.051619,-0.4010707418355185
