measure_time,emg_ch_1,grip_force_inter
1673611580.012125,9.400428,-0.365824
1673611580.013132,9.377517,-0.4018815744934446
1673611580.014139,9.371627,-0.38441344015259893
1673611580.015146,9.390571,-0.4193407114926085
1673611580.016153,9.399538,-0.38378306124830064
1673611580.01716,9.400476,-0.37913279558366986
1673611580.018167,9.415597,-0.37448142874317714
1673611580.019174,9.380691,-0.3698300619026845
1673611580.020181,9.3529,-0.3651797962380537
1673611580.021188,9.360881,-0.360528429397561
1673611580.022195,9.390523,-0.35587706255706836
1673611580.023202,9.39235,-0.3512267968924376
1673611580.024209,9.400596,-0.3465754300519449
1673611580.025217,9.427593,-0.34191965850800476
1673611580.0262241,9.447042,-0.33726829166751215
1673611580.027231,9.444205,-0.3326180260028813
1673611580.028238,9.429156,-0.32796665916238865
1673611580.0292451,9.418818,-0.323315292321896
1673611580.030252,9.410789,-0.31866502665726515
1673611580.031259,9.379104,-0.31401365981677254
1673611580.032266,9.338572,-0.3093633941521417
1673611580.033273,9.337729,-0.30471202731164904
1673611580.03428,9.372757,-0.30006066047115637
1673611580.035287,9.401678,-0.2954103948065256
1673611580.036294,9.39045,-0.2907590279660329
1673611580.037302,9.376195,-0.28610325642209283
1673611580.038309,9.37016,-0.28145188958160017
1673611580.039316,9.3698,-0.2768016239169694
1673611580.040323,9.384777,-0.27215025707647666
1673611580.04133,9.408289,-0.267498890235984
1673611580.042337,9.414299,-0.2628486245713532
1673611580.043344,9.413169,-0.25819725773086055
1673611580.044351,9.421055,-0.2535458908903679
1673611580.045358,9.422617,-0.24889562522573708
1673611580.046365,9.420069,-0.2442442583852444
1673611580.047372,9.424035,-0.23959289154475175
1673611580.048379,9.428483,-0.23494262588012094
1673611580.049386,9.457428,-0.23029125903962827
1673611580.050394,9.482815,-0.22563548749568818
1673611580.0514011,9.46803,-0.22098412065519552
1673611580.052408,9.437882,-0.2163338549905647
1673611580.053415,9.41401,-0.21168248815007204
1673611580.054422,9.404226,-0.20703222248544123
1673611580.055429,9.404587,-0.20238085564494857
1673611580.056436,9.398793,-0.1977294888044559
1673611580.057443,9.387734,-0.19307922313982512
1673611580.05845,9.388119,-0.18842785629933245
1673611580.059457,9.375618,-0.1837764894588398
1673611580.060464,9.369368,-0.17912622379420898
1673611580.061471,9.377349,-0.1744748569537163
1673611580.062479,9.375714,-0.16981908540977622
1673611580.063486,9.382109,-0.14723489749702026
1673611580.064493,9.391148,-0.11921900453028135
1673611580.0655,9.409851,-0.1170860929899857
1673611580.066507,9.407086,-0.094472
1673611580.067514,9.38057,-0.094472
1673611580.068521,9.380835,-0.0873079969003338
1673611580.069528,9.405235,-0.06909134350417163
1673611580.070535,9.426752,-0.08053648283261802
1673611580.071542,9.441056,-0.08993034120171674
1673611580.072549,9.416294,-0.059732098538678106
1673611580.073556,9.376219,-0.06314586477186397
1673611580.074563,9.353789,-0.06656043937972025
1673611580.075571,9.361794,-0.06997824748625822
1673611580.076578,9.373863,-0.07339201371944408
1673611580.077585,9.383887,-0.07186290653314259
1673611580.078592,9.398865,-0.042594438721983784
1673611580.079599,9.397976,-0.06332183647199047
1673611580.080606,9.369415,-0.0932622143190646
1673611580.081613,9.347875,-0.0849123209918242
1673611580.08262,9.368862,-0.07656440443857226
1673611580.083627,9.39497,-0.06821451111133187
1673611580.084634,9.393648,-0.059864617784091474
1673611580.085641,9.398096,-0.05151670123083953
1673611580.086648,9.416944,-0.04316680790359914
1673611580.087656,9.422497,-0.03480900748040491
1673611580.088663,9.422449,-0.026459114153164515
1673611580.08967,9.407086,-0.018111197599912573
1673611580.090677,9.388288,-0.009761304272672175
1673611580.091684,9.386436,-0.0014114109454317902
1673611580.092691,9.391845,0.006936505607820151
1673611580.093698,9.398865,0.01528639893506055
1673611580.094705,9.409636,0.023636292262300934
1673611580.095712,9.420693,0.03198420881555289
1673611580.096719,9.439133,0.04033410214279329
1673611580.097726,9.455601,0.04868399547003366
1673611580.098733,9.442739,0.057031912023285614
1673611580.09974,9.456129,0.06538180535052601
1673611580.100748,9.539575,0.07373960577372024
1673611580.101755,9.583569,0.08208752232697217
1673611580.102762,9.533805,0.09043741565421257
1673611580.103769,9.477886,0.09878730898145296
1673611580.104776,9.423747,0.10713522553470489
1673611580.105783,9.425382,0.11548511886194532
1673611580.10679,9.448701,0.12383501218918569
1673611580.107797,9.461995,0.13218292874243762
1673611580.108804,9.470218,0.14053282206967802
1673611580.109811,9.468702,0.14888271539691844
1673611580.110818,9.432329,0.1572306319501704
1673611580.111825,9.395956,0.1655805252774108
1673611580.112833,9.397399,0.17393832570060502
1673611580.11384,9.421703,0.18228821902784537
1673611580.114847,9.399707,0.19063613558109732
1673611580.115854,9.330229,0.19898602890833772
1673611580.116861,9.339437,0.20733592223557812
1673611580.117868,9.347201,0.21568383878883007
1673611580.118875,9.302967,0.22403373211607042
1673611580.119882,9.302053,0.23238362544331082
1673611580.120889,9.344966,0.24073154199656277
1673611580.121896,9.321767,0.24908143532380317
1673611580.122903,9.288255,0.2574313286510436
1673611580.12391,9.31768,0.2657792452042955
1673611580.124917,9.337032,0.2741291385315359
1673611580.125925,9.354198,0.2824869389547301
1673611580.126932,9.362275,0.2908348555079821
1673611580.127939,9.377637,0.29918474883522245
1673611580.128946,9.393191,0.303504
1673611580.129953,9.393335,0.2945888919885551
1673611580.13096,9.375401,0.3125525
1673611580.131967,9.353477,0.32134253349225267
1673611580.132974,9.365617,0.322097426323319
1673611580.133981,9.390883,0.35853809966618977
1673611580.134988,9.384729,0.35676111635670005
1673611580.135995,9.377589,0.3493662135876043
1673611580.137002,9.371459,0.3675825996661898
1673611580.13801,9.358189,0.3805796954824766
1673611580.139017,9.363598,0.389206570956244
1673611580.140024,9.37807,0.39783140408259815
1673611580.141031,9.388239,0.40645827955636554
1673611580.142038,9.38997,0.41508515503013294
1673611580.143045,9.382518,0.423709988156487
1673611580.144052,9.369488,0.4323368636302544
1673611580.145059,9.383119,0.4409637391040218
1673611580.146066,9.386268,0.4495885722303759
1673611580.147073,9.390018,0.45821544770414335
1673611580.14808,9.396413,0.46684232317791075
1673611580.149087,9.394273,0.47546715630426484
1673611580.150094,9.388455,0.48409403177803223
1673611580.151102,9.38598,0.4927290766414528
1673611580.152109,9.388215,0.5013539097678069
1673611580.153116,9.384369,0.5099807852415743
1673611580.154123,9.370305,0.5186076607153417
1673611580.15513,9.361554,0.5272324938416958
1673611580.156137,9.360929,0.5358593693154632
1673611580.157144,9.364343,0.5444862447892306
1673611580.158151,9.374992,0.5531110779155847
1673611580.159158,9.381748,0.5617379533893521
1673611580.160165,9.379464,0.5703648288631195
