measure_time,emg_ch_1,grip_force_inter
1673608516.651992,9.193462,1.4251
1673608516.653,9.20344,1.4246599942775393
1673608516.6540072,9.197044,1.3710999704410012
1673608516.655014,9.186322,1.3897068016213638
1673608516.656021,9.179014,1.4261523881735814
1673608516.6570282,9.164758,1.4606224139246544
1673608516.658035,9.15882,1.4424085210965436
1673608516.6590421,9.153171,1.4241938054363377
1673608516.6600492,9.145309,1.4069549519371445
1673608516.661056,9.137665,1.4061271020644812
1673608516.6620631,9.130861,1.4052990561582228
1673608516.6630702,9.130836,1.4044710102519644
1673608516.664077,9.137424,1.4036431603793011
1673608516.665085,9.149733,1.4028143303386618
1673608516.6660922,9.157763,1.4019862844324031
1673608516.667099,9.166345,1.40115843455974
1673608516.668106,9.18988,1.4003303886534815
1673608516.6691132,9.20243,1.399502342747223
1673608516.67012,9.207382,1.3986744928745598
1673608516.671127,9.194088,1.3978464469683014
1673608516.6721342,9.179543,1.3970184010620428
1673608516.673141,9.175817,1.3961905511893797
1673608516.674148,9.171681,1.3953625052831211
1673608516.6751552,9.165984,1.3945344593768627
1673608516.676162,9.157137,1.3937066095041994
1673608516.677169,9.148915,1.392878563597941
1673608516.678177,9.144588,1.3920497335573017
1673608516.6791842,9.140453,1.391221687651043
1673608516.680191,9.137856,1.39039383777838
1673608516.6811981,9.136511,1.3895657918721214
1673608516.6822052,9.131198,1.4004825622317598
1673608516.683212,9.131943,1.4392080398187888
1673608516.6842191,9.141751,1.4209885830750895
1673608516.6852262,9.157402,1.4112395383881737
1673608516.686233,9.167282,1.4163768104434908
1673608516.6872401,9.178269,1.388913
1673608516.6882472,9.182693,1.3796830381497378
1673608516.689254,9.188679,1.362215119694802
1673608516.690262,9.195242,1.3840274607866507
1673608516.6912692,9.193102,1.3701446174084488
1673608516.692276,9.184327,1.3676755703481043
1673608516.693283,9.194545,1.3652059386211577
1673608516.6942902,9.188559,1.3627363068942113
1673608516.695297,9.173077,1.3602672598338668
1673608516.696304,9.155646,1.3577976281069202
1673608516.6973112,9.136919,1.3553279963799736
1673608516.698318,9.109777,1.352858949319629
1673608516.699325,9.0940550000000009,1.3503893175926824
1673608516.7003322,9.088285,1.3479196858657359
1673608516.701339,9.094103,1.3454506388053913
1673608516.702346,9.096747,1.3429810070784447
1673608516.7033541,9.103911,1.34050903668509
1673608516.7043612,9.11836,1.3380394049581434
1673608516.705368,9.138987,1.3355703578977989
1673608516.7063751,9.164397,1.3460454341917025
1673608516.7073822,9.186419,1.3873132338498213
1673608516.708389,9.209882,1.3837028159275155
1673608516.7093961,9.227504,1.3943819680495948
1673608516.7104032,9.223681,1.442724535399285
1673608516.71141,9.205868,1.4131554475441106
1673608516.7124171,9.193054,1.4010715338578923
1673608516.7134242,9.186515,1.4111910257220266
1673608516.714431,9.176153,1.417400311655378
1673608516.715439,9.16096,1.4236169493362234
1673608516.7164462,9.145261,1.4298277056190736
1673608516.717453,9.126557,1.436036991552425
1673608516.71846,9.127447,1.442247747835275
1673608516.7194672,9.12788,1.4484585041181253
1673608516.720474,9.130404,1.4546677900514766
1673608516.721481,9.135261,1.4608785463343268
1673608516.7224882,9.143218,1.467089302617177
1673608516.723495,9.155622,1.4732985885505283
1673608516.724502,9.159349,1.4795093448333785
1673608516.7255092,9.169158,1.4857201011162287
1673608516.726516,9.176033,1.4919293870495802
1673608516.727523,9.180481,1.4981401433324304
1673608516.7285311,9.183005,1.5043567810132756
1673608516.7295382,9.192188,1.5105675372961258
1673608516.730545,9.205723,1.5167768232294772
1673608516.7315521,9.212046,1.5229875795123273
1673608516.7325592,9.206949,1.5291983357951775
1673608516.733566,9.183173,1.5354076217285288
1673608516.7345731,9.155022,1.541618378011379
1673608516.7355802,9.142521,1.5478291342942292
1673608516.736587,9.135934,1.5540384202275805
1673608516.7375941,9.125428,1.560249176510431
1673608516.7386012,9.119393,1.5664599327932809
1673608516.739608,9.117831,1.5726692187266325
1673608516.740616,9.124611,1.5788858564074777
1673608516.7416232,9.126317,1.5850966126903279
1673608516.74263,9.114898,1.5913058986236792
1673608516.743637,9.123841,1.5975166549065294
1673608516.7446442,9.137256,1.6037274111893796
1673608516.745651,9.149541,1.609936697122731
1673608516.746658,9.157546,1.6161474534055813
1673608516.7476652,9.158219,1.6223582096884313
1673608516.748672,9.150093,1.6285674956217828
1673608516.749679,9.14644,1.634778251904633
1673608516.7506862,9.151656,1.6409890081874832
1673608516.751693,9.164638,1.6471982941208345
1673608516.7527,9.170672,1.6534090504036847
1673608516.7537081,9.166585,1.65962568808453
1673608516.7547152,9.159541,1.66583644436738
1673608516.755722,9.144636,1.6720457303007317
1673608516.7567291,9.133914,1.6782564865835816
